# information file for lightcone 0
# geometric parameters:
# vertex = (0.000000, 0.000000, 0.000000) Mpc/h
# redshift = 0.000000
# distance = (100.000000 - 0.000000) Mpc/h
# opening half-angle = 180.000000 degrees
# direction = (0.577350, 0.577350, 0.577350)
# cycle   tau/boxsize    a              pcl_inner        pcl_outer        metric_inner     metric_outer
   115   1.471273e+01   9.508117e-01   0.143255975218   0.337283773550   0.039135217675   0.443359797534
   116   1.490495e+01   9.900124e-01   -0.047037421369   0.143255975218   -0.149067843462   0.247376732761
   117   1.509332e+01   1.030863e+00   -0.233361742285   -0.047037421369   -0.333182667851   0.054993000724
