# power spectrum of chi
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.419974e-01   nan   1.837988e-04   0.000000e+00   360
  1.429781e-01   nan   2.800306e-04   0.000000e+00   240
  1.439999e-01   nan   3.313404e-04   0.000000e+00   168
  1.449531e-01   -nan   2.608052e-04   0.000000e+00   312
  1.460886e-01   -nan   1.632209e-04   0.000000e+00   336
  1.473154e-01   -nan   2.226637e-04   0.000000e+00   294
  1.482404e-01   -nan   2.967652e-04   0.000000e+00   288
  1.489481e-01   -nan   1.856959e-04   0.000000e+00   264
  1.502103e-01   -nan   3.189778e-04   0.000000e+00   480
  1.512655e-01   -nan   1.560429e-04   0.000000e+00   240
  1.525593e-01   -nan   1.577868e-04   0.000000e+00   276
  1.535800e-01   -nan   3.463731e-04   0.000000e+00   488
  1.547926e-01   -nan   1.525501e-04   0.000000e+00   240
  1.554965e-01   nan   2.962130e-04   0.000000e+00   360
  1.564835e-01   -nan   1.053881e-04   0.000000e+00   198
  1.577527e-01   nan   3.561107e-04   0.000000e+00   480
  1.586821e-01   nan   1.314422e-04   0.000000e+00   288
  1.599674e-01   nan   2.778389e-04   0.000000e+00   480
  1.611232e-01   nan   1.711839e-04   0.000000e+00   480
  1.623102e-01   nan   2.213979e-04   0.000000e+00   288
  1.630508e-01   nan   2.361908e-04   0.000000e+00   288
  1.642155e-01   -nan   4.106181e-04   0.000000e+00   456
  1.653883e-01   -nan   3.867066e-04   0.000000e+00   360
  1.661445e-01   -nan   2.318033e-04   0.000000e+00   180
  1.672388e-01   nan   2.524621e-04   0.000000e+00   486
  1.683480e-01   nan   3.358557e-04   0.000000e+00   504
  1.694757e-01   -nan   2.609430e-04   0.000000e+00   456
  1.704108e-01   -nan   2.167976e-04   0.000000e+00   296
  1.716463e-01   -nan   2.139288e-04   0.000000e+00   528
  1.725754e-01   -nan   2.110922e-04   0.000000e+00   336
  1.739438e-01   -nan   2.341409e-04   0.000000e+00   600
  1.749455e-01   -nan   1.371722e-04   0.000000e+00   264
  1.759493e-01   -nan   1.483354e-04   0.000000e+00   360
  1.769739e-01   nan   2.969822e-04   0.000000e+00   630
  1.781029e-01   nan   1.532994e-04   0.000000e+00   432
  1.791044e-01   -nan   2.953692e-04   0.000000e+00   408
  1.803337e-01   -nan   1.960480e-04   0.000000e+00   324
  1.812483e-01   -nan   2.793924e-04   0.000000e+00   744
  1.823514e-01   -nan   2.233556e-04   0.000000e+00   336
  1.834053e-01   -nan   3.070569e-04   0.000000e+00   528
  1.845611e-01   -nan   1.566697e-04   0.000000e+00   408
  1.853274e-01   nan   2.666521e-04   0.000000e+00   408
  1.865935e-01   -nan   2.201299e-04   0.000000e+00   470
  1.875157e-01   nan   2.644472e-04   0.000000e+00   528
  1.888035e-01   -nan   2.203562e-04   0.000000e+00   624
  1.897521e-01   -nan   1.676703e-04   0.000000e+00   504
  1.907307e-01   -nan   2.335523e-04   0.000000e+00   552
  1.917013e-01   -nan   1.135337e-04   0.000000e+00   336
  1.929167e-01   -nan   2.416685e-04   0.000000e+00   528
  1.938583e-01   -nan   2.751441e-04   0.000000e+00   564
  1.949611e-01   nan   2.532412e-04   0.000000e+00   528
  1.961568e-01   -nan   3.931646e-04   0.000000e+00   582
  1.972441e-01   -nan   3.026774e-04   0.000000e+00   624
  1.981950e-01   nan   3.460184e-04   0.000000e+00   432
  1.993295e-01   -nan   3.848852e-04   0.000000e+00   816
  2.004970e-01   -nan   1.754134e-04   0.000000e+00   312
  2.012607e-01   -nan   2.842964e-04   0.000000e+00   552
