# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.458042e-01   8.066267e-14   2.162000e-04   4.514806e-15   288
  4.466990e-01   9.622890e-14   2.135686e-04   5.938872e-15   336
  4.481283e-01   9.550226e-14   1.352359e-04   7.010191e-15   432
  4.490354e-01   8.512512e-14   3.505126e-04   5.142920e-15   360
  4.500539e-01   1.013653e-13   2.073334e-04   5.005852e-15   384
  4.515004e-01   8.792941e-14   1.830116e-04   6.021103e-15   198
  4.521974e-01   8.653476e-14   2.080246e-04   3.994944e-15   552
  4.534970e-01   1.073400e-13   2.912202e-04   5.753114e-15   432
  4.545821e-01   1.046997e-13   6.422377e-09   8.985952e-15   168
  4.554927e-01   1.133877e-13   3.610065e-04   6.413741e-15   480
  4.566974e-01   1.137694e-13   6.357829e-09   1.195081e-14   120
  4.572396e-01   1.069374e-13   2.948545e-04   6.299390e-15   336
  4.585628e-01   8.107779e-14   2.080152e-04   3.438663e-15   672
  4.598711e-01   9.893792e-14   3.025866e-04   4.227377e-15   528
  4.604805e-01   8.168172e-14   0.000000e+00   7.087399e-15   168
  4.618883e-01   8.793168e-14   3.375333e-04   4.776988e-15   456
  4.627474e-01   1.117235e-13   2.061344e-04   1.164162e-14   168
  4.636392e-01   9.858790e-14   2.057643e-04   4.445910e-15   504
  4.651216e-01   7.973669e-14   2.647872e-04   4.010260e-15   336
  4.660180e-01   8.761256e-14   1.908802e-04   5.735462e-15   312
  4.670124e-01   9.295261e-14   1.865029e-04   4.076993e-15   504
  4.683210e-01   8.819846e-14   1.294009e-04   4.264279e-15   432
  4.689362e-01   8.076713e-14   1.999672e-04   5.244997e-15   312
  4.702151e-01   7.573148e-14   2.049761e-04   4.309737e-15   384
  4.715504e-01   1.234839e-13   1.741510e-04   1.367146e-14   126
  4.723748e-01   9.371128e-14   3.057676e-04   5.165572e-15   492
  4.734278e-01   9.849689e-14   1.958445e-04   5.604998e-15   528
  4.747438e-01   9.288121e-14   1.989360e-04   4.858212e-15   480
  4.755596e-01   8.222061e-14   2.748289e-04   4.392823e-15   432
  4.767402e-01   8.279028e-14   2.161166e-04   4.891970e-15   440
  4.781114e-01   8.130917e-14   1.074739e-04   5.903586e-15   312
  4.786259e-01   7.702828e-14   1.610586e-04   4.007543e-15   480
  4.796813e-01   8.391770e-14   3.153497e-04   4.289281e-15   408
  4.812233e-01   9.281275e-14   1.888588e-04   5.953613e-15   360
  4.818747e-01   8.350055e-14   1.822418e-04   5.156463e-15   408
