# power spectrum of B
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.047049e-01   1.222801e-17   4.350048e-04   9.147608e-19   104
  2.059331e-01   1.077909e-17   3.746387e-09   7.498031e-19   144
  2.087224e-01   1.073750e-17   6.282881e-09   7.288110e-19   96
  2.096439e-01   9.269827e-18   0.000000e+00   7.996371e-19   96
  2.111095e-01   9.107661e-18   4.475232e-04   5.813643e-19   120
  2.123845e-01   9.760942e-18   0.000000e+00   6.588815e-19   120
  2.132902e-01   8.269090e-18   0.000000e+00   7.362394e-19   72
  2.150901e-01   1.075389e-17   0.000000e+00   1.033322e-18   48
  2.159845e-01   9.431770e-18   4.235416e-09   7.029518e-19   78
  2.171286e-01   9.217478e-18   4.007142e-04   5.959032e-19   168
  2.195255e-01   8.216402e-18   3.746387e-09   5.096475e-19   144
  2.204018e-01   1.152558e-17   3.746387e-09   8.027531e-19   144
  2.229436e-01   7.465115e-18   2.307791e-04   4.649187e-19   156
  2.238729e-01   9.476866e-18   4.866699e-09   7.486167e-19   48
  2.247323e-01   8.744772e-18   3.178914e-09   6.251968e-19   120
  2.255884e-01   7.169064e-18   0.000000e+00   7.138302e-19   48
  2.271022e-01   7.442562e-18   3.532495e-04   3.476910e-19   216
  2.289809e-01   6.912350e-18   0.000000e+00   5.996626e-19   48
  2.298212e-01   7.826793e-18   2.809790e-09   5.499729e-19   96
  2.310160e-01   6.361083e-18   4.128272e-04   3.529870e-19   168
  2.323239e-01   6.862594e-18   2.809790e-09   9.685479e-19   48
  2.331522e-01   8.000986e-18   0.000000e+00   6.316215e-19   96
  2.339775e-01   5.117560e-18   0.000000e+00   3.908611e-19   48
  2.356194e-01   5.251088e-18   3.178914e-09   7.066746e-19   30
  2.364362e-01   7.974590e-18   2.809790e-09   6.181521e-19   96
  2.374123e-01   6.045540e-18   3.244455e-04   2.991332e-19   240
  2.386674e-01   7.827284e-18   3.500299e-04   1.510096e-18   32
  2.396752e-01   5.971091e-18   0.000000e+00   3.557053e-19   168
  2.404781e-01   6.461536e-18   0.000000e+00   3.126428e-19   120
  2.420760e-01   7.315676e-18   5.923557e-09   6.243302e-19   72
  2.428710e-01   6.234445e-18   3.746387e-09   4.066931e-19   144
  2.436634e-01   6.677248e-18   0.000000e+00   5.659376e-19   96
  2.444532e-01   4.677196e-18   0.000000e+00   3.526922e-19   96
  2.460253e-01   7.665349e-18   4.588368e-09   7.108620e-19   72
  2.468075e-01   5.312431e-18   3.973643e-09   4.035654e-19   96
  2.483647e-01   5.137908e-18   0.000000e+00   5.012516e-19   24
  2.491396e-01   5.362447e-18   0.000000e+00   2.635768e-19   192
  2.500522e-01   4.183621e-18   2.970416e-04   2.813210e-19   132
  2.514501e-01   5.277909e-18   0.000000e+00   4.574991e-19   96
  2.522156e-01   5.056741e-18   0.000000e+00   4.058868e-19   96
  2.529787e-01   4.117750e-18   3.178914e-09   3.192279e-19   120
  2.544981e-01   3.110484e-18   0.000000e+00   2.255412e-19   48
  2.557435e-01   5.760652e-18   3.599905e-04   2.908133e-19   222
  2.567603e-01   5.231000e-18   0.000000e+00   2.909521e-19   120
  2.575100e-01   4.653050e-18   4.866699e-09   7.057942e-19   24
  2.586015e-01   5.306027e-18   3.715625e-04   2.884639e-19   312
  2.609797e-01   4.059997e-18   3.483547e-04   2.827250e-19   72
  2.619630e-01   5.734817e-18   2.809790e-09   4.303650e-19   96
  2.629726e-01   4.610839e-18   3.547511e-04   2.668755e-19   192
  2.641613e-01   3.946806e-18   4.495664e-09   2.765049e-19   120
  2.648900e-01   4.686930e-18   0.000000e+00   2.490604e-19   144
  2.663415e-01   4.163574e-18   0.000000e+00   6.730946e-19   48
  2.673732e-01   4.259676e-18   3.567146e-04   2.088319e-19   336
  2.685040e-01   4.806468e-18   0.000000e+00   6.263077e-19   48
  2.699360e-01   4.077011e-18   0.000000e+00   2.670650e-19   192
  2.706492e-01   3.814354e-18   0.000000e+00   3.945533e-19   48
  2.726764e-01   3.956349e-18   2.476067e-04   3.223347e-19   56
  2.736844e-01   4.167191e-18   3.180112e-04   1.665605e-19   336
  2.748894e-01   3.516340e-18   3.532127e-09   3.370797e-19   54
  2.759390e-01   4.492344e-18   3.492904e-04   2.264113e-19   240
  2.781181e-01   4.204291e-18   3.344484e-04   2.418734e-19   228
  2.790651e-01   3.160801e-18   3.746387e-09   2.885766e-19   72
  2.799844e-01   4.551992e-18   3.244231e-04   3.087756e-19   144
  2.811298e-01   4.238052e-18   0.000000e+00   4.852818e-19   96
  2.818146e-01   3.949327e-18   4.495664e-09   1.895592e-19   240
  2.831793e-01   4.752029e-18   3.973643e-09   4.688011e-19   24
  2.840530e-01   3.708297e-18   3.064151e-04   1.701329e-19   336
  2.852142e-01   2.013953e-18   0.000000e+00   1.709124e-19   72
  2.862741e-01   4.295382e-18   3.332831e-04   3.123107e-19   168
  2.872346e-01   4.078101e-18   0.000000e+00   3.257752e-19   72
  2.885737e-01   4.107394e-18   0.000000e+00   3.327221e-19   96
  2.896108e-01   2.692142e-18   3.307829e-04   1.174135e-19   216
  2.905708e-01   2.912768e-18   3.973643e-09   1.850065e-19   96
  2.918946e-01   3.595608e-18   0.000000e+00   1.720637e-19   192
  2.925542e-01   3.504996e-18   3.746387e-09   1.690692e-19   144
  2.938691e-01   3.127150e-18   0.000000e+00   2.818815e-19   48
  2.947794e-01   3.158895e-18   3.189136e-04   1.523493e-19   246
  2.960164e-01   3.447435e-18   2.940434e-04   2.205478e-19   168
  2.971308e-01   3.356237e-18   5.506041e-09   2.729843e-19   120
  2.977788e-01   3.462598e-18   0.000000e+00   2.492487e-19   240
  2.990707e-01   4.453305e-18   3.973643e-09   9.805094e-19   24
  3.001001e-01   3.038364e-18   3.147475e-04   1.502453e-19   360
  3.013820e-01   3.707781e-18   3.134082e-04   3.071422e-19   120
  3.022763e-01   3.181885e-18   0.000000e+00   1.892080e-19   144
  3.029133e-01   3.583230e-18   0.000000e+00   3.641697e-19   96
  3.048165e-01   3.073342e-18   0.000000e+00   2.182341e-19   144
  3.054482e-01   3.520197e-18   0.000000e+00   2.574626e-19   132
  3.063360e-01   2.209052e-18   3.093292e-04   1.205348e-19   176
  3.076248e-01   2.614682e-18   3.123602e-04   1.299682e-19   312
  3.092116e-01   2.586939e-18   0.000000e+00   1.729383e-19   96
  3.098343e-01   2.190556e-18   0.000000e+00   1.352380e-19   144
  3.107899e-01   2.776225e-18   3.092271e-04   1.297137e-19   312
  3.123131e-01   2.474251e-18   0.000000e+00   2.317728e-19   48
  3.129297e-01   2.869674e-18   3.973643e-09   1.843046e-19   192
  3.141593e-01   4.418739e-18   0.000000e+00   4.695095e-19   6
  3.149762e-01   2.345509e-18   2.884066e-04   1.490199e-19   288
  3.162994e-01   3.096048e-18   3.047203e-04   2.011759e-19   192
  3.172124e-01   3.446285e-18   7.064254e-09   2.498052e-19   216
  3.178195e-01   2.804246e-18   0.000000e+00   2.577379e-19   72
  3.193321e-01   2.843771e-18   3.018264e-04   2.083505e-19   192
  3.203366e-01   2.563980e-18   2.241224e-04   1.551951e-19   288
  3.214381e-01   2.078301e-18   0.000000e+00   2.852877e-19   24
  3.222890e-01   2.168586e-18   2.952626e-04   9.424077e-20   456
  3.238280e-01   3.553792e-18   0.000000e+00   4.682964e-19   48
  3.247789e-01   2.217774e-18   2.908218e-04   1.224497e-19   240
  3.258718e-01   2.189691e-18   2.939082e-04   1.248136e-19   216
  3.267908e-01   2.659749e-18   0.000000e+00   2.281334e-19   72
  3.273801e-01   1.659317e-18   1.015467e-08   9.053815e-20   168
  3.290441e-01   1.967887e-18   2.184577e-04   1.001689e-19   288
  3.299773e-01   2.528776e-18   2.890570e-04   1.575066e-19   168
  3.314762e-01   1.829719e-18   0.000000e+00   1.178451e-19   192
  3.320572e-01   1.901515e-18   3.746387e-09   1.114802e-19   144
  3.332162e-01   2.989601e-18   0.000000e+00   3.701125e-19   36
  3.341991e-01   2.066474e-18   2.639705e-04   1.294626e-19   342
  3.351389e-01   2.135822e-18   2.710657e-04   1.921058e-19   144
  3.363470e-01   2.141935e-18   2.842800e-04   1.112260e-19   384
  3.378125e-01   1.571316e-18   7.786718e-09   1.070948e-19   120
  3.385379e-01   2.191816e-18   2.534951e-04   1.406391e-19   264
  3.395201e-01   1.927949e-18   1.256576e-08   1.475977e-19   192
  3.404451e-01   1.603347e-18   2.731894e-04   1.021414e-19   152
  3.412191e-01   2.074898e-18   3.746387e-09   1.694443e-19   144
  3.428472e-01   1.807069e-18   1.768108e-04   1.012974e-19   216
  3.436008e-01   2.067509e-18   2.362665e-04   1.014393e-19   312
  3.449274e-01   1.973829e-18   2.738281e-04   1.197165e-19   240
  3.457090e-01   1.666895e-18   3.973643e-09   1.061248e-19   96
  3.471927e-01   1.079170e-18   2.617995e-04   5.899810e-20   144
  3.481071e-01   1.832454e-18   2.573258e-04   8.389952e-20   456
  3.495904e-01   1.222458e-18   0.000000e+00   1.007867e-19   120
  3.501414e-01   1.586477e-18   0.000000e+00   1.269678e-19   144
  3.512407e-01   1.877656e-18   0.000000e+00   1.755176e-19   24
  3.519456e-01   1.320815e-18   2.473498e-04   6.162857e-20   336
  3.531645e-01   1.671531e-18   2.727931e-04   9.913712e-20   198
  3.543067e-01   1.775485e-18   2.652756e-04   8.823049e-20   432
  3.556041e-01   2.135794e-18   0.000000e+00   2.426224e-19   48
  3.562810e-01   1.741108e-18   2.341925e-04   8.504686e-20   384
  3.574963e-01   1.237316e-18   2.696052e-04   1.118456e-19   144
  3.585975e-01   1.981405e-18   2.676825e-04   1.196922e-19   264
  3.599147e-01   1.438578e-18   3.973643e-09   1.576924e-19   48
  3.607984e-01   1.629763e-18   2.545223e-04   1.008078e-19   276
  3.616510e-01   1.738101e-18   2.307176e-04   1.170497e-19   192
  3.627906e-01   1.553782e-18   2.592759e-04   6.889790e-20   552
  3.641741e-01   1.621642e-18   4.495664e-09   1.451910e-19   120
  3.649965e-01   1.006887e-18   2.624511e-04   5.421978e-20   216
  3.657587e-01   1.073811e-18   6.357829e-09   8.432251e-20   120
  3.671201e-01   1.531749e-18   2.584500e-04   9.206528e-20   408
  3.683844e-01   4.889099e-19   5.619580e-09   6.903814e-20   24
  3.691684e-01   1.286581e-18   2.610810e-04   6.199665e-20   384
  3.702633e-01   1.123642e-18   2.550855e-04   8.260395e-20   240
  3.712141e-01   1.302717e-18   2.569535e-04   8.852476e-20   168
  3.725471e-01   1.102421e-18   0.000000e+00   1.130994e-19   120
  3.734064e-01   1.591734e-18   2.678605e-04   9.514023e-20   350
  3.748037e-01   1.508189e-18   4.409502e-04   9.202002e-20   384
  3.756388e-01   1.679902e-18   0.000000e+00   1.598081e-19   144
  3.771752e-01   1.224534e-18   0.000000e+00   7.494278e-20   288
  3.779773e-01   1.470523e-18   2.524053e-04   9.235677e-20   336
  3.790686e-01   1.017047e-18   2.297941e-04   7.123461e-20   168
  3.797219e-01   1.345211e-18   1.015467e-08   7.444890e-20   336
  3.810732e-01   1.278126e-18   2.385126e-04   7.714713e-20   288
