# power spectrum of hij
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.047049e-01   7.683487e-23   4.350048e-04   5.171899e-24   104
  2.059331e-01   7.730568e-23   3.746387e-09   5.956270e-24   144
  2.087224e-01   7.264400e-23   6.282881e-09   3.719459e-24   96
  2.096439e-01   7.163855e-23   0.000000e+00   5.836931e-24   96
  2.111095e-01   7.922907e-23   4.475232e-04   4.540349e-24   120
  2.123845e-01   6.980973e-23   0.000000e+00   4.133223e-24   120
  2.132902e-01   8.155854e-23   0.000000e+00   7.036107e-24   72
  2.150901e-01   7.215132e-23   0.000000e+00   6.886550e-24   48
  2.159845e-01   7.505739e-23   4.235416e-09   5.350405e-24   78
  2.171286e-01   6.301258e-23   4.007142e-04   2.977344e-24   168
  2.195255e-01   6.284519e-23   3.746387e-09   3.851247e-24   144
  2.204018e-01   5.234650e-23   3.746387e-09   2.945521e-24   144
  2.229436e-01   5.214777e-23   2.307791e-04   3.458336e-24   156
  2.238729e-01   5.698914e-23   4.866699e-09   6.742365e-24   48
  2.247323e-01   5.199960e-23   3.178914e-09   2.792408e-24   120
  2.255884e-01   4.791353e-23   0.000000e+00   4.610233e-24   48
  2.271022e-01   4.575635e-23   3.532495e-04   2.449764e-24   216
  2.289809e-01   4.520710e-23   0.000000e+00   3.274440e-24   48
  2.298212e-01   4.647335e-23   2.809790e-09   3.315471e-24   96
  2.310160e-01   4.173154e-23   4.128272e-04   2.084613e-24   168
  2.323239e-01   3.064704e-23   2.809790e-09   2.844839e-24   48
  2.331522e-01   4.428243e-23   0.000000e+00   2.405497e-24   96
  2.339775e-01   4.852101e-23   0.000000e+00   4.282010e-24   48
  2.356194e-01   5.688769e-23   3.178914e-09   5.590153e-24   30
  2.364362e-01   3.644224e-23   2.809790e-09   2.410419e-24   96
  2.374123e-01   3.651158e-23   3.244455e-04   1.668627e-24   240
  2.386674e-01   4.213109e-23   3.500299e-04   5.770472e-24   32
  2.396752e-01   3.647617e-23   0.000000e+00   1.828650e-24   168
  2.404781e-01   3.079141e-23   0.000000e+00   1.784236e-24   120
  2.420760e-01   3.060358e-23   5.923557e-09   3.071462e-24   72
  2.428710e-01   2.861164e-23   3.746387e-09   1.585436e-24   144
  2.436634e-01   3.266602e-23   0.000000e+00   2.431821e-24   96
  2.444532e-01   2.927066e-23   0.000000e+00   1.975859e-24   96
  2.460253e-01   3.423389e-23   4.588368e-09   2.962232e-24   72
  2.468075e-01   2.769553e-23   3.973643e-09   2.238112e-24   96
  2.483647e-01   2.187820e-23   0.000000e+00   2.906115e-24   24
  2.491396e-01   2.240964e-23   0.000000e+00   1.069242e-24   192
  2.500522e-01   2.585695e-23   2.970416e-04   1.577046e-24   132
  2.514501e-01   2.219495e-23   0.000000e+00   1.453967e-24   96
  2.522156e-01   2.638505e-23   0.000000e+00   1.694013e-24   96
  2.529787e-01   2.306263e-23   3.178914e-09   1.684985e-24   120
  2.544981e-01   2.043780e-23   0.000000e+00   1.708016e-24   48
  2.557435e-01   2.533463e-23   3.599905e-04   1.186449e-24   222
  2.567603e-01   2.357354e-23   0.000000e+00   1.586457e-24   120
  2.575100e-01   2.575241e-23   4.866699e-09   3.588498e-24   24
  2.586015e-01   2.308583e-23   3.715625e-04   9.453296e-25   312
  2.609797e-01   1.657353e-23   3.483547e-04   1.104105e-24   72
  2.619630e-01   2.372845e-23   2.809790e-09   1.838430e-24   96
  2.629726e-01   1.965130e-23   3.547511e-04   1.013867e-24   192
  2.641613e-01   2.157448e-23   4.495664e-09   1.215555e-24   120
  2.648900e-01   1.811528e-23   0.000000e+00   1.073430e-24   144
  2.663415e-01   1.780032e-23   0.000000e+00   1.082941e-24   48
  2.673732e-01   1.810651e-23   3.567146e-04   6.807097e-25   336
  2.685040e-01   1.619442e-23   0.000000e+00   1.300454e-24   48
  2.699360e-01   1.759698e-23   0.000000e+00   8.491270e-25   192
  2.706492e-01   2.080729e-23   0.000000e+00   1.729471e-24   48
  2.726764e-01   1.887288e-23   2.476067e-04   1.312540e-24   56
  2.736844e-01   1.587605e-23   3.180112e-04   6.256667e-25   336
  2.748894e-01   1.868883e-23   3.532127e-09   1.235406e-24   54
  2.759390e-01   1.634808e-23   3.492904e-04   8.036521e-25   240
  2.781181e-01   1.472226e-23   3.344484e-04   6.548083e-25   228
  2.790651e-01   1.626069e-23   3.746387e-09   1.549852e-24   72
  2.799844e-01   1.247351e-23   3.244231e-04   8.286818e-25   144
  2.811298e-01   1.613092e-23   0.000000e+00   1.012935e-24   96
  2.818146e-01   1.393023e-23   4.495664e-09   5.575650e-25   240
  2.831793e-01   1.362624e-23   3.973643e-09   2.334318e-24   24
  2.840530e-01   1.256725e-23   3.064151e-04   5.572665e-25   336
  2.852142e-01   1.266273e-23   0.000000e+00   1.283949e-24   72
  2.862741e-01   1.291528e-23   3.332831e-04   8.401726e-25   168
  2.872346e-01   1.617317e-23   0.000000e+00   1.088847e-24   72
  2.885737e-01   1.285366e-23   0.000000e+00   8.439205e-25   96
  2.896108e-01   1.106043e-23   3.307829e-04   5.138112e-25   216
  2.905708e-01   1.153867e-23   3.973643e-09   7.272714e-25   96
  2.918946e-01   1.013957e-23   0.000000e+00   5.165201e-25   192
  2.925542e-01   1.338973e-23   3.746387e-09   6.594018e-25   144
  2.938691e-01   8.656569e-24   0.000000e+00   7.934245e-25   48
  2.947794e-01   1.089609e-23   3.189136e-04   4.940471e-25   246
  2.960164e-01   1.162925e-23   2.940434e-04   5.769970e-25   168
  2.971308e-01   1.168319e-23   5.506041e-09   6.931815e-25   120
  2.977788e-01   1.029368e-23   0.000000e+00   5.294387e-25   240
  2.990707e-01   9.719134e-24   3.973643e-09   1.208460e-24   24
  3.001001e-01   9.588567e-24   3.147475e-04   3.262779e-25   360
  3.013820e-01   9.999974e-24   3.134082e-04   6.378286e-25   120
  3.022763e-01   8.247169e-24   0.000000e+00   4.407666e-25   144
  3.029133e-01   7.820962e-24   0.000000e+00   4.894169e-25   96
  3.048165e-01   8.225861e-24   0.000000e+00   5.386328e-25   144
  3.054482e-01   8.954139e-24   0.000000e+00   5.500878e-25   132
  3.063360e-01   9.956132e-24   3.093292e-04   5.333587e-25   176
  3.076248e-01   7.991877e-24   3.123602e-04   2.996182e-25   312
  3.092116e-01   7.156629e-24   0.000000e+00   5.378338e-25   96
  3.098343e-01   7.641769e-24   0.000000e+00   4.297492e-25   144
  3.107899e-01   7.633101e-24   3.092271e-04   3.451308e-25   312
  3.123131e-01   7.405050e-24   0.000000e+00   7.105656e-25   48
  3.129297e-01   7.506914e-24   3.973643e-09   3.820879e-25   192
  3.141593e-01   5.876080e-24   0.000000e+00   3.092650e-25   6
  3.149762e-01   7.370590e-24   2.884066e-04   3.053638e-25   288
  3.162994e-01   7.443941e-24   3.047203e-04   4.230945e-25   192
  3.172124e-01   7.541007e-24   7.064254e-09   3.708155e-25   216
  3.178195e-01   7.964733e-24   0.000000e+00   8.467729e-25   72
  3.193321e-01   8.746913e-24   3.018264e-04   4.206674e-25   192
