# power spectrum of chi
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.150901e-01   2.682281e-22   0.000000e+00   3.888515e-23   48
  2.159845e-01   2.155994e-22   4.235416e-09   2.268743e-23   78
  2.171286e-01   2.423000e-22   4.007142e-04   1.601482e-23   168
  2.195255e-01   2.185281e-22   3.746387e-09   2.267956e-23   144
  2.204018e-01   1.874634e-22   3.746387e-09   1.530998e-23   144
  2.229436e-01   1.912161e-22   2.307791e-04   1.469268e-23   156
  2.238729e-01   1.428303e-22   4.866699e-09   1.834944e-23   48
  2.247323e-01   1.491452e-22   3.178914e-09   1.488351e-23   120
  2.255884e-01   1.873118e-22   0.000000e+00   2.479977e-23   48
  2.271022e-01   1.886545e-22   3.532495e-04   1.381119e-23   216
  2.289809e-01   2.374812e-22   0.000000e+00   4.087764e-23   48
  2.298212e-01   1.482209e-22   2.809790e-09   1.418446e-23   96
  2.310160e-01   1.657588e-22   4.128272e-04   1.314956e-23   168
  2.323239e-01   1.795975e-22   2.809790e-09   2.239296e-23   48
  2.331522e-01   1.697081e-22   0.000000e+00   1.270282e-23   96
  2.339775e-01   1.162705e-22   0.000000e+00   1.763352e-23   48
  2.356194e-01   1.406279e-22   3.178914e-09   2.300025e-23   30
  2.364362e-01   1.522350e-22   2.809790e-09   1.603993e-23   96
  2.374123e-01   1.415216e-22   3.244455e-04   8.713597e-24   240
  2.386674e-01   1.272857e-22   3.500299e-04   1.468040e-23   32
  2.396752e-01   1.066385e-22   0.000000e+00   8.519607e-24   168
  2.404781e-01   1.026861e-22   0.000000e+00   8.113937e-24   120
  2.420760e-01   1.138515e-22   5.923557e-09   1.020559e-23   72
  2.428710e-01   9.549938e-23   3.746387e-09   6.965378e-24   144
  2.436634e-01   1.042602e-22   0.000000e+00   1.216147e-23   96
  2.444532e-01   1.366812e-22   0.000000e+00   1.208845e-23   96
  2.460253e-01   1.263822e-22   4.588368e-09   1.499598e-23   72
  2.468075e-01   9.879511e-23   3.973643e-09   1.066151e-23   96
  2.483647e-01   1.633903e-22   0.000000e+00   4.032819e-23   24
  2.491396e-01   1.113497e-22   0.000000e+00   8.390096e-24   192
  2.500522e-01   9.295040e-23   2.970416e-04   9.687316e-24   132
  2.514501e-01   8.268102e-23   0.000000e+00   7.384489e-24   96
  2.522156e-01   8.020004e-23   0.000000e+00   8.678753e-24   96
  2.529787e-01   1.098289e-22   3.178914e-09   9.048513e-24   120
  2.544981e-01   1.077292e-22   0.000000e+00   1.752400e-23   48
  2.557435e-01   9.374870e-23   3.599905e-04   5.113317e-24   222
  2.567603e-01   8.130361e-23   0.000000e+00   6.829218e-24   120
  2.575100e-01   5.491613e-23   4.866699e-09   7.111899e-24   24
  2.586015e-01   9.104712e-23   3.715625e-04   6.100213e-24   312
  2.609797e-01   1.022477e-22   3.483547e-04   1.261512e-23   72
  2.619630e-01   8.272176e-23   2.809790e-09   1.090818e-23   96
  2.629726e-01   7.418635e-23   3.547511e-04   4.991231e-24   192
  2.641613e-01   7.328645e-23   4.495664e-09   6.905956e-24   120
  2.648900e-01   1.115387e-22   0.000000e+00   9.024460e-24   144
  2.663415e-01   7.020230e-23   0.000000e+00   7.258363e-24   48
  2.673732e-01   7.448806e-23   3.567146e-04   4.020392e-24   336
  2.685040e-01   5.958020e-23   0.000000e+00   8.988261e-24   48
  2.699360e-01   6.113694e-23   0.000000e+00   4.554970e-24   192
  2.706492e-01   6.539022e-23   0.000000e+00   1.094251e-23   48
  2.726764e-01   5.729480e-23   2.476067e-04   7.860146e-24   56
  2.736844e-01   6.411988e-23   3.180112e-04   3.745914e-24   336
  2.748894e-01   6.558398e-23   3.532127e-09   6.660971e-24   54
  2.759390e-01   6.901408e-23   3.492904e-04   3.924084e-24   240
  2.781181e-01   6.692262e-23   3.344484e-04   3.941935e-24   228
  2.790651e-01   5.725434e-23   3.746387e-09   6.100679e-24   72
  2.799844e-01   5.962738e-23   3.244231e-04   5.677436e-24   144
  2.811298e-01   6.431051e-23   0.000000e+00   6.109681e-24   96
  2.818146e-01   5.915325e-23   4.495664e-09   3.444355e-24   240
  2.831793e-01   5.918482e-23   3.973643e-09   9.354906e-24   24
  2.840530e-01   6.164085e-23   3.064151e-04   3.397891e-24   336
  2.852142e-01   5.922168e-23   0.000000e+00   6.167552e-24   72
  2.862741e-01   4.654695e-23   3.332831e-04   3.575908e-24   168
  2.872346e-01   6.031734e-23   0.000000e+00   5.923033e-24   72
  2.885737e-01   4.830041e-23   0.000000e+00   4.805422e-24   96
  2.896108e-01   4.732889e-23   3.307829e-04   3.110351e-24   216
  2.905708e-01   6.949869e-23   3.973643e-09   7.688359e-24   96
  2.918946e-01   4.679500e-23   0.000000e+00   4.117199e-24   192
  2.925542e-01   4.576360e-23   3.746387e-09   3.837562e-24   144
  2.938691e-01   3.757423e-23   0.000000e+00   4.033945e-24   48
  2.947794e-01   5.100817e-23   3.189136e-04   3.179863e-24   246
  2.960164e-01   3.675621e-23   2.940434e-04   2.541024e-24   168
  2.971308e-01   4.830089e-23   5.506041e-09   5.152876e-24   120
  2.977788e-01   4.696355e-23   0.000000e+00   3.267179e-24   240
  2.990707e-01   3.613537e-23   3.973643e-09   4.761579e-24   24
  3.001001e-01   3.455878e-23   3.147475e-04   1.912076e-24   360
  3.013820e-01   3.938059e-23   3.134082e-04   3.668448e-24   120
  3.022763e-01   4.685174e-23   0.000000e+00   5.308796e-24   144
  3.029133e-01   4.753791e-23   0.000000e+00   4.202084e-24   96
  3.048165e-01   4.127979e-23   0.000000e+00   3.078951e-24   144
  3.054482e-01   3.992340e-23   0.000000e+00   2.808199e-24   132
  3.063360e-01   4.164461e-23   3.093292e-04   2.604168e-24   176
  3.076248e-01   4.116303e-23   3.123602e-04   2.304870e-24   312
  3.092116e-01   3.491791e-23   0.000000e+00   3.013127e-24   96
  3.098343e-01   3.932553e-23   0.000000e+00   2.662539e-24   144
  3.107899e-01   3.370311e-23   3.092271e-04   1.710551e-24   312
  3.123131e-01   4.011251e-23   0.000000e+00   4.471001e-24   48
  3.129297e-01   3.319602e-23   3.973643e-09   2.431995e-24   192
  3.141593e-01   4.223991e-23   0.000000e+00   6.020524e-24   6
  3.149762e-01   2.687298e-23   2.884066e-04   1.786748e-24   288
  3.162994e-01   3.111739e-23   3.047203e-04   2.633434e-24   192
  3.172124e-01   3.033947e-23   7.064254e-09   2.099169e-24   216
  3.178195e-01   3.630159e-23   0.000000e+00   4.769037e-24   72
  3.193321e-01   2.994972e-23   3.018264e-04   1.918233e-24   192
  3.203366e-01   3.076312e-23   2.241224e-04   1.691343e-24   288
  3.214381e-01   2.785560e-23   0.000000e+00   2.989725e-24   24
  3.222890e-01   2.882964e-23   2.952626e-04   1.440063e-24   456
  3.238280e-01   4.430511e-23   0.000000e+00   7.100594e-24   48
  3.247789e-01   2.763930e-23   2.908218e-04   1.801492e-24   240
  3.258718e-01   2.757090e-23   2.939082e-04   2.102206e-24   216
  3.267908e-01   3.342021e-23   0.000000e+00   5.142758e-24   72
  3.273801e-01   2.757601e-23   1.015467e-08   1.880925e-24   168
  3.290441e-01   2.620887e-23   2.184577e-04   1.466361e-24   288
  3.299773e-01   2.589447e-23   2.890570e-04   2.122710e-24   168
  3.314762e-01   2.159443e-23   0.000000e+00   1.458103e-24   192
  3.320572e-01   2.267751e-23   3.746387e-09   1.742212e-24   144
  3.332162e-01   2.731560e-23   0.000000e+00   2.797373e-24   36
  3.341991e-01   2.048493e-23   2.639705e-04   1.033039e-24   342
  3.351389e-01   2.640897e-23   2.710657e-04   1.860944e-24   144
  3.363470e-01   2.033690e-23   2.842800e-04   1.171793e-24   384
  3.378125e-01   2.182299e-23   7.786718e-09   1.900628e-24   120
  3.385379e-01   2.442122e-23   2.534951e-04   1.647982e-24   264
  3.395201e-01   2.120671e-23   1.256576e-08   1.499483e-24   192
  3.404451e-01   2.102174e-23   2.731894e-04   1.627274e-24   152
  3.412191e-01   1.956420e-23   3.746387e-09   1.432281e-24   144
  3.428472e-01   2.033539e-23   1.768108e-04   1.465697e-24   216
  3.436008e-01   1.940568e-23   2.362665e-04   1.119799e-24   312
  3.449274e-01   2.147803e-23   2.738281e-04   1.291089e-24   240
  3.457090e-01   2.058906e-23   3.973643e-09   1.935430e-24   96
  3.471927e-01   2.268390e-23   2.617995e-04   1.841910e-24   144
  3.481071e-01   1.574612e-23   2.573258e-04   6.977773e-25   456
  3.495904e-01   1.883669e-23   0.000000e+00   2.133803e-24   120
  3.501414e-01   2.133446e-23   0.000000e+00   1.545125e-24   144
  3.512407e-01   2.166828e-23   0.000000e+00   3.349579e-24   24
  3.519456e-01   1.736189e-23   2.473498e-04   9.744462e-25   336
  3.531645e-01   1.639425e-23   2.727931e-04   1.304660e-24   198
  3.543067e-01   1.675260e-23   2.652756e-04   7.604719e-25   432
  3.556041e-01   1.899434e-23   0.000000e+00   3.050484e-24   48
  3.562810e-01   1.522802e-23   2.341925e-04   7.641314e-25   384
  3.574963e-01   1.395299e-23   2.696052e-04   1.084677e-24   144
  3.585975e-01   1.666924e-23   2.676825e-04   9.937100e-25   264
  3.599147e-01   1.348447e-23   3.973643e-09   1.643457e-24   48
  3.607984e-01   1.722775e-23   2.545223e-04   9.887117e-25   276
  3.616510e-01   1.637505e-23   2.307176e-04   1.220466e-24   192
  3.627906e-01   1.510880e-23   2.592759e-04   6.246674e-25   552
  3.641741e-01   1.529104e-23   4.495664e-09   1.353529e-24   120
  3.649965e-01   1.294662e-23   2.624511e-04   8.138583e-25   216
  3.657587e-01   1.701036e-23   6.357829e-09   1.545813e-24   120
  3.671201e-01   1.378778e-23   2.584500e-04   6.285871e-25   408
  3.683844e-01   1.106980e-23   5.619580e-09   1.770589e-24   24
  3.691684e-01   1.471500e-23   2.610810e-04   7.702499e-25   384
  3.702633e-01   1.206840e-23   2.550855e-04   9.105098e-25   240
  3.712141e-01   1.267775e-23   2.569535e-04   9.656324e-25   168
  3.725471e-01   1.008666e-23   0.000000e+00   8.665226e-25   120
  3.734064e-01   1.197374e-23   2.678605e-04   6.061444e-25   350
  3.748037e-01   1.276210e-23   4.409502e-04   5.881328e-25   384
  3.756388e-01   1.179941e-23   0.000000e+00   9.773086e-25   144
  3.771752e-01   1.302582e-23   0.000000e+00   8.979794e-25   288
  3.779773e-01   1.133269e-23   2.524053e-04   6.109353e-25   336
  3.790686e-01   1.382084e-23   2.297941e-04   1.002043e-24   168
  3.797219e-01   1.255415e-23   1.015467e-08   8.413620e-25   336
  3.810732e-01   1.056336e-23   2.385126e-04   5.983239e-25   288
  3.818848e-01   1.159404e-23   2.247398e-04   7.893332e-25   264
  3.832590e-01   1.073456e-23   0.000000e+00   7.040026e-25   240
  3.837616e-01   1.248112e-23   5.619580e-09   1.228216e-24   96
  3.855656e-01   1.116864e-23   3.056310e-04   5.391094e-25   360
  3.864075e-01   1.245360e-23   2.253025e-04   9.968675e-25   168
  3.874713e-01   1.084845e-23   2.456032e-04   5.581407e-25   456
  3.887523e-01   1.184112e-23   4.995182e-09   1.021257e-24   108
  3.894728e-01   9.444367e-24   2.464311e-04   5.806732e-25   264
  3.903716e-01   9.055402e-24   2.198567e-04   4.731151e-25   264
  3.916025e-01   1.085976e-23   2.074668e-04   7.348394e-25   312
  3.931351e-01   9.751295e-24   1.541705e-04   6.413339e-25   270
  3.937775e-01   1.049263e-23   1.957388e-04   6.658790e-25   240
  3.949323e-01   7.656574e-24   2.421536e-04   3.673968e-25   384
  3.956334e-01   7.499763e-24   5.619580e-09   5.374359e-25   192
  3.969952e-01   7.798899e-24   1.942960e-04   5.187201e-25   240
  3.977852e-01   8.469747e-24   2.397927e-04   4.970327e-25   336
  3.992708e-01   9.032542e-24   2.413972e-04   3.841778e-25   480
  4.004761e-01   8.985712e-24   9.176735e-09   9.074687e-25   72
  4.011493e-01   7.682151e-24   2.353842e-04   4.664974e-25   240
  4.020650e-01   7.506481e-24   2.212289e-04   4.839115e-25   312
  4.031147e-01   6.849180e-24   2.390954e-04   4.007819e-25   240
  4.047009e-01   8.468246e-24   1.816506e-04   4.173119e-25   408
  4.053288e-01   7.824478e-24   1.663482e-04   4.130796e-25   336
  4.065560e-01   7.882973e-24   2.112212e-04   4.392692e-25   264
  4.071591e-01   8.499151e-24   0.000000e+00   6.593631e-25   144
  4.088370e-01   7.314938e-24   2.927651e-04   3.562368e-25   464
  4.097211e-01   6.070157e-24   2.328083e-04   5.467042e-25   168
  4.105939e-01   7.535352e-24   2.120376e-04   3.773014e-25   336
  4.121713e-01   7.234362e-24   2.227870e-04   3.661132e-25   414
  4.130606e-01   7.185451e-24   2.319080e-04   4.786651e-25   216
  4.141998e-01   1.041663e-23   5.619580e-09   1.216010e-24   96
  4.146649e-01   6.281599e-24   1.256576e-08   2.539279e-25   384
  4.162944e-01   7.006028e-24   2.314600e-04   2.956001e-25   492
  4.171676e-01   6.879725e-24   2.263480e-04   4.498673e-25   240
  4.181546e-01   6.907614e-24   2.298225e-04   3.694516e-25   312
  4.195176e-01   5.804077e-24   2.297469e-04   4.422895e-25   192
  4.203810e-01   5.645698e-24   2.226525e-04   2.629399e-25   504
  4.215265e-01   6.950345e-24   1.473998e-04   3.495078e-25   408
  4.224284e-01   6.217632e-24   4.515774e-04   4.075667e-25   168
  4.235571e-01   6.478409e-24   2.145032e-04   3.361237e-25   288
  4.245041e-01   5.957243e-24   2.238525e-04   3.081097e-25   288
  4.254743e-01   5.896086e-24   2.251410e-04   2.859401e-25   432
  4.268815e-01   5.875224e-24   2.129084e-04   4.118217e-25   216
  4.276334e-01   5.008942e-24   2.124592e-04   2.807472e-25   360
  4.289721e-01   5.583405e-24   2.073582e-04   3.575092e-25   312
  4.301803e-01   4.447651e-24   0.000000e+00   5.499041e-25   48
  4.308767e-01   5.967723e-24   2.223178e-04   2.928141e-25   432
  4.321240e-01   5.334353e-24   3.708284e-04   2.585495e-25   414
  4.328606e-01   5.776008e-24   0.000000e+00   3.382251e-25   312
  4.342347e-01   5.499694e-24   3.253813e-04   2.506446e-25   528
  4.351620e-01   5.574822e-24   1.707976e-04   3.130992e-25   264
  4.362761e-01   4.957017e-24   2.025191e-04   2.228607e-25   480
  4.377318e-01   4.721691e-24   0.000000e+00   2.782422e-25   288
  4.383604e-01   5.397796e-24   2.176005e-04   3.608232e-25   168
  4.395105e-01   5.612559e-24   3.444610e-04   2.467726e-25   504
  4.408036e-01   4.766077e-24   5.298191e-09   3.591984e-25   144
  4.416171e-01   5.184076e-24   2.212265e-04   2.232972e-25   464
  4.428396e-01   4.712635e-24   3.246624e-04   2.335347e-25   432
  4.434197e-01   4.118269e-24   0.000000e+00   2.614686e-25   192
  4.449189e-01   4.410898e-24   2.406833e-04   2.232009e-25   396
  4.458042e-01   4.348741e-24   2.162000e-04   2.652283e-25   288
  4.466990e-01   4.150001e-24   2.135686e-04   2.230180e-25   336
  4.481283e-01   4.046503e-24   1.352359e-04   2.082870e-25   432
  4.490354e-01   4.581441e-24   3.505126e-04   2.156384e-25   360
  4.500539e-01   4.651911e-24   2.073334e-04   2.569296e-25   384
  4.515004e-01   4.583352e-24   1.830116e-04   2.842974e-25   198
  4.521974e-01   4.148023e-24   2.080246e-04   1.551220e-25   552
  4.534970e-01   4.069750e-24   2.912202e-04   1.842629e-25   432
  4.545821e-01   3.952207e-24   6.422377e-09   2.269345e-25   168
  4.554927e-01   3.847999e-24   3.610065e-04   1.662058e-25   480
  4.566974e-01   3.561887e-24   6.357829e-09   5.190071e-25   120
  4.572396e-01   3.801448e-24   2.948545e-04   2.156427e-25   336
  4.585628e-01   3.785877e-24   2.080152e-04   1.412535e-25   672
  4.598711e-01   3.999009e-24   3.025866e-04   1.694482e-25   528
  4.604805e-01   3.455543e-24   0.000000e+00   2.506465e-25   168
  4.618883e-01   3.781284e-24   3.375333e-04   1.819697e-25   456
  4.627474e-01   3.755271e-24   2.061344e-04   3.210704e-25   168
  4.636392e-01   3.725485e-24   2.057643e-04   1.592952e-25   504
  4.651216e-01   3.202636e-24   2.647872e-04   1.745689e-25   336
  4.660180e-01   3.699391e-24   1.908802e-04   2.508617e-25   312
  4.670124e-01   3.599491e-24   1.865029e-04   1.626275e-25   504
  4.683210e-01   3.648155e-24   1.294009e-04   1.750180e-25   432
  4.689362e-01   3.175039e-24   1.999672e-04   1.650123e-25   312
  4.702151e-01   2.978201e-24   2.049761e-04   1.502539e-25   384
  4.715504e-01   2.465105e-24   1.741510e-04   2.003049e-25   126
  4.723748e-01   3.429605e-24   3.057676e-04   1.795607e-25   492
  4.734278e-01   3.126497e-24   1.958445e-04   1.415180e-25   528
  4.747438e-01   3.033443e-24   1.989360e-04   1.338356e-25   480
  4.755596e-01   3.106070e-24   2.748289e-04   1.653980e-25   432
  4.767402e-01   3.105129e-24   2.161166e-04   1.418199e-25   440
  4.781114e-01   2.734696e-24   1.074739e-04   1.338994e-25   312
  4.786259e-01   2.747647e-24   1.610586e-04   1.307565e-25   480
  4.796813e-01   2.892813e-24   3.153497e-04   1.431366e-25   408
  4.812233e-01   2.869725e-24   1.888588e-04   1.623164e-25   360
  4.818747e-01   2.889324e-24   1.822418e-04   1.567145e-25   408
  4.830820e-01   2.571686e-24   1.854542e-04   1.161389e-25   456
  4.844414e-01   2.744253e-24   1.772485e-04   1.819753e-25   264
  4.851959e-01   2.759042e-24   1.923591e-04   1.363238e-25   384
  4.862943e-01   2.681610e-24   3.238501e-04   1.096480e-25   672
  4.875640e-01   2.311236e-24   1.937042e-04   1.846336e-25   240
  4.882967e-01   2.823545e-24   1.965613e-04   1.932547e-25   264
  4.893308e-01   2.385071e-24   2.424259e-04   1.015086e-25   624
  4.908739e-01   2.320736e-24   0.000000e+00   1.722230e-25   150
  4.914232e-01   2.445234e-24   2.716574e-04   1.017793e-25   600
  4.925819e-01   2.708172e-24   1.874909e-04   1.025261e-25   672
  4.938939e-01   2.302182e-24   1.763484e-04   1.412958e-25   336
  4.946248e-01   2.566430e-24   1.918157e-04   1.360071e-25   408
  4.957926e-01   2.132023e-24   1.913639e-04   1.105905e-25   408
  4.970915e-01   2.568034e-24   9.676385e-05   1.446930e-25   360
  4.978921e-01   2.246918e-24   3.552857e-04   1.145225e-25   456
  4.988592e-01   2.488351e-24   1.932065e-04   1.218143e-25   384
  5.000902e-01   2.038431e-24   1.783541e-04   1.123363e-25   348
  5.007554e-01   2.385715e-24   2.198754e-04   1.084513e-25   576
  5.020050e-01   2.164303e-24   1.810385e-04   9.495325e-26   504
  5.032833e-01   2.313015e-24   2.553443e-04   1.155273e-25   432
  5.043991e-01   2.421157e-24   3.473946e-04   1.081197e-25   576
  5.051948e-01   2.189547e-24   8.173934e-09   1.428274e-25   264
  5.064571e-01   2.164400e-24   2.764393e-04   7.918551e-26   768
  5.075549e-01   1.792735e-24   3.721752e-04   1.221476e-25   240
  5.084277e-01   2.411419e-24   3.282233e-04   1.608005e-25   192
  5.096990e-01   2.156614e-24   2.416124e-04   9.230862e-26   504
  5.106418e-01   1.890970e-24   3.255818e-04   7.658917e-26   590
  5.115460e-01   2.011535e-24   3.647966e-04   1.076110e-25   384
  5.126798e-01   2.192990e-24   3.048625e-04   1.058835e-25   504
  5.140486e-01   1.859503e-24   2.933830e-04   6.900993e-26   648
  5.153764e-01   1.738021e-24   7.967896e-05   8.008359e-26   504
  5.159117e-01   2.150956e-24   1.817627e-04   1.420505e-25   312
  5.168569e-01   1.689840e-24   2.618753e-04   7.258498e-26   576
  5.181545e-01   1.773031e-24   1.822405e-04   1.065794e-25   240
  5.189109e-01   1.935602e-24   1.841453e-04   8.180048e-26   552
  5.199816e-01   1.591939e-24   1.729082e-04   6.129736e-26   600
  5.215067e-01   1.765419e-24   2.111937e-04   7.072761e-26   600
  5.224237e-01   1.482923e-24   3.382099e-04   1.138243e-25   312
  5.233368e-01   1.818551e-24   2.945474e-04   8.677037e-26   480
  5.244775e-01   1.599395e-24   1.837693e-04   6.420803e-26   576
  5.254818e-01   1.693617e-24   2.959085e-04   7.999637e-26   408
  5.263729e-01   1.397940e-24   3.451909e-04   8.592056e-26   216
  5.275243e-01   1.792784e-24   2.643774e-04   8.072068e-26   516
  5.287578e-01   1.639403e-24   2.522429e-04   5.811718e-26   744
  5.300304e-01   1.628601e-24   1.684760e-04   7.944041e-26   462
  5.307494e-01   1.463377e-24   1.712315e-04   7.842370e-26   432
  5.318647e-01   1.433543e-24   1.588547e-04   5.863361e-26   648
  5.331761e-01   1.425243e-24   2.324340e-04   6.374297e-26   528
  5.342295e-01   1.556129e-24   2.799086e-04   5.835070e-26   600
  5.352820e-01   1.390269e-24   3.528915e-04   9.183808e-26   240
  5.363014e-01   1.380875e-24   2.703115e-04   5.046844e-26   720
  5.374863e-01   1.488148e-24   2.138653e-04   5.401156e-26   720
  5.387997e-01   1.087333e-24   0.000000e+00   7.712800e-26   144
  5.394909e-01   1.453095e-24   2.757364e-04   5.600230e-26   720
