# power spectrum of hij
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.956334e-01   3.385583e-24   5.619580e-09   1.596733e-25   192
  3.969952e-01   3.609300e-24   1.942960e-04   1.584850e-25   240
  3.977852e-01   3.052895e-24   2.397927e-04   1.246263e-25   336
  3.992708e-01   3.206653e-24   2.413972e-04   1.047457e-25   480
  4.004761e-01   2.909713e-24   9.176735e-09   2.811113e-25   72
  4.011493e-01   2.721473e-24   2.353842e-04   1.274722e-25   240
  4.020650e-01   3.134333e-24   2.212289e-04   1.212896e-25   312
  4.031147e-01   2.961699e-24   2.390954e-04   1.245114e-25   240
  4.047009e-01   2.882489e-24   1.816506e-04   1.044464e-25   408
  4.053288e-01   2.962563e-24   1.663482e-04   1.146668e-25   336
  4.065560e-01   3.057583e-24   2.112212e-04   1.322262e-25   264
  4.071591e-01   2.603260e-24   0.000000e+00   1.677916e-25   144
  4.088370e-01   2.823088e-24   2.927651e-04   8.827170e-26   464
  4.097211e-01   3.010500e-24   2.328083e-04   1.718084e-25   168
  4.105939e-01   2.753063e-24   2.120376e-04   1.157095e-25   336
  4.121713e-01   2.897832e-24   2.227870e-04   1.019574e-25   414
  4.130606e-01   2.718048e-24   2.319080e-04   1.527148e-25   216
  4.141998e-01   3.286364e-24   5.619580e-09   3.649443e-25   96
  4.146649e-01   2.876634e-24   1.256576e-08   1.079554e-25   384
  4.162944e-01   2.911166e-24   2.314600e-04   1.002063e-25   492
  4.171676e-01   2.638388e-24   2.263480e-04   1.295734e-25   240
  4.181546e-01   2.743224e-24   2.298225e-04   1.170768e-25   312
  4.195176e-01   2.121620e-24   2.297469e-04   1.170810e-25   192
  4.203810e-01   2.528689e-24   2.226525e-04   8.063406e-26   504
  4.215265e-01   2.341629e-24   1.473998e-04   8.526099e-26   408
  4.224284e-01   2.512924e-24   4.515774e-04   1.404035e-25   168
  4.235571e-01   2.735691e-24   2.145032e-04   1.119938e-25   288
  4.245041e-01   2.832664e-24   2.238525e-04   1.305050e-25   288
  4.254743e-01   2.619093e-24   2.251410e-04   8.943950e-26   432
  4.268815e-01   2.580201e-24   2.129084e-04   1.290035e-25   216
  4.276334e-01   2.463500e-24   2.124592e-04   9.419036e-26   360
  4.289721e-01   2.452130e-24   2.073582e-04   9.559235e-26   312
  4.301803e-01   2.894586e-24   0.000000e+00   3.483641e-25   48
  4.308767e-01   2.307115e-24   2.223178e-04   7.443981e-26   432
  4.321240e-01   2.356947e-24   3.708284e-04   8.382734e-26   414
  4.328606e-01   2.118422e-24   0.000000e+00   8.749567e-26   312
  4.342347e-01   2.249294e-24   3.253813e-04   7.452294e-26   528
  4.351620e-01   2.509413e-24   1.707976e-04   1.104290e-25   264
  4.362761e-01   2.387274e-24   2.025191e-04   7.720227e-26   480
  4.377318e-01   2.308007e-24   0.000000e+00   1.003826e-25   288
  4.383604e-01   2.584190e-24   2.176005e-04   1.178662e-25   168
  4.395105e-01   2.251890e-24   3.444610e-04   7.621128e-26   504
  4.408036e-01   2.524778e-24   5.298191e-09   1.574482e-25   144
  4.416171e-01   2.409450e-24   2.212265e-04   8.258440e-26   464
  4.428396e-01   2.326897e-24   3.246624e-04   8.801025e-26   432
  4.434197e-01   2.212928e-24   0.000000e+00   1.194274e-25   192
  4.449189e-01   2.178486e-24   2.406833e-04   8.131280e-26   396
  4.458042e-01   2.155199e-24   2.162000e-04   8.677510e-26   288
  4.466990e-01   2.174806e-24   2.135686e-04   8.216119e-26   336
  4.481283e-01   2.094035e-24   1.352359e-04   7.308626e-26   432
  4.490354e-01   2.188404e-24   3.505126e-04   8.275632e-26   360
  4.500539e-01   2.510993e-24   2.073334e-04   1.015714e-25   384
  4.515004e-01   1.926154e-24   1.830116e-04   1.140302e-25   198
  4.521974e-01   2.058894e-24   2.080246e-04   5.975194e-26   552
  4.534970e-01   2.035832e-24   2.912202e-04   7.130394e-26   432
  4.545821e-01   2.016236e-24   6.422377e-09   1.377003e-25   168
  4.554927e-01   2.203415e-24   3.610065e-04   7.621525e-26   480
  4.566974e-01   2.461674e-24   6.357829e-09   1.641279e-25   120
  4.572396e-01   1.994402e-24   2.948545e-04   9.106938e-26   336
  4.585628e-01   2.098699e-24   2.080152e-04   6.527751e-26   672
  4.598711e-01   2.114214e-24   3.025866e-04   7.447462e-26   528
  4.604805e-01   1.791219e-24   0.000000e+00   9.470588e-26   168
  4.618883e-01   1.940147e-24   3.375333e-04   6.180237e-26   456
  4.627474e-01   2.101472e-24   2.061344e-04   1.272753e-25   168
  4.636392e-01   2.165327e-24   2.057643e-04   6.870129e-26   504
  4.651216e-01   1.672375e-24   2.647872e-04   6.790385e-26   336
  4.660180e-01   1.997159e-24   1.908802e-04   8.048315e-26   312
  4.670124e-01   1.764498e-24   1.865029e-04   6.057489e-26   504
  4.683210e-01   1.835975e-24   1.294009e-04   7.575110e-26   432
  4.689362e-01   1.773960e-24   1.999672e-04   6.972766e-26   312
  4.702151e-01   1.877265e-24   2.049761e-04   6.902711e-26   384
  4.715504e-01   2.045354e-24   1.741510e-04   1.636909e-25   126
  4.723748e-01   1.811875e-24   3.057676e-04   6.208954e-26   492
  4.734278e-01   1.845282e-24   1.958445e-04   5.458206e-26   528
  4.747438e-01   1.680625e-24   1.989360e-04   5.605621e-26   480
  4.755596e-01   1.839316e-24   2.748289e-04   6.519615e-26   432
  4.767402e-01   1.706504e-24   2.161166e-04   6.399824e-26   440
  4.781114e-01   1.775611e-24   1.074739e-04   7.005034e-26   312
  4.786259e-01   1.561033e-24   1.610586e-04   5.525654e-26   480
  4.796813e-01   1.858143e-24   3.153497e-04   6.469510e-26   408
  4.812233e-01   1.828979e-24   1.888588e-04   7.127274e-26   360
  4.818747e-01   1.837952e-24   1.822418e-04   7.463396e-26   408
  4.830820e-01   1.641444e-24   1.854542e-04   5.901865e-26   456
  4.844414e-01   1.836252e-24   1.772485e-04   8.116534e-26   264
  4.851959e-01   1.841508e-24   1.923591e-04   7.080103e-26   384
  4.862943e-01   1.786728e-24   3.238501e-04   5.346291e-26   672
  4.875640e-01   1.887384e-24   1.937042e-04   9.821713e-26   240
  4.882967e-01   1.576602e-24   1.965613e-04   7.492480e-26   264
  4.893308e-01   1.580339e-24   2.424259e-04   4.406204e-26   624
  4.908739e-01   1.433974e-24   0.000000e+00   8.894189e-26   150
  4.914232e-01   1.801768e-24   2.716574e-04   5.843034e-26   600
  4.925819e-01   1.707105e-24   1.874909e-04   5.018338e-26   672
  4.938939e-01   1.730865e-24   1.763484e-04   6.639664e-26   336
  4.946248e-01   1.763831e-24   1.918157e-04   6.145411e-26   408
  4.957926e-01   1.586316e-24   1.913639e-04   6.175774e-26   408
  4.970915e-01   1.875538e-24   9.676385e-05   7.734035e-26   360
  4.978921e-01   1.750909e-24   3.552857e-04   6.066136e-26   456
  4.988592e-01   1.585803e-24   1.932065e-04   5.307466e-26   384
  5.000902e-01   1.384133e-24   1.783541e-04   5.642530e-26   348
  5.007554e-01   1.648621e-24   2.198754e-04   5.041592e-26   576
  5.020050e-01   1.537283e-24   1.810385e-04   4.583431e-26   504
  5.032833e-01   1.599341e-24   2.553443e-04   5.942059e-26   432
  5.043991e-01   1.683093e-24   3.473946e-04   5.899339e-26   576
  5.051948e-01   1.416176e-24   8.173934e-09   6.946497e-26   264
  5.064571e-01   1.543497e-24   2.764393e-04   4.077589e-26   768
  5.075549e-01   1.293828e-24   3.721752e-04   5.403188e-26   240
  5.084277e-01   1.538261e-24   3.282233e-04   7.660110e-26   192
  5.096990e-01   1.554419e-24   2.416124e-04   5.144986e-26   504
  5.106418e-01   1.636683e-24   3.255818e-04   5.124324e-26   590
  5.115460e-01   1.596614e-24   3.647966e-04   6.078124e-26   384
  5.126798e-01   1.603908e-24   3.048625e-04   5.357010e-26   504
  5.140486e-01   1.386206e-24   2.933830e-04   4.455692e-26   648
  5.153764e-01   1.515222e-24   7.967896e-05   6.164097e-26   504
  5.159117e-01   1.518978e-24   1.817627e-04   6.632193e-26   312
  5.168569e-01   1.519421e-24   2.618753e-04   4.761732e-26   576
  5.181545e-01   1.483756e-24   1.822405e-04   7.613188e-26   240
  5.189109e-01   1.586791e-24   1.841453e-04   5.889289e-26   552
  5.199816e-01   1.431472e-24   1.729082e-04   4.211886e-26   600
  5.215067e-01   1.462954e-24   2.111937e-04   5.170803e-26   600
  5.224237e-01   1.598197e-24   3.382099e-04   8.544419e-26   312
  5.233368e-01   1.598687e-24   2.945474e-04   6.162067e-26   480
  5.244775e-01   1.343674e-24   1.837693e-04   4.520697e-26   576
  5.254818e-01   1.355789e-24   2.959085e-04   5.913456e-26   408
  5.263729e-01   1.271251e-24   3.451909e-04   6.209682e-26   216
  5.275243e-01   1.394164e-24   2.643774e-04   4.536577e-26   516
  5.287578e-01   1.451139e-24   2.522429e-04   4.088028e-26   744
  5.300304e-01   1.526241e-24   1.684760e-04   5.599272e-26   462
  5.307494e-01   1.326418e-24   1.712315e-04   5.048726e-26   432
  5.318647e-01   1.410355e-24   1.588547e-04   4.030941e-26   648
  5.331761e-01   1.266352e-24   2.324340e-04   4.091417e-26   528
  5.342295e-01   1.493375e-24   2.799086e-04   5.164553e-26   600
  5.352820e-01   1.493581e-24   3.528915e-04   7.202381e-26   240
  5.363014e-01   1.308056e-24   2.703115e-04   4.068253e-26   720
  5.374863e-01   1.304047e-24   2.138653e-04   3.946103e-26   720
  5.387997e-01   1.029366e-24   0.000000e+00   6.031445e-26   144
  5.394909e-01   1.427424e-24   2.757364e-04   4.387834e-26   720
