# power spectrum of phi
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.317153e-01   7.676513e-12   0.000000e+00   1.027558e-12   72
  1.331707e-01   8.071061e-12   0.000000e+00   1.143611e-12   48
  1.360350e-01   1.112247e-11   1.490116e-09   3.097294e-12   8
  1.374447e-01   6.172201e-12   1.766064e-09   6.169205e-13   54
  1.388401e-01   6.216902e-12   0.000000e+00   7.237088e-13   84
  1.402216e-01   5.022178e-12   0.000000e+00   6.646208e-13   48
  1.415897e-01   5.492364e-12   1.986821e-09   1.561033e-12   24
  1.429446e-01   5.753813e-12   1.873193e-09   6.286108e-13   72
  1.442869e-01   5.446214e-12   0.000000e+00   4.488227e-13   96
  1.469345e-01   6.161970e-12   0.000000e+00   6.905483e-13   48
  1.482407e-01   5.457741e-12   0.000000e+00   5.779570e-13   48
  1.495354e-01   5.733070e-12   1.986821e-09   1.364884e-12   24
  1.508189e-01   4.114212e-12   0.000000e+00   5.143473e-13   72
  1.533539e-01   5.061756e-12   1.873193e-09   6.637829e-13   72
  1.546058e-01   3.323463e-12   0.000000e+00   3.091671e-13   96
  1.570796e-01   8.239582e-13   0.000000e+00   4.478378e-13   6
  1.583021e-01   3.236457e-12   0.000000e+00   3.684750e-13   96
  1.595151e-01   3.906660e-12   1.986821e-09   3.047212e-13   96
  1.607190e-01   2.875970e-12   0.000000e+00   2.163171e-13   24
  1.619140e-01   3.793689e-12   2.809790e-09   5.853303e-13   48
  1.631002e-01   2.820478e-12   0.000000e+00   2.729133e-13   96
  1.642778e-01   3.338916e-12   0.000000e+00   3.806495e-13   48
  1.666081e-01   2.837418e-12   0.000000e+00   5.408602e-13   36
  1.677611e-01   2.427656e-12   3.441276e-09   3.954777e-13   48
  1.689063e-01   3.096469e-12   3.893359e-09   2.342681e-13   120
  1.700437e-01   3.162121e-12   0.000000e+00   3.930487e-13   56
  1.711736e-01   2.351495e-12   1.986821e-09   5.259269e-13   24
  1.722960e-01   2.967224e-12   0.000000e+00   3.018768e-13   96
  1.734112e-01   3.314171e-12   0.000000e+00   4.567924e-13   48
  1.756204e-01   2.553239e-12   0.000000e+00   5.102186e-13   24
  1.767146e-01   3.547380e-12   0.000000e+00   2.828649e-13   102
  1.778021e-01   3.889956e-12   0.000000e+00   6.998329e-13   48
  1.788829e-01   4.543460e-12   0.000000e+00   4.145858e-13   72
  1.799573e-01   2.954736e-12   0.000000e+00   4.533269e-13   48
  1.810253e-01   3.274890e-12   0.000000e+00   4.806458e-13   48
  1.820871e-01   2.930217e-12   4.495664e-09   2.839436e-13   120
  1.841922e-01   2.125420e-12   2.809790e-09   4.062881e-13   24
  1.852358e-01   2.980844e-12   2.649095e-09   2.241706e-13   144
  1.862735e-01   3.330455e-12   3.178914e-09   3.167626e-13   120
  1.873055e-01   2.591027e-12   2.809790e-09   3.117078e-13   48
  1.893526e-01   2.842080e-12   2.809790e-09   4.222698e-13   48
  1.903679e-01   2.662568e-12   2.809790e-09   2.443070e-13   96
  1.930487e-01   2.375696e-12   4.711199e-04   2.660690e-13   72
  1.943761e-01   2.636502e-12   3.532127e-09   2.684856e-13   108
  1.953653e-01   2.154373e-12   0.000000e+00   1.997526e-13   72
  1.963495e-01   2.584512e-12   0.000000e+00   3.506880e-13   30
  1.973288e-01   2.324652e-12   0.000000e+00   1.896487e-13   168
  1.983033e-01   2.313387e-12   0.000000e+00   3.179520e-13   48
  2.002380e-01   2.278236e-12   0.000000e+00   2.499244e-13   72
  2.011984e-01   2.483044e-12   0.000000e+00   2.643840e-13   96
  2.021542e-01   2.271644e-12   5.298191e-09   2.742769e-13   72
  2.031055e-01   1.891822e-12   0.000000e+00   1.693073e-13   72
  2.047049e-01   1.773681e-12   4.350048e-04   1.727419e-13   104
  2.059331e-01   2.363150e-12   3.746387e-09   1.826864e-13   144
  2.087224e-01   2.402767e-12   6.282881e-09   2.591791e-13   96
  2.096439e-01   1.809527e-12   0.000000e+00   1.741790e-13   96
  2.111095e-01   1.774421e-12   4.475232e-04   1.565187e-13   120
  2.123845e-01   1.512601e-12   0.000000e+00   1.500865e-13   120
  2.132902e-01   2.144009e-12   0.000000e+00   2.593116e-13   72
  2.150901e-01   2.343944e-12   0.000000e+00   2.900092e-13   48
  2.159845e-01   1.658104e-12   4.235416e-09   1.893912e-13   78
  2.171286e-01   1.479734e-12   4.007142e-04   1.223125e-13   168
  2.195255e-01   1.635489e-12   3.746387e-09   1.406452e-13   144
  2.204018e-01   1.594967e-12   3.746387e-09   1.111374e-13   144
  2.229436e-01   1.949634e-12   2.307791e-04   1.489500e-13   156
  2.238729e-01   1.488259e-12   4.866699e-09   2.356616e-13   48
  2.247323e-01   1.522442e-12   3.178914e-09   1.797956e-13   120
  2.255884e-01   1.741634e-12   0.000000e+00   2.164238e-13   48
  2.271022e-01   1.310934e-12   3.532495e-04   8.263444e-14   216
  2.289809e-01   1.146484e-12   0.000000e+00   1.629560e-13   48
  2.298212e-01   1.238174e-12   2.809790e-09   1.687596e-13   96
  2.310160e-01   1.221833e-12   4.128272e-04   1.283490e-13   168
  2.323239e-01   1.313104e-12   2.809790e-09   1.799407e-13   48
  2.331522e-01   1.153593e-12   0.000000e+00   1.205775e-13   96
  2.339775e-01   1.091386e-12   0.000000e+00   1.948643e-13   48
  2.356194e-01   1.185957e-12   3.178914e-09   1.416190e-13   30
  2.364362e-01   1.633009e-12   2.809790e-09   2.087466e-13   96
  2.374123e-01   1.086567e-12   3.244455e-04   6.462120e-14   240
  2.386674e-01   1.782690e-12   3.500299e-04   3.420338e-13   32
  2.396752e-01   1.059518e-12   0.000000e+00   7.315210e-14   168
  2.404781e-01   1.438401e-12   0.000000e+00   1.136929e-13   120
  2.420760e-01   1.468311e-12   5.923557e-09   1.702891e-13   72
  2.428710e-01   1.472101e-12   3.746387e-09   1.419734e-13   144
  2.436634e-01   1.139422e-12   0.000000e+00   1.353273e-13   96
  2.444532e-01   9.161604e-13   0.000000e+00   7.943877e-14   96
  2.460253e-01   1.357049e-12   4.588368e-09   1.313989e-13   72
  2.468075e-01   1.279910e-12   3.973643e-09   1.416743e-13   96
  2.483647e-01   1.091130e-12   0.000000e+00   2.082835e-13   24
  2.491396e-01   1.110383e-12   0.000000e+00   7.705239e-14   192
  2.500522e-01   9.555593e-13   2.970416e-04   6.989332e-14   132
  2.514501e-01   1.146918e-12   0.000000e+00   1.406470e-13   96
  2.522156e-01   8.364273e-13   0.000000e+00   8.569496e-14   96
  2.529787e-01   9.688335e-13   3.178914e-09   8.656765e-14   120
  2.544981e-01   9.520928e-13   0.000000e+00   1.107401e-13   48
  2.557435e-01   1.041523e-12   3.599905e-04   7.387146e-14   222
  2.567603e-01   8.351835e-13   0.000000e+00   8.545656e-14   120
  2.575100e-01   1.095432e-12   4.866699e-09   1.649747e-13   24
  2.586015e-01   1.065714e-12   3.715625e-04   7.062801e-14   312
  2.609797e-01   9.355244e-13   3.483547e-04   9.581514e-14   72
  2.619630e-01   1.038633e-12   2.809790e-09   1.044580e-13   96
  2.629726e-01   1.122331e-12   3.547511e-04   7.022727e-14   192
  2.641613e-01   8.122625e-13   4.495664e-09   5.735869e-14   120
  2.648900e-01   8.696882e-13   0.000000e+00   7.255072e-14   144
  2.663415e-01   7.344833e-13   0.000000e+00   1.374804e-13   48
  2.673732e-01   8.699867e-13   3.567146e-04   4.409189e-14   336
  2.685040e-01   9.498090e-13   0.000000e+00   1.213326e-13   48
  2.699360e-01   9.345905e-13   0.000000e+00   5.389482e-14   192
  2.706492e-01   8.720034e-13   0.000000e+00   1.062384e-13   48
  2.726764e-01   6.609351e-13   2.476067e-04   7.769193e-14   56
  2.736844e-01   8.376240e-13   3.180112e-04   4.336545e-14   336
  2.748894e-01   9.449718e-13   3.532127e-09   1.234237e-13   54
  2.759390e-01   8.307492e-13   3.492904e-04   4.569756e-14   240
  2.781181e-01   7.271239e-13   3.344484e-04   4.520760e-14   228
  2.790651e-01   8.235290e-13   3.746387e-09   8.851031e-14   72
  2.799844e-01   9.219284e-13   3.244231e-04   9.378487e-14   144
  2.811298e-01   7.902039e-13   0.000000e+00   9.021912e-14   96
  2.818146e-01   7.707659e-13   4.495664e-09   5.472940e-14   240
  2.831793e-01   4.355274e-13   3.973643e-09   1.039026e-13   24
  2.840530e-01   7.561739e-13   3.064151e-04   3.923766e-14   336
  2.852142e-01   7.197287e-13   0.000000e+00   9.268187e-14   72
  2.862741e-01   7.025076e-13   3.332831e-04   5.554497e-14   168
  2.872346e-01   8.556152e-13   0.000000e+00   1.074805e-13   72
  2.885737e-01   7.309141e-13   0.000000e+00   7.137137e-14   96
  2.896108e-01   5.681940e-13   3.307829e-04   3.975176e-14   216
  2.905708e-01   8.037366e-13   3.973643e-09   7.532571e-14   96
  2.918946e-01   7.925524e-13   0.000000e+00   5.633339e-14   192
  2.925542e-01   7.750319e-13   3.746387e-09   6.152864e-14   144
  2.938691e-01   5.837830e-13   0.000000e+00   7.728671e-14   48
  2.947794e-01   6.570501e-13   3.189136e-04   3.431512e-14   246
  2.960164e-01   7.372118e-13   2.940434e-04   5.183475e-14   168
  2.971308e-01   6.105143e-13   5.506041e-09   5.277158e-14   120
  2.977788e-01   5.405630e-13   0.000000e+00   3.014038e-14   240
  2.990707e-01   5.504564e-13   3.973643e-09   7.571857e-14   24
  3.001001e-01   6.267533e-13   3.147475e-04   3.381266e-14   360
  3.013820e-01   7.045521e-13   3.134082e-04   5.164838e-14   120
  3.022763e-01   5.913873e-13   0.000000e+00   4.703350e-14   144
  3.029133e-01   5.694261e-13   0.000000e+00   4.901611e-14   96
  3.048165e-01   6.129963e-13   0.000000e+00   4.520794e-14   144
  3.054482e-01   5.300223e-13   0.000000e+00   3.596398e-14   132
  3.063360e-01   5.535333e-13   3.093292e-04   4.145161e-14   176
  3.076248e-01   6.159463e-13   3.123602e-04   3.910013e-14   312
  3.092116e-01   6.428671e-13   0.000000e+00   6.826970e-14   96
  3.098343e-01   5.480122e-13   0.000000e+00   4.101493e-14   144
  3.107899e-01   5.925318e-13   3.092271e-04   3.549518e-14   312
  3.123131e-01   4.053861e-13   0.000000e+00   4.611646e-14   48
  3.129297e-01   5.598422e-13   3.973643e-09   3.469827e-14   192
  3.141593e-01   8.711405e-13   0.000000e+00   2.837459e-13   6
  3.149762e-01   5.646565e-13   2.884066e-04   3.393747e-14   288
  3.162994e-01   6.101858e-13   3.047203e-04   3.854864e-14   192
  3.172124e-01   5.325453e-13   7.064254e-09   3.485250e-14   216
  3.178195e-01   4.699196e-13   0.000000e+00   4.640042e-14   72
  3.193321e-01   4.703375e-13   3.018264e-04   3.275091e-14   192
  3.203366e-01   4.746911e-13   2.241224e-04   2.900535e-14   288
  3.214381e-01   6.648937e-13   0.000000e+00   1.267881e-13   24
  3.222890e-01   4.983538e-13   2.952626e-04   2.229395e-14   456
  3.238280e-01   4.513940e-13   0.000000e+00   6.096946e-14   48
  3.247789e-01   5.422466e-13   2.908218e-04   3.746038e-14   240
  3.258718e-01   4.547869e-13   2.939082e-04   3.239301e-14   216
  3.267908e-01   3.732181e-13   0.000000e+00   4.570858e-14   72
  3.273801e-01   4.881446e-13   1.015467e-08   4.336006e-14   168
  3.290441e-01   4.728506e-13   2.184577e-04   2.708354e-14   288
  3.299773e-01   4.680405e-13   2.890570e-04   3.879497e-14   168
  3.314762e-01   4.532143e-13   0.000000e+00   3.173991e-14   192
  3.320572e-01   4.615103e-13   3.746387e-09   4.220484e-14   144
  3.332162e-01   4.925888e-13   0.000000e+00   7.923166e-14   36
  3.341991e-01   5.399699e-13   2.639705e-04   2.864387e-14   342
  3.351389e-01   4.644005e-13   2.710657e-04   3.624648e-14   144
  3.363470e-01   4.607214e-13   2.842800e-04   2.207156e-14   384
  3.378125e-01   4.089712e-13   7.786718e-09   3.993790e-14   120
  3.385379e-01   4.608582e-13   2.534951e-04   2.970607e-14   264
  3.395201e-01   3.913911e-13   1.256576e-08   3.074621e-14   192
  3.404451e-01   4.800434e-13   2.731894e-04   3.605782e-14   152
  3.412191e-01   4.476612e-13   3.746387e-09   3.727320e-14   144
  3.428472e-01   3.658886e-13   1.768108e-04   2.507678e-14   216
  3.436008e-01   4.437828e-13   2.362665e-04   2.482555e-14   312
  3.449274e-01   4.861389e-13   2.738281e-04   2.920044e-14   240
  3.457090e-01   3.874070e-13   3.973643e-09   3.420754e-14   96
  3.471927e-01   3.421436e-13   2.617995e-04   3.028271e-14   144
  3.481071e-01   3.948862e-13   2.573258e-04   1.817430e-14   456
  3.495904e-01   3.307889e-13   0.000000e+00   2.864004e-14   120
  3.501414e-01   4.123338e-13   0.000000e+00   3.676262e-14   144
  3.512407e-01   4.333138e-13   0.000000e+00   1.109258e-13   24
  3.519456e-01   3.406495e-13   2.473498e-04   2.189530e-14   336
  3.531645e-01   4.091676e-13   2.727931e-04   3.054218e-14   198
  3.543067e-01   3.767221e-13   2.652756e-04   1.922384e-14   432
  3.556041e-01   7.161619e-13   0.000000e+00   1.012257e-13   48
  3.562810e-01   3.146095e-13   2.341925e-04   1.661111e-14   384
  3.574963e-01   3.498032e-13   2.696052e-04   2.384517e-14   144
  3.585975e-01   4.060940e-13   2.676825e-04   2.715295e-14   264
  3.599147e-01   2.143527e-13   3.973643e-09   2.557368e-14   48
  3.607984e-01   3.234362e-13   2.545223e-04   2.155871e-14   276
  3.616510e-01   3.173431e-13   2.307176e-04   2.464155e-14   192
  3.627906e-01   3.584976e-13   2.592759e-04   1.584446e-14   552
  3.641741e-01   4.004407e-13   4.495664e-09   3.649967e-14   120
  3.649965e-01   2.602998e-13   2.624511e-04   1.490547e-14   216
  3.657587e-01   3.411974e-13   6.357829e-09   2.630636e-14   120
  3.671201e-01   3.033278e-13   2.584500e-04   1.454055e-14   408
  3.683844e-01   2.225084e-13   5.619580e-09   3.208640e-14   24
  3.691684e-01   3.145832e-13   2.610810e-04   1.762414e-14   384
  3.702633e-01   2.898378e-13   2.550855e-04   1.681794e-14   240
  3.712141e-01   2.721714e-13   2.569535e-04   2.032645e-14   168
  3.725471e-01   3.270448e-13   0.000000e+00   3.808863e-14   120
  3.734064e-01   3.384916e-13   2.678605e-04   1.715494e-14   350
  3.748037e-01   3.267390e-13   4.409502e-04   1.767199e-14   384
  3.756388e-01   3.763094e-13   0.000000e+00   4.140499e-14   144
  3.771752e-01   3.190660e-13   0.000000e+00   2.067989e-14   288
  3.779773e-01   3.039376e-13   2.524053e-04   1.757083e-14   336
  3.790686e-01   2.722392e-13   2.297941e-04   2.159215e-14   168
  3.797219e-01   3.043984e-13   1.015467e-08   1.859189e-14   336
  3.810732e-01   2.466501e-13   2.385126e-04   1.583210e-14   288
  3.818848e-01   3.596937e-13   2.247398e-04   2.249655e-14   264
  3.832590e-01   2.566842e-13   0.000000e+00   1.923721e-14   240
  3.837616e-01   2.680528e-13   5.619580e-09   2.518037e-14   96
  3.855656e-01   2.687023e-13   3.056310e-04   1.431345e-14   360
  3.864075e-01   3.180036e-13   2.253025e-04   3.203469e-14   168
  3.874713e-01   2.958412e-13   2.456032e-04   1.402915e-14   456
  3.887523e-01   4.072198e-13   4.995182e-09   5.076094e-14   108
  3.894728e-01   2.982160e-13   2.464311e-04   1.970119e-14   264
  3.903716e-01   2.928148e-13   2.198567e-04   1.776679e-14   264
  3.916025e-01   2.474578e-13   2.074668e-04   1.160951e-14   312
  3.931351e-01   2.655667e-13   1.541705e-04   1.582531e-14   270
  3.937775e-01   2.673322e-13   1.957388e-04   2.147579e-14   240
  3.949323e-01   2.722338e-13   2.421536e-04   1.500982e-14   384
  3.956334e-01   2.679437e-13   5.619580e-09   1.974873e-14   192
  3.969952e-01   2.496477e-13   1.942960e-04   1.802330e-14   240
  3.977852e-01   2.743296e-13   2.397927e-04   1.509730e-14   336
  3.992708e-01   2.497975e-13   2.413972e-04   1.134919e-14   480
  4.004761e-01   2.217506e-13   9.176735e-09   2.012524e-14   72
  4.011493e-01   2.523803e-13   2.353842e-04   1.859187e-14   240
  4.020650e-01   2.684719e-13   2.212289e-04   1.751825e-14   312
  4.031147e-01   2.416412e-13   2.390954e-04   1.367684e-14   240
  4.047009e-01   2.610312e-13   1.816506e-04   1.407310e-14   408
  4.053288e-01   2.240634e-13   1.663482e-04   1.306406e-14   336
  4.065560e-01   2.488821e-13   2.112212e-04   1.735191e-14   264
  4.071591e-01   2.073223e-13   0.000000e+00   1.570899e-14   144
  4.088370e-01   2.247592e-13   2.927651e-04   1.073705e-14   464
  4.097211e-01   2.341826e-13   2.328083e-04   1.695789e-14   168
  4.105939e-01   1.976113e-13   2.120376e-04   1.099435e-14   336
  4.121713e-01   2.256853e-13   2.227870e-04   1.038398e-14   414
  4.130606e-01   2.497566e-13   2.319080e-04   2.257620e-14   216
  4.141998e-01   2.074891e-13   5.619580e-09   2.290347e-14   96
  4.146649e-01   2.403869e-13   1.256576e-08   1.416157e-14   384
  4.162944e-01   2.206609e-13   2.314600e-04   1.098304e-14   492
  4.171676e-01   2.492974e-13   2.263480e-04   1.643460e-14   240
  4.181546e-01   2.044522e-13   2.298225e-04   1.047258e-14   312
  4.195176e-01   1.815207e-13   2.297469e-04   1.237659e-14   192
  4.203810e-01   1.839623e-13   2.226525e-04   8.420227e-15   504
  4.215265e-01   1.745754e-13   1.473998e-04   9.311372e-15   408
  4.224284e-01   2.087013e-13   4.515774e-04   1.613129e-14   168
  4.235571e-01   2.218113e-13   2.145032e-04   1.290485e-14   288
  4.245041e-01   2.173739e-13   2.238525e-04   1.335509e-14   288
  4.254743e-01   1.825419e-13   2.251410e-04   1.009053e-14   432
  4.268815e-01   2.044186e-13   2.129084e-04   1.592597e-14   216
  4.276334e-01   2.094719e-13   2.124592e-04   1.284130e-14   360
  4.289721e-01   2.100753e-13   2.073582e-04   1.167632e-14   312
  4.301803e-01   2.423110e-13   0.000000e+00   2.902463e-14   48
  4.308767e-01   1.722630e-13   2.223178e-04   8.305864e-15   432
  4.321240e-01   2.066105e-13   3.708284e-04   1.006860e-14   414
  4.328606e-01   1.811008e-13   0.000000e+00   1.077061e-14   312
  4.342347e-01   1.594228e-13   3.253813e-04   6.674588e-15   528
  4.351620e-01   2.173123e-13   1.707976e-04   1.344229e-14   264
  4.362761e-01   2.161542e-13   2.025191e-04   1.260562e-14   480
  4.377318e-01   1.817431e-13   0.000000e+00   1.185612e-14   288
  4.383604e-01   1.932901e-13   2.176005e-04   1.371970e-14   168
  4.395105e-01   1.820924e-13   3.444610e-04   8.820710e-15   504
  4.408036e-01   2.416730e-13   5.298191e-09   1.996988e-14   144
  4.416171e-01   1.800052e-13   2.212265e-04   9.136433e-15   464
  4.428396e-01   1.940734e-13   3.246624e-04   1.028603e-14   432
  4.434197e-01   2.130556e-13   0.000000e+00   1.880948e-14   192
  4.449189e-01   1.625868e-13   2.406833e-04   1.039553e-14   396
  4.458042e-01   1.533399e-13   2.162000e-04   8.618455e-15   288
  4.466990e-01   1.680096e-13   2.135686e-04   1.130081e-14   336
  4.481283e-01   1.743228e-13   1.352359e-04   8.292584e-15   432
  4.490354e-01   1.747292e-13   3.505126e-04   1.009690e-14   360
  4.500539e-01   1.822933e-13   2.073334e-04   1.159011e-14   384
  4.515004e-01   1.699358e-13   1.830116e-04   1.166284e-14   198
  4.521974e-01   1.647596e-13   2.080246e-04   7.564965e-15   552
  4.534970e-01   2.030573e-13   2.912202e-04   1.229784e-14   432
  4.545821e-01   1.728308e-13   6.422377e-09   1.396822e-14   168
  4.554927e-01   1.682518e-13   3.610065e-04   9.605398e-15   480
  4.566974e-01   1.834907e-13   6.357829e-09   2.192259e-14   120
  4.572396e-01   1.893350e-13   2.948545e-04   1.280249e-14   336
  4.585628e-01   1.482666e-13   2.080152e-04   7.542741e-15   672
  4.598711e-01   1.716590e-13   3.025866e-04   7.466124e-15   528
  4.604805e-01   1.273150e-13   0.000000e+00   8.827437e-15   168
  4.618883e-01   1.710689e-13   3.375333e-04   1.024770e-14   456
  4.627474e-01   1.670700e-13   2.061344e-04   1.307810e-14   168
  4.636392e-01   1.648533e-13   2.057643e-04   9.366760e-15   504
  4.651216e-01   1.162396e-13   2.647872e-04   8.361115e-15   336
  4.660180e-01   1.724085e-13   1.908802e-04   1.124899e-14   312
  4.670124e-01   1.561224e-13   1.865029e-04   7.372587e-15   504
  4.683210e-01   1.299845e-13   1.294009e-04   6.488371e-15   432
  4.689362e-01   1.561466e-13   1.999672e-04   9.932436e-15   312
  4.702151e-01   1.597670e-13   2.049761e-04   8.514533e-15   384
  4.715504e-01   1.377774e-13   1.741510e-04   1.449834e-14   126
  4.723748e-01   1.516754e-13   3.057676e-04   7.490512e-15   492
  4.734278e-01   1.602664e-13   1.958445e-04   8.808180e-15   528
  4.747438e-01   1.381922e-13   1.989360e-04   7.094252e-15   480
  4.755596e-01   1.762750e-13   2.748289e-04   8.707744e-15   432
  4.767402e-01   1.490010e-13   2.161166e-04   7.961231e-15   440
  4.781114e-01   1.498704e-13   1.074739e-04   9.706121e-15   312
  4.786259e-01   1.218225e-13   1.610586e-04   6.097388e-15   480
  4.796813e-01   1.526326e-13   3.153497e-04   8.807811e-15   408
  4.812233e-01   1.780203e-13   1.888588e-04   1.188176e-14   360
  4.818747e-01   1.321175e-13   1.822418e-04   8.360561e-15   408
  4.830820e-01   1.257305e-13   1.854542e-04   6.603397e-15   456
  4.844414e-01   1.512671e-13   1.772485e-04   1.114126e-14   264
  4.851959e-01   1.392303e-13   1.923591e-04   8.732598e-15   384
  4.862943e-01   1.270762e-13   3.238501e-04   6.079081e-15   672
  4.875640e-01   1.567972e-13   1.937042e-04   1.566165e-14   240
  4.882967e-01   1.240799e-13   1.965613e-04   7.883405e-15   264
  4.893308e-01   1.144142e-13   2.424259e-04   4.771962e-15   624
  4.908739e-01   1.186607e-13   0.000000e+00   9.367688e-15   150
  4.914232e-01   1.423712e-13   2.716574e-04   7.242736e-15   600
  4.925819e-01   1.380844e-13   1.874909e-04   6.722217e-15   672
  4.938939e-01   1.055113e-13   1.763484e-04   6.794598e-15   336
  4.946248e-01   1.649285e-13   1.918157e-04   8.884359e-15   408
  4.957926e-01   1.246198e-13   1.913639e-04   7.903598e-15   408
  4.970915e-01   1.284234e-13   9.676385e-05   7.865629e-15   360
  4.978921e-01   1.170097e-13   3.552857e-04   6.850900e-15   456
  4.988592e-01   1.244776e-13   1.932065e-04   7.365893e-15   384
  5.000902e-01   9.331278e-14   1.783541e-04   5.345274e-15   348
  5.007554e-01   1.314058e-13   2.198754e-04   6.716035e-15   576
  5.020050e-01   1.123146e-13   1.810385e-04   7.384223e-15   504
  5.032833e-01   1.128236e-13   2.553443e-04   5.599695e-15   432
  5.043991e-01   1.208621e-13   3.473946e-04   5.834212e-15   576
  5.051948e-01   1.105140e-13   8.173934e-09   7.995361e-15   264
  5.064571e-01   1.068247e-13   2.764393e-04   4.403151e-15   768
  5.075549e-01   7.721439e-14   3.721752e-04   5.201386e-15   240
  5.084277e-01   8.644055e-14   3.282233e-04   6.851737e-15   192
  5.096990e-01   1.024707e-13   2.416124e-04   4.646192e-15   504
  5.106418e-01   1.316073e-13   3.255818e-04   7.345453e-15   590
  5.115460e-01   1.301712e-13   3.647966e-04   7.914668e-15   384
  5.126798e-01   1.140842e-13   3.048625e-04   5.517841e-15   504
  5.140486e-01   1.224414e-13   2.933830e-04   6.954591e-15   648
  5.153764e-01   1.109956e-13   7.967896e-05   5.666961e-15   504
  5.159117e-01   1.212991e-13   1.817627e-04   7.865634e-15   312
  5.168569e-01   1.204839e-13   2.618753e-04   6.055295e-15   576
  5.181545e-01   1.177212e-13   1.822405e-04   1.026981e-14   240
  5.189109e-01   9.503978e-14   1.841453e-04   4.778817e-15   552
  5.199816e-01   1.097827e-13   1.729082e-04   6.577426e-15   600
  5.215067e-01   1.080147e-13   2.111937e-04   5.958191e-15   600
  5.224237e-01   8.430215e-14   3.382099e-04   4.926567e-15   312
  5.233368e-01   1.112279e-13   2.945474e-04   6.569750e-15   480
  5.244775e-01   8.411873e-14   1.837693e-04   4.397453e-15   576
  5.254818e-01   1.150735e-13   2.959085e-04   6.667560e-15   408
  5.263729e-01   6.491428e-14   3.451909e-04   4.247939e-15   216
  5.275243e-01   1.049453e-13   2.643774e-04   4.997097e-15   516
  5.287578e-01   1.050185e-13   2.522429e-04   4.635799e-15   744
  5.300304e-01   9.271530e-14   1.684760e-04   4.518539e-15   462
  5.307494e-01   9.749622e-14   1.712315e-04   6.532058e-15   432
  5.318647e-01   9.411668e-14   1.588547e-04   5.236721e-15   648
  5.331761e-01   9.208802e-14   2.324340e-04   5.519908e-15   528
  5.342295e-01   1.089758e-13   2.799086e-04   5.494854e-15   600
  5.352820e-01   1.040834e-13   3.528915e-04   9.720942e-15   240
  5.363014e-01   8.901497e-14   2.703115e-04   3.589512e-15   720
  5.374863e-01   1.061738e-13   2.138653e-04   5.456699e-15   720
  5.387997e-01   5.965326e-14   0.000000e+00   4.150748e-15   144
  5.394909e-01   9.820990e-14   2.757364e-04   4.498647e-15   720
