# power spectrum of phi
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.841922e-01   1.105794e-12   2.809790e-09   2.326128e-13   24
  1.852358e-01   2.001398e-12   2.649095e-09   1.590833e-13   144
  1.862735e-01   1.771955e-12   3.178914e-09   1.535437e-13   120
  1.873055e-01   2.452991e-12   2.809790e-09   3.246439e-13   48
  1.893526e-01   1.738668e-12   2.809790e-09   2.901762e-13   48
  1.903679e-01   1.760883e-12   2.809790e-09   2.043319e-13   96
  1.930487e-01   1.644254e-12   4.711199e-04   2.511868e-13   72
  1.943761e-01   1.708049e-12   3.532127e-09   1.612203e-13   108
  1.953653e-01   1.496705e-12   0.000000e+00   1.676512e-13   72
  1.963495e-01   1.946405e-12   0.000000e+00   2.475605e-13   30
  1.973288e-01   1.842872e-12   0.000000e+00   1.356933e-13   168
  1.983033e-01   2.007035e-12   0.000000e+00   3.346534e-13   48
  2.002380e-01   1.735604e-12   0.000000e+00   1.913573e-13   72
  2.011984e-01   2.008012e-12   0.000000e+00   1.817212e-13   96
  2.021542e-01   1.429191e-12   5.298191e-09   1.305843e-13   72
  2.031055e-01   1.495303e-12   0.000000e+00   1.479727e-13   72
  2.047049e-01   1.170792e-12   4.350048e-04   1.007693e-13   104
  2.059331e-01   1.542317e-12   3.746387e-09   1.340014e-13   144
  2.087224e-01   1.788441e-12   6.282881e-09   1.937231e-13   96
  2.096439e-01   1.154417e-12   0.000000e+00   1.304839e-13   96
  2.111095e-01   1.093935e-12   4.475232e-04   1.054091e-13   120
  2.123845e-01   1.144288e-12   0.000000e+00   1.282232e-13   120
  2.132902e-01   1.522143e-12   0.000000e+00   1.506766e-13   72
  2.150901e-01   1.752187e-12   0.000000e+00   2.296582e-13   48
  2.159845e-01   9.399712e-13   4.235416e-09   9.394857e-14   78
  2.171286e-01   1.031235e-12   4.007142e-04   7.686344e-14   168
  2.195255e-01   1.212205e-12   3.746387e-09   1.274536e-13   144
  2.204018e-01   1.434824e-12   3.746387e-09   1.066794e-13   144
  2.229436e-01   1.207779e-12   2.307791e-04   9.446922e-14   156
  2.238729e-01   9.494811e-13   4.866699e-09   1.220597e-13   48
  2.247323e-01   1.033592e-12   3.178914e-09   1.026644e-13   120
  2.255884e-01   1.152242e-12   0.000000e+00   1.574097e-13   48
  2.271022e-01   8.999114e-13   3.532495e-04   6.069150e-14   216
  2.289809e-01   9.196278e-13   0.000000e+00   1.468794e-13   48
  2.298212e-01   7.807997e-13   2.809790e-09   1.057254e-13   96
  2.310160e-01   8.852057e-13   4.128272e-04   6.920303e-14   168
  2.323239e-01   7.647730e-13   2.809790e-09   1.063452e-13   48
  2.331522e-01   8.537540e-13   0.000000e+00   7.938227e-14   96
  2.339775e-01   5.950507e-13   0.000000e+00   8.007692e-14   48
  2.356194e-01   7.458832e-13   3.178914e-09   1.231233e-13   30
  2.364362e-01   1.012183e-12   2.809790e-09   9.963300e-14   96
  2.374123e-01   9.083476e-13   3.244455e-04   6.040948e-14   240
  2.386674e-01   8.167262e-13   3.500299e-04   1.739970e-13   32
  2.396752e-01   6.644804e-13   0.000000e+00   3.820354e-14   168
  2.404781e-01   8.830513e-13   0.000000e+00   6.896773e-14   120
  2.420760e-01   9.114664e-13   5.923557e-09   1.071124e-13   72
  2.428710e-01   7.701043e-13   3.746387e-09   5.648602e-14   144
  2.436634e-01   7.042101e-13   0.000000e+00   8.067158e-14   96
  2.444532e-01   6.838844e-13   0.000000e+00   7.375351e-14   96
  2.460253e-01   1.283309e-12   4.588368e-09   1.437452e-13   72
  2.468075e-01   7.236687e-13   3.973643e-09   9.795718e-14   96
  2.483647e-01   1.098581e-12   0.000000e+00   2.966724e-13   24
  2.491396e-01   8.310283e-13   0.000000e+00   5.793060e-14   192
  2.500522e-01   6.573201e-13   2.970416e-04   6.464536e-14   132
  2.514501e-01   5.275950e-13   0.000000e+00   4.665456e-14   96
  2.522156e-01   5.619685e-13   0.000000e+00   5.537889e-14   96
  2.529787e-01   6.450350e-13   3.178914e-09   6.260658e-14   120
  2.544981e-01   6.123556e-13   0.000000e+00   8.146237e-14   48
  2.557435e-01   7.459283e-13   3.599905e-04   4.990103e-14   222
  2.567603e-01   5.069796e-13   0.000000e+00   6.708703e-14   120
  2.575100e-01   5.150273e-13   4.866699e-09   1.047372e-13   24
  2.586015e-01   7.156289e-13   3.715625e-04   5.035853e-14   312
  2.609797e-01   7.569792e-13   3.483547e-04   8.260945e-14   72
  2.619630e-01   7.879785e-13   2.809790e-09   9.879062e-14   96
  2.629726e-01   6.289072e-13   3.547511e-04   5.799248e-14   192
  2.641613e-01   5.657984e-13   4.495664e-09   4.095087e-14   120
  2.648900e-01   6.655274e-13   0.000000e+00   6.095115e-14   144
  2.663415e-01   5.686089e-13   0.000000e+00   9.429077e-14   48
  2.673732e-01   5.753535e-13   3.567146e-04   3.171698e-14   336
  2.685040e-01   4.357512e-13   0.000000e+00   4.192698e-14   48
  2.699360e-01   5.653317e-13   0.000000e+00   5.098257e-14   192
  2.706492e-01   3.179052e-13   0.000000e+00   4.030308e-14   48
  2.726764e-01   4.272185e-13   2.476067e-04   5.080287e-14   56
  2.736844e-01   5.351850e-13   3.180112e-04   2.743241e-14   336
  2.748894e-01   6.343520e-13   3.532127e-09   8.319463e-14   54
  2.759390e-01   5.998491e-13   3.492904e-04   4.263973e-14   240
  2.781181e-01   4.310720e-13   3.344484e-04   2.662934e-14   228
  2.790651e-01   3.740334e-13   3.746387e-09   3.854602e-14   72
  2.799844e-01   5.194845e-13   3.244231e-04   4.727941e-14   144
  2.811298e-01   6.572839e-13   0.000000e+00   7.841756e-14   96
  2.818146e-01   4.428585e-13   4.495664e-09   3.369259e-14   240
  2.831793e-01   3.902446e-13   3.973643e-09   7.456017e-14   24
  2.840530e-01   4.911206e-13   3.064151e-04   2.938968e-14   336
  2.852142e-01   3.789286e-13   0.000000e+00   5.659668e-14   72
  2.862741e-01   4.726643e-13   3.332831e-04   3.818319e-14   168
  2.872346e-01   6.210909e-13   0.000000e+00   4.832048e-14   72
  2.885737e-01   4.758509e-13   0.000000e+00   4.901012e-14   96
  2.896108e-01   3.248675e-13   3.307829e-04   2.260858e-14   216
  2.905708e-01   4.354746e-13   3.973643e-09   4.250838e-14   96
  2.918946e-01   4.724975e-13   0.000000e+00   3.735003e-14   192
  2.925542e-01   4.569093e-13   3.746387e-09   3.408386e-14   144
  2.938691e-01   3.188534e-13   0.000000e+00   4.085077e-14   48
  2.947794e-01   4.497882e-13   3.189136e-04   3.281890e-14   246
  2.960164e-01   4.420189e-13   2.940434e-04   3.471401e-14   168
  2.971308e-01   4.335109e-13   5.506041e-09   4.545284e-14   120
  2.977788e-01   4.221800e-13   0.000000e+00   3.226733e-14   240
  2.990707e-01   4.834578e-13   3.973643e-09   5.133359e-14   24
  3.001001e-01   3.554365e-13   3.147475e-04   1.883830e-14   360
  3.013820e-01   4.597125e-13   3.134082e-04   4.267234e-14   120
  3.022763e-01   4.473927e-13   0.000000e+00   3.529745e-14   144
  3.029133e-01   5.465316e-13   0.000000e+00   5.895592e-14   96
  3.048165e-01   3.812454e-13   0.000000e+00   3.661473e-14   144
  3.054482e-01   4.040535e-13   0.000000e+00   3.213492e-14   132
  3.063360e-01   3.395674e-13   3.093292e-04   2.779648e-14   176
  3.076248e-01   3.077620e-13   3.123602e-04   1.954139e-14   312
  3.092116e-01   2.788979e-13   0.000000e+00   2.693187e-14   96
  3.098343e-01   3.131403e-13   0.000000e+00   2.605220e-14   144
  3.107899e-01   3.367604e-13   3.092271e-04   1.814492e-14   312
  3.123131e-01   1.518191e-13   0.000000e+00   1.817352e-14   48
  3.129297e-01   3.460638e-13   3.973643e-09   2.508813e-14   192
  3.141593e-01   5.957901e-13   0.000000e+00   1.239231e-13   6
  3.149762e-01   3.080513e-13   2.884066e-04   2.224500e-14   288
  3.162994e-01   2.900959e-13   3.047203e-04   2.112133e-14   192
  3.172124e-01   3.182475e-13   7.064254e-09   2.091477e-14   216
  3.178195e-01   3.152912e-13   0.000000e+00   4.085677e-14   72
  3.193321e-01   2.925472e-13   3.018264e-04   2.148868e-14   192
  3.203366e-01   3.137060e-13   2.241224e-04   1.957996e-14   288
  3.214381e-01   2.631094e-13   0.000000e+00   5.994547e-14   24
  3.222890e-01   2.641888e-13   2.952626e-04   1.429369e-14   456
  3.238280e-01   3.796172e-13   0.000000e+00   5.683325e-14   48
  3.247789e-01   2.991018e-13   2.908218e-04   2.031778e-14   240
  3.258718e-01   2.602254e-13   2.939082e-04   1.589782e-14   216
  3.267908e-01   3.389963e-13   0.000000e+00   3.585046e-14   72
  3.273801e-01   3.516775e-13   1.015467e-08   2.877909e-14   168
  3.290441e-01   2.688489e-13   2.184577e-04   1.745016e-14   288
  3.299773e-01   3.072907e-13   2.890570e-04   2.694189e-14   168
  3.314762e-01   2.104888e-13   0.000000e+00   1.948125e-14   192
  3.320572e-01   2.268857e-13   3.746387e-09   2.127301e-14   144
  3.332162e-01   3.770382e-13   0.000000e+00   4.443601e-14   36
  3.341991e-01   2.721743e-13   2.639705e-04   1.527902e-14   342
  3.351389e-01   3.176867e-13   2.710657e-04   2.945373e-14   144
  3.363470e-01   2.668796e-13   2.842800e-04   1.780710e-14   384
  3.378125e-01   2.331309e-13   7.786718e-09   2.431200e-14   120
  3.385379e-01   3.148869e-13   2.534951e-04   2.275326e-14   264
  3.395201e-01   2.465727e-13   1.256576e-08   2.170710e-14   192
  3.404451e-01   1.955320e-13   2.731894e-04   1.851314e-14   152
  3.412191e-01   2.895858e-13   3.746387e-09   3.109265e-14   144
  3.428472e-01   2.205044e-13   1.768108e-04   1.786263e-14   216
  3.436008e-01   2.541260e-13   2.362665e-04   1.566652e-14   312
  3.449274e-01   2.387890e-13   2.738281e-04   1.618255e-14   240
  3.457090e-01   1.745994e-13   3.973643e-09   2.015632e-14   96
  3.471927e-01   1.630666e-13   2.617995e-04   1.602737e-14   144
  3.481071e-01   1.721234e-13   2.573258e-04   8.588544e-15   456
  3.495904e-01   1.785899e-13   0.000000e+00   1.878224e-14   120
  3.501414e-01   2.235036e-13   0.000000e+00   2.334248e-14   144
  3.512407e-01   2.602483e-13   0.000000e+00   4.970191e-14   24
  3.519456e-01   1.822912e-13   2.473498e-04   1.045953e-14   336
  3.531645e-01   1.887929e-13   2.727931e-04   1.381595e-14   198
  3.543067e-01   2.049331e-13   2.652756e-04   1.228626e-14   432
  3.556041e-01   3.927291e-13   0.000000e+00   7.477494e-14   48
  3.562810e-01   2.221391e-13   2.341925e-04   1.441344e-14   384
  3.574963e-01   1.656704e-13   2.696052e-04   1.560971e-14   144
  3.585975e-01   2.397456e-13   2.676825e-04   1.874375e-14   264
  3.599147e-01   2.046147e-13   3.973643e-09   2.206679e-14   48
  3.607984e-01   1.839122e-13   2.545223e-04   1.241622e-14   276
  3.616510e-01   1.665809e-13   2.307176e-04   1.152962e-14   192
  3.627906e-01   1.707269e-13   2.592759e-04   7.558082e-15   552
  3.641741e-01   2.043744e-13   4.495664e-09   2.706837e-14   120
  3.649965e-01   1.499934e-13   2.624511e-04   1.081716e-14   216
  3.657587e-01   2.178774e-13   6.357829e-09   2.261577e-14   120
  3.671201e-01   1.848388e-13   2.584500e-04   8.800727e-15   408
  3.683844e-01   6.613335e-14   5.619580e-09   9.031464e-15   24
  3.691684e-01   1.800744e-13   2.610810e-04   9.594554e-15   384
  3.702633e-01   1.492013e-13   2.550855e-04   8.483381e-15   240
  3.712141e-01   1.678464e-13   2.569535e-04   1.012817e-14   168
  3.725471e-01   1.320886e-13   0.000000e+00   1.762814e-14   120
  3.734064e-01   1.504390e-13   2.678605e-04   9.126136e-15   350
  3.748037e-01   2.177096e-13   4.409502e-04   1.481401e-14   384
  3.756388e-01   2.050056e-13   0.000000e+00   2.182453e-14   144
  3.771752e-01   1.528768e-13   0.000000e+00   1.214931e-14   288
  3.779773e-01   1.793915e-13   2.524053e-04   1.220460e-14   336
  3.790686e-01   1.338226e-13   2.297941e-04   1.183249e-14   168
  3.797219e-01   1.800303e-13   1.015467e-08   1.224878e-14   336
  3.810732e-01   1.214762e-13   2.385126e-04   9.267422e-15   288
  3.818848e-01   1.713454e-13   2.247398e-04   1.322160e-14   264
  3.832590e-01   1.578395e-13   0.000000e+00   1.341901e-14   240
  3.837616e-01   1.361428e-13   5.619580e-09   1.369780e-14   96
  3.855656e-01   1.629196e-13   3.056310e-04   9.616131e-15   360
  3.864075e-01   2.010641e-13   2.253025e-04   2.343073e-14   168
  3.874713e-01   1.419189e-13   2.456032e-04   7.779855e-15   456
  3.887523e-01   1.613509e-13   4.995182e-09   1.951821e-14   108
  3.894728e-01   1.083456e-13   2.464311e-04   7.415768e-15   264
  3.903716e-01   1.162268e-13   2.198567e-04   7.503177e-15   264
  3.916025e-01   1.284279e-13   2.074668e-04   7.743920e-15   312
  3.931351e-01   1.339329e-13   1.541705e-04   9.136568e-15   270
  3.937775e-01   1.682515e-13   1.957388e-04   1.283445e-14   240
  3.949323e-01   1.510711e-13   2.421536e-04   1.120101e-14   384
  3.956334e-01   1.276497e-13   5.619580e-09   1.046449e-14   192
  3.969952e-01   1.413283e-13   1.942960e-04   9.980005e-15   240
  3.977852e-01   1.461931e-13   2.397927e-04   8.666464e-15   336
  3.992708e-01   1.292559e-13   2.413972e-04   6.412347e-15   480
  4.004761e-01   2.453310e-13   9.176735e-09   5.461321e-14   72
  4.011493e-01   1.389171e-13   2.353842e-04   9.674835e-15   240
  4.020650e-01   1.388322e-13   2.212289e-04   9.977656e-15   312
  4.031147e-01   1.015605e-13   2.390954e-04   7.367449e-15   240
  4.047009e-01   1.323018e-13   1.816506e-04   6.736582e-15   408
  4.053288e-01   1.256496e-13   1.663482e-04   8.066696e-15   336
  4.065560e-01   1.395590e-13   2.112212e-04   1.078273e-14   264
  4.071591e-01   9.106679e-14   0.000000e+00   8.154203e-15   144
  4.088370e-01   1.047344e-13   2.927651e-04   5.259867e-15   464
  4.097211e-01   1.065617e-13   2.328083e-04   9.372325e-15   168
  4.105939e-01   1.001903e-13   2.120376e-04   6.094699e-15   336
  4.121713e-01   1.254894e-13   2.227870e-04   7.571804e-15   414
  4.130606e-01   1.237915e-13   2.319080e-04   9.478194e-15   216
  4.141998e-01   2.188095e-13   5.619580e-09   2.368562e-14   96
  4.146649e-01   1.284098e-13   1.256576e-08   8.319153e-15   384
  4.162944e-01   1.264391e-13   2.314600e-04   6.722670e-15   492
  4.171676e-01   1.507503e-13   2.263480e-04   1.406346e-14   240
  4.181546e-01   1.021129e-13   2.298225e-04   7.127708e-15   312
  4.195176e-01   8.979505e-14   2.297469e-04   9.748397e-15   192
  4.203810e-01   9.667521e-14   2.226525e-04   6.012633e-15   504
  4.215265e-01   1.029755e-13   1.473998e-04   6.123960e-15   408
  4.224284e-01   9.429317e-14   4.515774e-04   9.162821e-15   168
  4.235571e-01   1.489595e-13   2.145032e-04   1.071034e-14   288
  4.245041e-01   1.205348e-13   2.238525e-04   9.305234e-15   288
  4.254743e-01   7.724675e-14   2.251410e-04   4.188475e-15   432
  4.268815e-01   1.034438e-13   2.129084e-04   7.727959e-15   216
  4.276334e-01   9.624877e-14   2.124592e-04   6.979075e-15   360
  4.289721e-01   9.725704e-14   2.073582e-04   7.748031e-15   312
  4.301803e-01   1.529549e-13   0.000000e+00   2.025341e-14   48
  4.308767e-01   9.864239e-14   2.223178e-04   5.959319e-15   432
  4.321240e-01   9.089598e-14   3.708284e-04   5.075540e-15   414
  4.328606e-01   1.198698e-13   0.000000e+00   8.649195e-15   312
  4.342347e-01   1.087212e-13   3.253813e-04   7.583798e-15   528
  4.351620e-01   1.288858e-13   1.707976e-04   1.073029e-14   264
  4.362761e-01   1.052562e-13   2.025191e-04   6.823916e-15   480
  4.377318e-01   9.152206e-14   0.000000e+00   6.519855e-15   288
  4.383604e-01   8.556353e-14   2.176005e-04   6.944659e-15   168
  4.395105e-01   1.149348e-13   3.444610e-04   7.229768e-15   504
  4.408036e-01   1.404696e-13   5.298191e-09   1.420990e-14   144
  4.416171e-01   8.407243e-14   2.212265e-04   4.881373e-15   464
  4.428396e-01   8.354277e-14   3.246624e-04   5.317455e-15   432
  4.434197e-01   9.908239e-14   0.000000e+00   1.102659e-14   192
  4.449189e-01   9.225302e-14   2.406833e-04   9.396321e-15   396
  4.458042e-01   6.201427e-14   2.162000e-04   4.344035e-15   288
  4.466990e-01   7.424236e-14   2.135686e-04   5.654116e-15   336
  4.481283e-01   8.007659e-14   1.352359e-04   5.891115e-15   432
  4.490354e-01   7.095009e-14   3.505126e-04   4.065702e-15   360
  4.500539e-01   7.714335e-14   2.073334e-04   4.217385e-15   384
  4.515004e-01   7.537306e-14   1.830116e-04   7.108513e-15   198
  4.521974e-01   6.584451e-14   2.080246e-04   3.212990e-15   552
  4.534970e-01   9.777557e-14   2.912202e-04   6.728772e-15   432
  4.545821e-01   8.092457e-14   6.422377e-09   7.127968e-15   168
  4.554927e-01   9.960258e-14   3.610065e-04   6.992625e-15   480
  4.566974e-01   8.794228e-14   6.357829e-09   8.132197e-15   120
  4.572396e-01   9.228923e-14   2.948545e-04   6.584052e-15   336
  4.585628e-01   7.674635e-14   2.080152e-04   4.195698e-15   672
  4.598711e-01   8.447879e-14   3.025866e-04   4.835127e-15   528
  4.604805e-01   4.459548e-14   0.000000e+00   4.033435e-15   168
  4.618883e-01   7.513150e-14   3.375333e-04   4.514757e-15   456
  4.627474e-01   1.132557e-13   2.061344e-04   1.442820e-14   168
  4.636392e-01   7.386912e-14   2.057643e-04   4.307278e-15   504
  4.651216e-01   6.237071e-14   2.647872e-04   5.476207e-15   336
  4.660180e-01   7.795145e-14   1.908802e-04   7.179202e-15   312
  4.670124e-01   8.068300e-14   1.865029e-04   5.026235e-15   504
  4.683210e-01   7.109861e-14   1.294009e-04   3.951550e-15   432
  4.689362e-01   6.136813e-14   1.999672e-04   4.692318e-15   312
  4.702151e-01   6.154831e-14   2.049761e-04   3.723312e-15   384
  4.715504e-01   1.148118e-13   1.741510e-04   1.267259e-14   126
  4.723748e-01   7.768749e-14   3.057676e-04   4.979479e-15   492
  4.734278e-01   9.052409e-14   1.958445e-04   6.463797e-15   528
  4.747438e-01   7.135094e-14   1.989360e-04   5.044087e-15   480
  4.755596e-01   8.526739e-14   2.748289e-04   5.453352e-15   432
  4.767402e-01   6.884191e-14   2.161166e-04   4.873739e-15   440
  4.781114e-01   7.866304e-14   1.074739e-04   6.940956e-15   312
  4.786259e-01   6.238677e-14   1.610586e-04   3.811167e-15   480
  4.796813e-01   6.083243e-14   3.153497e-04   3.556688e-15   408
  4.812233e-01   8.114780e-14   1.888588e-04   5.535721e-15   360
  4.818747e-01   6.349763e-14   1.822418e-04   4.181082e-15   408
  4.830820e-01   6.787293e-14   1.854542e-04   5.114645e-15   456
  4.844414e-01   6.555767e-14   1.772485e-04   5.205643e-15   264
  4.851959e-01   6.317238e-14   1.923591e-04   3.827525e-15   384
  4.862943e-01   5.469004e-14   3.238501e-04   2.533958e-15   672
  4.875640e-01   8.236380e-14   1.937042e-04   6.896298e-15   240
  4.882967e-01   5.503922e-14   1.965613e-04   3.904036e-15   264
  4.893308e-01   4.503144e-14   2.424259e-04   2.412764e-15   624
  4.908739e-01   4.955035e-14   0.000000e+00   6.568022e-15   150
  4.914232e-01   7.625933e-14   2.716574e-04   4.140962e-15   600
  4.925819e-01   8.475831e-14   1.874909e-04   6.237581e-15   672
  4.938939e-01   5.924533e-14   1.763484e-04   3.890871e-15   336
  4.946248e-01   7.401865e-14   1.918157e-04   4.865737e-15   408
  4.957926e-01   6.601918e-14   1.913639e-04   4.797319e-15   408
  4.970915e-01   7.011739e-14   9.676385e-05   5.098451e-15   360
  4.978921e-01   6.514882e-14   3.552857e-04   4.767635e-15   456
  4.988592e-01   6.451890e-14   1.932065e-04   4.463597e-15   384
  5.000902e-01   3.711071e-14   1.783541e-04   2.512803e-15   348
  5.007554e-01   7.339407e-14   2.198754e-04   4.585314e-15   576
  5.020050e-01   5.612043e-14   1.810385e-04   3.587109e-15   504
  5.032833e-01   5.772953e-14   2.553443e-04   3.722588e-15   432
  5.043991e-01   6.157830e-14   3.473946e-04   3.760659e-15   576
  5.051948e-01   4.453589e-14   8.173934e-09   4.183748e-15   264
  5.064571e-01   5.024175e-14   2.764393e-04   2.230571e-15   768
  5.075549e-01   3.364439e-14   3.721752e-04   2.089497e-15   240
  5.084277e-01   5.525289e-14   3.282233e-04   5.905380e-15   192
  5.096990e-01   4.496312e-14   2.416124e-04   2.883421e-15   504
  5.106418e-01   5.753294e-14   3.255818e-04   2.800046e-15   590
  5.115460e-01   6.547007e-14   3.647966e-04   7.276390e-15   384
  5.126798e-01   5.749806e-14   3.048625e-04   4.064943e-15   504
  5.140486e-01   6.031188e-14   2.933830e-04   3.969302e-15   648
  5.153764e-01   5.033200e-14   7.967896e-05   4.040014e-15   504
  5.159117e-01   5.547222e-14   1.817627e-04   5.246301e-15   312
  5.168569e-01   6.208565e-14   2.618753e-04   3.639617e-15   576
  5.181545e-01   6.266734e-14   1.822405e-04   5.598155e-15   240
  5.189109e-01   4.146932e-14   1.841453e-04   2.347292e-15   552
  5.199816e-01   5.658090e-14   1.729082e-04   3.891989e-15   600
  5.215067e-01   4.774806e-14   2.111937e-04   3.640713e-15   600
  5.224237e-01   4.215179e-14   3.382099e-04   3.484632e-15   312
  5.233368e-01   5.480868e-14   2.945474e-04   3.692229e-15   480
  5.244775e-01   3.907431e-14   1.837693e-04   2.391318e-15   576
  5.254818e-01   5.381924e-14   2.959085e-04   3.973749e-15   408
  5.263729e-01   2.360008e-14   3.451909e-04   1.780111e-15   216
  5.275243e-01   4.191397e-14   2.643774e-04   2.300851e-15   516
  5.287578e-01   4.526132e-14   2.522429e-04   2.557562e-15   744
  5.300304e-01   5.448136e-14   1.684760e-04   3.394330e-15   462
  5.307494e-01   4.570666e-14   1.712315e-04   3.906879e-15   432
  5.318647e-01   5.352538e-14   1.588547e-04   4.108062e-15   648
  5.331761e-01   5.299796e-14   2.324340e-04   4.723646e-15   528
  5.342295e-01   4.996010e-14   2.799086e-04   3.115854e-15   600
  5.352820e-01   7.742179e-14   3.528915e-04   7.035332e-15   240
  5.363014e-01   4.428355e-14   2.703115e-04   2.785756e-15   720
  5.374863e-01   5.231272e-14   2.138653e-04   3.281775e-15   720
  5.387997e-01   2.447399e-14   0.000000e+00   2.968081e-15   144
  5.394909e-01   4.832884e-14   2.757364e-04   2.776209e-15   720
