# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.404781e-01   9.998610e-13   0.000000e+00   8.003293e-14   120
  2.420760e-01   1.098162e-12   5.923557e-09   1.413978e-13   72
  2.428710e-01   9.246361e-13   3.746387e-09   7.698732e-14   144
  2.436634e-01   7.829653e-13   0.000000e+00   9.680734e-14   96
  2.444532e-01   6.110295e-13   0.000000e+00   6.092477e-14   96
  2.460253e-01   1.175707e-12   4.588368e-09   1.292605e-13   72
  2.468075e-01   8.203091e-13   3.973643e-09   1.017889e-13   96
  2.483647e-01   8.991227e-13   0.000000e+00   1.407215e-13   24
  2.491396e-01   7.770361e-13   0.000000e+00   5.799877e-14   192
  2.500522e-01   6.204636e-13   2.970416e-04   5.337271e-14   132
  2.514501e-01   6.257402e-13   0.000000e+00   7.675750e-14   96
  2.522156e-01   5.159717e-13   0.000000e+00   3.999129e-14   96
  2.529787e-01   6.445210e-13   3.178914e-09   6.500534e-14   120
  2.544981e-01   5.224602e-13   0.000000e+00   6.644051e-14   48
  2.557435e-01   7.470228e-13   3.599905e-04   5.743255e-14   222
  2.567603e-01   5.525208e-13   0.000000e+00   7.787883e-14   120
  2.575100e-01   6.064473e-13   4.866699e-09   1.080394e-13   24
  2.586015e-01   7.281854e-13   3.715625e-04   5.250924e-14   312
  2.609797e-01   7.566041e-13   3.483547e-04   9.028072e-14   72
  2.619630e-01   8.274132e-13   2.809790e-09   9.450002e-14   96
  2.629726e-01   6.585938e-13   3.547511e-04   4.865443e-14   192
  2.641613e-01   5.025132e-13   4.495664e-09   3.417289e-14   120
  2.648900e-01   6.078300e-13   0.000000e+00   5.588385e-14   144
  2.663415e-01   5.661332e-13   0.000000e+00   1.030531e-13   48
  2.673732e-01   5.487110e-13   3.567146e-04   3.073225e-14   336
  2.685040e-01   5.697189e-13   0.000000e+00   7.554195e-14   48
  2.699360e-01   5.949565e-13   0.000000e+00   3.991853e-14   192
  2.706492e-01   3.962061e-13   0.000000e+00   4.668917e-14   48
  2.726764e-01   4.250145e-13   2.476067e-04   5.186158e-14   56
  2.736844e-01   5.483237e-13   3.180112e-04   2.766888e-14   336
  2.748894e-01   6.735354e-13   3.532127e-09   9.761430e-14   54
  2.759390e-01   5.675571e-13   3.492904e-04   4.012365e-14   240
  2.781181e-01   5.006267e-13   3.344484e-04   3.362162e-14   228
  2.790651e-01   4.295791e-13   3.746387e-09   5.465451e-14   72
  2.799844e-01   5.912765e-13   3.244231e-04   5.896943e-14   144
  2.811298e-01   6.786017e-13   0.000000e+00   8.404497e-14   96
  2.818146e-01   4.814189e-13   4.495664e-09   4.233961e-14   240
  2.831793e-01   3.700436e-13   3.973643e-09   7.323421e-14   24
  2.840530e-01   5.040723e-13   3.064151e-04   3.045691e-14   336
  2.852142e-01   3.846196e-13   0.000000e+00   5.504452e-14   72
  2.862741e-01   4.633370e-13   3.332831e-04   3.852126e-14   168
  2.872346e-01   6.114284e-13   0.000000e+00   5.451724e-14   72
  2.885737e-01   4.535890e-13   0.000000e+00   4.556243e-14   96
  2.896108e-01   3.061359e-13   3.307829e-04   2.206740e-14   216
  2.905708e-01   4.783531e-13   3.973643e-09   4.779372e-14   96
  2.918946e-01   5.340061e-13   0.000000e+00   4.016227e-14   192
  2.925542e-01   4.466116e-13   3.746387e-09   3.356009e-14   144
  2.938691e-01   3.366349e-13   0.000000e+00   5.016471e-14   48
  2.947794e-01   4.652091e-13   3.189136e-04   3.068910e-14   246
  2.960164e-01   4.645674e-13   2.940434e-04   4.097199e-14   168
  2.971308e-01   3.930683e-13   5.506041e-09   3.225111e-14   120
  2.977788e-01   3.235890e-13   0.000000e+00   1.928645e-14   240
  2.990707e-01   3.669199e-13   3.973643e-09   5.261089e-14   24
  3.001001e-01   3.820905e-13   3.147475e-04   2.217482e-14   360
  3.013820e-01   4.829899e-13   3.134082e-04   3.496229e-14   120
  3.022763e-01   3.892854e-13   0.000000e+00   2.783001e-14   144
  3.029133e-01   4.036242e-13   0.000000e+00   4.502935e-14   96
  3.048165e-01   3.757900e-13   0.000000e+00   3.187650e-14   144
  3.054482e-01   3.533222e-13   0.000000e+00   2.804382e-14   132
  3.063360e-01   3.598119e-13   3.093292e-04   3.099762e-14   176
  3.076248e-01   3.172607e-13   3.123602e-04   2.367964e-14   312
  3.092116e-01   3.068586e-13   0.000000e+00   3.746297e-14   96
  3.098343e-01   2.813186e-13   0.000000e+00   2.311772e-14   144
  3.107899e-01   3.421240e-13   3.092271e-04   2.431041e-14   312
  3.123131e-01   1.694916e-13   0.000000e+00   2.197236e-14   48
  3.129297e-01   3.425748e-13   3.973643e-09   2.599458e-14   192
  3.141593e-01   1.017891e-12   0.000000e+00   2.510685e-13   6
  3.149762e-01   3.349033e-13   2.884066e-04   2.514521e-14   288
  3.162994e-01   3.319335e-13   3.047203e-04   2.451023e-14   192
  3.172124e-01   3.336518e-13   7.064254e-09   2.316646e-14   216
  3.178195e-01   2.600297e-13   0.000000e+00   3.026074e-14   72
  3.193321e-01   2.855845e-13   3.018264e-04   2.163261e-14   192
  3.203366e-01   2.921322e-13   2.241224e-04   1.921992e-14   288
  3.214381e-01   2.649443e-13   0.000000e+00   4.584252e-14   24
  3.222890e-01   2.832630e-13   2.952626e-04   1.461721e-14   456
  3.238280e-01   3.601694e-13   0.000000e+00   5.990595e-14   48
  3.247789e-01   2.866003e-13   2.908218e-04   2.139551e-14   240
  3.258718e-01   2.581143e-13   2.939082e-04   1.980333e-14   216
  3.267908e-01   2.264515e-13   0.000000e+00   2.791132e-14   72
  3.273801e-01   3.043334e-13   1.015467e-08   2.897938e-14   168
  3.290441e-01   2.524167e-13   2.184577e-04   1.616064e-14   288
  3.299773e-01   3.024971e-13   2.890570e-04   4.173046e-14   168
  3.314762e-01   2.287241e-13   0.000000e+00   2.004023e-14   192
  3.320572e-01   2.115586e-13   3.746387e-09   2.066428e-14   144
  3.332162e-01   2.716361e-13   0.000000e+00   4.502723e-14   36
  3.341991e-01   3.221628e-13   2.639705e-04   2.750419e-14   342
