# power spectrum of hij
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.203366e-01   4.622117e-24   2.241224e-04   1.857545e-25   288
  3.214381e-01   5.587555e-24   0.000000e+00   7.388112e-25   24
  3.222890e-01   4.552781e-24   2.952626e-04   1.479513e-25   456
  3.238280e-01   5.084629e-24   0.000000e+00   5.582223e-25   48
  3.247789e-01   3.895136e-24   2.908218e-04   1.583087e-25   240
  3.258718e-01   4.202905e-24   2.939082e-04   1.992194e-25   216
  3.267908e-01   3.526540e-24   0.000000e+00   2.811538e-25   72
  3.273801e-01   3.691121e-24   1.015467e-08   2.055068e-25   168
  3.290441e-01   3.733894e-24   2.184577e-04   1.426837e-25   288
  3.299773e-01   3.958381e-24   2.890570e-04   2.372784e-25   168
  3.314762e-01   3.430899e-24   0.000000e+00   1.754044e-25   192
  3.320572e-01   3.596841e-24   3.746387e-09   1.925739e-25   144
  3.332162e-01   5.096697e-24   0.000000e+00   6.090194e-25   36
  3.341991e-01   3.557996e-24   2.639705e-04   1.289083e-25   342
  3.351389e-01   3.419430e-24   2.710657e-04   2.238444e-25   144
  3.363470e-01   3.436512e-24   2.842800e-04   1.290932e-25   384
  3.378125e-01   3.825994e-24   7.786718e-09   2.282746e-25   120
  3.385379e-01   3.292689e-24   2.534951e-04   1.388632e-25   264
  3.395201e-01   3.363919e-24   1.256576e-08   1.700524e-25   192
  3.404451e-01   2.857716e-24   2.731894e-04   1.725051e-25   152
  3.412191e-01   2.819718e-24   3.746387e-09   2.101745e-25   144
  3.428472e-01   2.689878e-24   1.768108e-04   1.520150e-25   216
  3.436008e-01   3.253056e-24   2.362665e-04   1.419129e-25   312
  3.449274e-01   2.795772e-24   2.738281e-04   1.388433e-25   240
  3.457090e-01   3.031647e-24   3.973643e-09   2.046839e-25   96
  3.471927e-01   2.820434e-24   2.617995e-04   1.494518e-25   144
  3.481071e-01   2.665425e-24   2.573258e-04   1.009467e-25   456
  3.495904e-01   2.711704e-24   0.000000e+00   1.704095e-25   120
  3.501414e-01   2.769037e-24   0.000000e+00   1.753332e-25   144
  3.512407e-01   2.833716e-24   0.000000e+00   7.232325e-25   24
  3.519456e-01   2.712256e-24   2.473498e-04   1.118711e-25   336
  3.531645e-01   2.659128e-24   2.727931e-04   1.733604e-25   198
  3.543067e-01   2.436222e-24   2.652756e-04   8.202900e-26   432
  3.556041e-01   2.990359e-24   0.000000e+00   2.414978e-25   48
  3.562810e-01   2.544768e-24   2.341925e-04   9.422218e-26   384
  3.574963e-01   2.176539e-24   2.696052e-04   1.253708e-25   144
  3.585975e-01   2.560758e-24   2.676825e-04   1.270220e-25   264
  3.599147e-01   2.714447e-24   3.973643e-09   3.428622e-25   48
  3.607984e-01   2.443083e-24   2.545223e-04   1.021129e-25   276
  3.616510e-01   2.306862e-24   2.307176e-04   1.318544e-25   192
  3.627906e-01   2.090910e-24   2.592759e-04   6.744513e-26   552
  3.641741e-01   2.434900e-24   4.495664e-09   1.514835e-25   120
  3.649965e-01   1.913780e-24   2.624511e-04   9.881422e-26   216
  3.657587e-01   2.013263e-24   6.357829e-09   1.458406e-25   120
  3.671201e-01   2.142592e-24   2.584500e-04   8.316147e-26   408
  3.683844e-01   9.875526e-25   5.619580e-09   2.369832e-25   24
  3.691684e-01   1.936872e-24   2.610810e-04   7.905656e-26   384
  3.702633e-01   1.942203e-24   2.550855e-04   9.286151e-26   240
  3.712141e-01   2.029374e-24   2.569535e-04   1.144999e-25   168
  3.725471e-01   1.555093e-24   0.000000e+00   1.030361e-25   120
  3.734064e-01   1.814182e-24   2.678605e-04   6.955917e-26   350
  3.748037e-01   1.674889e-24   4.409502e-04   5.918961e-26   384
  3.756388e-01   1.778780e-24   0.000000e+00   1.184665e-25   144
  3.771752e-01   1.857186e-24   0.000000e+00   7.973246e-26   288
  3.779773e-01   1.602411e-24   2.524053e-04   6.818939e-26   336
  3.790686e-01   1.715075e-24   2.297941e-04   9.185825e-26   168
  3.797219e-01   1.786544e-24   1.015467e-08   6.557877e-26   336
  3.810732e-01   1.700494e-24   2.385126e-04   7.057248e-26   288
  3.818848e-01   1.717774e-24   2.247398e-04   7.471479e-26   264
  3.832590e-01   1.390551e-24   0.000000e+00   5.638425e-26   240
  3.837616e-01   1.327570e-24   5.619580e-09   1.011353e-25   96
  3.855656e-01   1.468958e-24   3.056310e-04   6.852557e-26   360
  3.864075e-01   1.386738e-24   2.253025e-04   8.614955e-26   168
  3.874713e-01   1.510851e-24   2.456032e-04   5.579955e-26   456
  3.887523e-01   1.414625e-24   4.995182e-09   9.622289e-26   108
  3.894728e-01   1.209876e-24   2.464311e-04   5.793285e-26   264
  3.903716e-01   1.392593e-24   2.198567e-04   5.486724e-26   264
  3.916025e-01   1.493184e-24   2.074668e-04   6.613507e-26   312
  3.931351e-01   1.176855e-24   1.541705e-04   5.455778e-26   270
  3.937775e-01   1.339336e-24   1.957388e-04   6.717508e-26   240
  3.949323e-01   1.352452e-24   2.421536e-04   5.618275e-26   384
  3.956334e-01   1.377778e-24   5.619580e-09   7.090565e-26   192
  3.969952e-01   1.470953e-24   1.942960e-04   7.009256e-26   240
  3.977852e-01   1.424331e-24   2.397927e-04   5.861937e-26   336
  3.992708e-01   1.210197e-24   2.413972e-04   4.198250e-26   480
  4.004761e-01   1.590480e-24   9.176735e-09   1.171993e-25   72
  4.011493e-01   1.172694e-24   2.353842e-04   6.607599e-26   240
  4.020650e-01   1.089709e-24   2.212289e-04   5.319667e-26   312
  4.031147e-01   1.299171e-24   2.390954e-04   6.834767e-26   240
  4.047009e-01   1.175689e-24   1.816506e-04   3.967194e-26   408
  4.053288e-01   1.118282e-24   1.663482e-04   5.219349e-26   336
  4.065560e-01   1.151886e-24   2.112212e-04   5.210848e-26   264
  4.071591e-01   1.036898e-24   0.000000e+00   6.699958e-26   144
  4.088370e-01   9.865633e-25   2.927651e-04   3.947716e-26   464
  4.097211e-01   1.085094e-24   2.328083e-04   6.419761e-26   168
  4.105939e-01   9.133366e-25   2.120376e-04   3.724983e-26   336
  4.121713e-01   1.018750e-24   2.227870e-04   3.722990e-26   414
  4.130606e-01   9.887349e-25   2.319080e-04   5.005984e-26   216
  4.141998e-01   1.379609e-24   5.619580e-09   9.864086e-26   96
  4.146649e-01   9.874758e-25   1.256576e-08   4.409174e-26   384
  4.162944e-01   1.031931e-24   2.314600e-04   3.313464e-26   492
  4.171676e-01   9.405932e-25   2.263480e-04   4.255899e-26   240
  4.181546e-01   1.035784e-24   2.298225e-04   4.674850e-26   312
  4.195176e-01   6.649758e-25   2.297469e-04   4.891691e-26   192
  4.203810e-01   8.292099e-25   2.226525e-04   3.010537e-26   504
  4.215265e-01   8.538684e-25   1.473998e-04   3.603420e-26   408
  4.224284e-01   7.592938e-25   4.515774e-04   4.443606e-26   168
  4.235571e-01   9.799489e-25   2.145032e-04   4.348397e-26   288
  4.245041e-01   9.705909e-25   2.238525e-04   4.018261e-26   288
  4.254743e-01   7.172336e-25   2.251410e-04   2.736655e-26   432
  4.268815e-01   8.933069e-25   2.129084e-04   5.068357e-26   216
  4.276334e-01   7.614890e-25   2.124592e-04   2.987620e-26   360
  4.289721e-01   7.993687e-25   2.073582e-04   3.470805e-26   312
  4.301803e-01   6.802312e-25   0.000000e+00   4.998045e-26   48
  4.308767e-01   7.273908e-25   2.223178e-04   2.564502e-26   432
  4.321240e-01   7.399357e-25   3.708284e-04   2.863836e-26   414
  4.328606e-01   8.399663e-25   0.000000e+00   3.368372e-26   312
  4.342347e-01   6.681419e-25   3.253813e-04   2.306391e-26   528
  4.351620e-01   7.816537e-25   1.707976e-04   3.539081e-26   264
  4.362761e-01   8.342984e-25   2.025191e-04   3.410486e-26   480
  4.377318e-01   8.304680e-25   0.000000e+00   4.060322e-26   288
  4.383604e-01   7.480908e-25   2.176005e-04   4.020200e-26   168
  4.395105e-01   7.349163e-25   3.444610e-04   3.001777e-26   504
  4.408036e-01   9.583370e-25   5.298191e-09   7.417147e-26   144
  4.416171e-01   6.378660e-25   2.212265e-04   2.391566e-26   464
  4.428396e-01   6.832840e-25   3.246624e-04   2.870849e-26   432
  4.434197e-01   7.074986e-25   0.000000e+00   4.491273e-26   192
  4.449189e-01   5.805514e-25   2.406833e-04   2.500822e-26   396
  4.458042e-01   6.128397e-25   2.162000e-04   3.078485e-26   288
  4.466990e-01   6.111273e-25   2.135686e-04   2.334817e-26   336
  4.481283e-01   6.177056e-25   1.352359e-04   2.496575e-26   432
  4.490354e-01   6.456182e-25   3.505126e-04   2.945877e-26   360
  4.500539e-01   6.908240e-25   2.073334e-04   3.353603e-26   384
  4.515004e-01   5.440584e-25   1.830116e-04   3.805795e-26   198
  4.521974e-01   6.130250e-25   2.080246e-04   2.041218e-26   552
  4.534970e-01   5.907232e-25   2.912202e-04   2.580595e-26   432
  4.545821e-01   6.335668e-25   6.422377e-09   4.339404e-26   168
  4.554927e-01   6.003475e-25   3.610065e-04   2.433522e-26   480
  4.566974e-01   6.011014e-25   6.357829e-09   4.223630e-26   120
  4.572396e-01   5.712015e-25   2.948545e-04   2.814348e-26   336
  4.585628e-01   5.619568e-25   2.080152e-04   2.086828e-26   672
  4.598711e-01   6.064437e-25   3.025866e-04   2.216200e-26   528
  4.604805e-01   4.700658e-25   0.000000e+00   2.972887e-26   168
  4.618883e-01   5.647402e-25   3.375333e-04   2.546355e-26   456
  4.627474e-01   5.416089e-25   2.061344e-04   3.154847e-26   168
  4.636392e-01   5.805915e-25   2.057643e-04   2.174935e-26   504
  4.651216e-01   4.216558e-25   2.647872e-04   2.072582e-26   336
  4.660180e-01   5.399624e-25   1.908802e-04   2.902243e-26   312
  4.670124e-01   4.875891e-25   1.865029e-04   2.322048e-26   504
  4.683210e-01   4.527627e-25   1.294009e-04   1.960961e-26   432
  4.689362e-01   4.861250e-25   1.999672e-04   1.843939e-26   312
  4.702151e-01   4.461652e-25   2.049761e-04   2.160816e-26   384
  4.715504e-01   4.394994e-25   1.741510e-04   4.019906e-26   126
  4.723748e-01   4.618458e-25   3.057676e-04   1.895416e-26   492
  4.734278e-01   4.731569e-25   1.958445e-04   1.907548e-26   528
  4.747438e-01   4.408162e-25   1.989360e-04   1.890077e-26   480
  4.755596e-01   5.051411e-25   2.748289e-04   1.996340e-26   432
  4.767402e-01   4.538617e-25   2.161166e-04   2.068460e-26   440
  4.781114e-01   4.948753e-25   1.074739e-04   2.434828e-26   312
  4.786259e-01   4.409406e-25   1.610586e-04   1.924486e-26   480
  4.796813e-01   4.518922e-25   3.153497e-04   1.814246e-26   408
  4.812233e-01   5.596393e-25   1.888588e-04   2.740608e-26   360
  4.818747e-01   4.367039e-25   1.822418e-04   2.072432e-26   408
  4.830820e-01   3.518446e-25   1.854542e-04   1.481966e-26   456
  4.844414e-01   4.579057e-25   1.772485e-04   2.693679e-26   264
  4.851959e-01   4.296890e-25   1.923591e-04   1.905009e-26   384
  4.862943e-01   4.012309e-25   3.238501e-04   1.425325e-26   672
  4.875640e-01   4.198876e-25   1.937042e-04   2.615990e-26   240
  4.882967e-01   3.811682e-25   1.965613e-04   1.855222e-26   264
  4.893308e-01   3.207266e-25   2.424259e-04   1.300489e-26   624
  4.908739e-01   2.904065e-25   0.000000e+00   2.264492e-26   150
  4.914232e-01   4.123731e-25   2.716574e-04   1.569698e-26   600
  4.925819e-01   3.864500e-25   1.874909e-04   1.459996e-26   672
  4.938939e-01   3.527516e-25   1.763484e-04   1.803203e-26   336
  4.946248e-01   3.996162e-25   1.918157e-04   1.853655e-26   408
  4.957926e-01   3.613707e-25   1.913639e-04   1.554662e-26   408
  4.970915e-01   4.161945e-25   9.676385e-05   2.099666e-26   360
  4.978921e-01   3.706076e-25   3.552857e-04   1.759360e-26   456
  4.988592e-01   3.546331e-25   1.932065e-04   2.055121e-26   384
  5.000902e-01   3.050597e-25   1.783541e-04   1.917164e-26   348
  5.007554e-01   3.554108e-25   2.198754e-04   1.495866e-26   576
  5.020050e-01   3.606635e-25   1.810385e-04   1.542054e-26   504
  5.032833e-01   3.400085e-25   2.553443e-04   1.680702e-26   432
  5.043991e-01   3.911083e-25   3.473946e-04   1.602430e-26   576
  5.051948e-01   3.012189e-25   8.173934e-09   2.048110e-26   264
  5.064571e-01   3.245039e-25   2.764393e-04   1.238195e-26   768
  5.075549e-01   2.281983e-25   3.721752e-04   1.253332e-26   240
  5.084277e-01   3.473487e-25   3.282233e-04   2.730284e-26   192
  5.096990e-01   3.173005e-25   2.416124e-04   1.334846e-26   504
  5.106418e-01   3.834015e-25   3.255818e-04   1.467926e-26   590
  5.115460e-01   3.424799e-25   3.647966e-04   1.704636e-26   384
  5.126798e-01   2.925473e-25   3.048625e-04   1.363859e-26   504
  5.140486e-01   3.055889e-25   2.933830e-04   1.292116e-26   648
  5.153764e-01   2.858687e-25   7.967896e-05   1.281934e-26   504
  5.159117e-01   3.203251e-25   1.817627e-04   2.321967e-26   312
  5.168569e-01   3.099697e-25   2.618753e-04   1.230094e-26   576
  5.181545e-01   2.952581e-25   1.822405e-04   2.210483e-26   240
  5.189109e-01   2.969542e-25   1.841453e-04   1.222043e-26   552
  5.199816e-01   3.198835e-25   1.729082e-04   1.418889e-26   600
  5.215067e-01   2.775025e-25   2.111937e-04   1.248835e-26   600
  5.224237e-01   2.833270e-25   3.382099e-04   1.395231e-26   312
  5.233368e-01   3.234735e-25   2.945474e-04   1.598965e-26   480
  5.244775e-01   2.406093e-25   1.837693e-04   1.077506e-26   576
  5.254818e-01   2.969533e-25   2.959085e-04   1.388184e-26   408
  5.263729e-01   1.617393e-25   3.451909e-04   9.998039e-27   216
  5.275243e-01   3.135888e-25   2.643774e-04   1.232498e-26   516
  5.287578e-01   2.890130e-25   2.522429e-04   1.105999e-26   744
  5.300304e-01   3.116503e-25   1.684760e-04   1.513830e-26   462
  5.307494e-01   2.061730e-25   1.712315e-04   1.321388e-26   432
  5.318647e-01   2.214053e-25   1.588547e-04   7.549281e-27   648
  5.331761e-01   2.192458e-25   2.324340e-04   1.060446e-26   528
  5.342295e-01   2.941087e-25   2.799086e-04   1.303263e-26   600
  5.352820e-01   3.627592e-25   3.528915e-04   1.787287e-26   240
  5.363014e-01   2.474504e-25   2.703115e-04   1.098606e-26   720
  5.374863e-01   2.728484e-25   2.138653e-04   1.040577e-26   720
  5.387997e-01   1.321220e-25   0.000000e+00   9.539663e-27   144
  5.394909e-01   2.729578e-25   2.757364e-04   1.006739e-26   720
