# power spectrum of B
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.820871e-01   1.884395e-17   4.495664e-09   1.180601e-18   120
  1.841922e-01   1.522508e-17   2.809790e-09   2.274781e-18   24
  1.852358e-01   2.079288e-17   2.649095e-09   1.244906e-18   144
  1.862735e-01   2.101819e-17   3.178914e-09   1.245089e-18   120
  1.873055e-01   2.296983e-17   2.809790e-09   1.997061e-18   48
  1.893526e-01   2.275889e-17   2.809790e-09   1.965537e-18   48
  1.903679e-01   2.031858e-17   2.809790e-09   1.442299e-18   96
  1.930487e-01   1.743586e-17   4.711199e-04   1.503815e-18   72
  1.943761e-01   1.647589e-17   3.532127e-09   1.242160e-18   108
  1.953653e-01   1.881700e-17   0.000000e+00   1.394447e-18   72
  1.963495e-01   1.468836e-17   0.000000e+00   1.962928e-18   30
  1.973288e-01   1.709404e-17   0.000000e+00   8.815304e-19   168
  1.983033e-01   1.584714e-17   0.000000e+00   2.091961e-18   48
  2.002380e-01   1.812661e-17   0.000000e+00   1.247449e-18   72
  2.011984e-01   1.837399e-17   0.000000e+00   1.330232e-18   96
  2.021542e-01   2.060504e-17   5.298191e-09   1.585838e-18   72
  2.031055e-01   1.909820e-17   0.000000e+00   1.735403e-18   72
  2.047049e-01   1.803534e-17   4.350048e-04   1.256221e-18   104
  2.059331e-01   1.890311e-17   3.746387e-09   1.239678e-18   144
  2.087224e-01   1.740848e-17   6.282881e-09   1.135879e-18   96
  2.096439e-01   1.499540e-17   0.000000e+00   9.049956e-19   96
  2.111095e-01   1.744809e-17   4.475232e-04   1.081732e-18   120
  2.123845e-01   1.719911e-17   0.000000e+00   1.057117e-18   120
  2.132902e-01   1.612111e-17   0.000000e+00   1.510530e-18   72
  2.150901e-01   1.892913e-17   0.000000e+00   1.640312e-18   48
  2.159845e-01   1.369498e-17   4.235416e-09   1.155973e-18   78
  2.171286e-01   1.371773e-17   4.007142e-04   8.143535e-19   168
  2.195255e-01   1.241341e-17   3.746387e-09   6.114724e-19   144
  2.204018e-01   1.738920e-17   3.746387e-09   1.072573e-18   144
  2.229436e-01   1.356301e-17   2.307791e-04   7.680792e-19   156
  2.238729e-01   1.370819e-17   4.866699e-09   1.502993e-18   48
  2.247323e-01   1.682191e-17   3.178914e-09   1.039895e-18   120
  2.255884e-01   1.307348e-17   0.000000e+00   1.287489e-18   48
  2.271022e-01   1.357060e-17   3.532495e-04   6.182987e-19   216
  2.289809e-01   1.356074e-17   0.000000e+00   1.074877e-18   48
  2.298212e-01   1.451051e-17   2.809790e-09   1.102727e-18   96
  2.310160e-01   1.243219e-17   4.128272e-04   6.532135e-19   168
  2.323239e-01   1.470135e-17   2.809790e-09   1.629695e-18   48
  2.331522e-01   1.507635e-17   0.000000e+00   1.128617e-18   96
  2.339775e-01   9.866686e-18   0.000000e+00   1.098400e-18   48
  2.356194e-01   9.727030e-18   3.178914e-09   9.320005e-19   30
  2.364362e-01   1.205412e-17   2.809790e-09   9.051970e-19   96
  2.374123e-01   1.157193e-17   3.244455e-04   4.749909e-19   240
  2.386674e-01   1.290936e-17   3.500299e-04   1.447717e-18   32
  2.396752e-01   1.163360e-17   0.000000e+00   7.399139e-19   168
  2.404781e-01   1.250042e-17   0.000000e+00   8.754393e-19   120
  2.420760e-01   1.492808e-17   5.923557e-09   1.386304e-18   72
  2.428710e-01   1.013318e-17   3.746387e-09   7.037021e-19   144
  2.436634e-01   1.035037e-17   0.000000e+00   8.262935e-19   96
  2.444532e-01   1.092272e-17   0.000000e+00   9.704664e-19   96
  2.460253e-01   1.225012e-17   4.588368e-09   1.042496e-18   72
  2.468075e-01   1.059605e-17   3.973643e-09   8.725015e-19   96
  2.483647e-01   1.260385e-17   0.000000e+00   1.511470e-18   24
  2.491396e-01   1.041386e-17   0.000000e+00   6.250723e-19   192
  2.500522e-01   1.007596e-17   2.970416e-04   5.120489e-19   132
  2.514501e-01   1.185159e-17   0.000000e+00   9.124699e-19   96
  2.522156e-01   1.041089e-17   0.000000e+00   8.035008e-19   96
  2.529787e-01   9.140193e-18   3.178914e-09   5.670784e-19   120
  2.544981e-01   6.721226e-18   0.000000e+00   8.448894e-19   48
  2.557435e-01   1.077436e-17   3.599905e-04   5.279938e-19   222
  2.567603e-01   1.063178e-17   0.000000e+00   6.498356e-19   120
  2.575100e-01   1.200899e-17   4.866699e-09   1.749650e-18   24
  2.586015e-01   1.067517e-17   3.715625e-04   5.024503e-19   312
  2.609797e-01   1.040245e-17   3.483547e-04   1.087277e-18   72
  2.619630e-01   1.020851e-17   2.809790e-09   7.032015e-19   96
  2.629726e-01   8.862582e-18   3.547511e-04   4.825566e-19   192
  2.641613e-01   8.241408e-18   4.495664e-09   6.087791e-19   120
  2.648900e-01   1.071882e-17   0.000000e+00   5.400391e-19   144
  2.663415e-01   1.047434e-17   0.000000e+00   1.030437e-18   48
  2.673732e-01   9.347285e-18   3.567146e-04   3.941904e-19   336
  2.685040e-01   7.319360e-18   0.000000e+00   6.642031e-19   48
  2.699360e-01   8.700814e-18   0.000000e+00   4.016162e-19   192
  2.706492e-01   6.011914e-18   0.000000e+00   6.464059e-19   48
  2.726764e-01   7.010693e-18   2.476067e-04   6.996238e-19   56
  2.736844e-01   7.142051e-18   3.180112e-04   2.831480e-19   336
  2.748894e-01   8.328399e-18   3.532127e-09   5.883861e-19   54
  2.759390e-01   8.065554e-18   3.492904e-04   4.120795e-19   240
  2.781181e-01   8.723029e-18   3.344484e-04   4.544916e-19   228
  2.790651e-01   7.593636e-18   3.746387e-09   5.641288e-19   72
  2.799844e-01   9.982927e-18   3.244231e-04   5.872760e-19   144
  2.811298e-01   8.169073e-18   0.000000e+00   7.537481e-19   96
  2.818146e-01   7.537365e-18   4.495664e-09   3.733613e-19   240
  2.831793e-01   8.831739e-18   3.973643e-09   9.784335e-19   24
  2.840530e-01   6.935982e-18   3.064151e-04   2.732719e-19   336
  2.852142e-01   5.543890e-18   0.000000e+00   3.559224e-19   72
  2.862741e-01   8.241197e-18   3.332831e-04   5.126587e-19   168
  2.872346e-01   8.916180e-18   0.000000e+00   5.610882e-19   72
  2.885737e-01   8.712504e-18   0.000000e+00   5.589414e-19   96
  2.896108e-01   5.981258e-18   3.307829e-04   3.070040e-19   216
  2.905708e-01   6.460835e-18   3.973643e-09   3.884045e-19   96
  2.918946e-01   7.355535e-18   0.000000e+00   4.481313e-19   192
  2.925542e-01   7.118615e-18   3.746387e-09   3.703267e-19   144
  2.938691e-01   5.795562e-18   0.000000e+00   5.562593e-19   48
  2.947794e-01   7.150251e-18   3.189136e-04   3.507939e-19   246
  2.960164e-01   6.944521e-18   2.940434e-04   4.543378e-19   168
  2.971308e-01   6.359299e-18   5.506041e-09   6.492437e-19   120
  2.977788e-01   6.630039e-18   0.000000e+00   3.364260e-19   240
  2.990707e-01   5.608465e-18   3.973643e-09   4.793993e-19   24
  3.001001e-01   6.322229e-18   3.147475e-04   2.791936e-19   360
  3.013820e-01   8.611811e-18   3.134082e-04   5.615802e-19   120
  3.022763e-01   7.290920e-18   0.000000e+00   3.870504e-19   144
  3.029133e-01   7.097711e-18   0.000000e+00   6.050730e-19   96
  3.048165e-01   6.216922e-18   0.000000e+00   4.238563e-19   144
  3.054482e-01   6.153066e-18   0.000000e+00   3.616589e-19   132
  3.063360e-01   5.211501e-18   3.093292e-04   3.148521e-19   176
  3.076248e-01   5.677693e-18   3.123602e-04   2.317109e-19   312
  3.092116e-01   5.865893e-18   0.000000e+00   3.589657e-19   96
  3.098343e-01   4.307184e-18   0.000000e+00   2.514611e-19   144
  3.107899e-01   5.954258e-18   3.092271e-04   2.397150e-19   312
  3.123131e-01   6.454988e-18   0.000000e+00   6.486962e-19   48
  3.129297e-01   6.560585e-18   3.973643e-09   3.189625e-19   192
  3.141593e-01   1.005043e-17   0.000000e+00   8.371148e-19   6
  3.149762e-01   4.922338e-18   2.884066e-04   2.215234e-19   288
  3.162994e-01   6.066789e-18   3.047203e-04   3.343973e-19   192
  3.172124e-01   6.184830e-18   7.064254e-09   2.860348e-19   216
  3.178195e-01   5.212254e-18   0.000000e+00   4.902481e-19   72
  3.193321e-01   6.874699e-18   3.018264e-04   3.575018e-19   192
  3.203366e-01   5.410334e-18   2.241224e-04   2.651150e-19   288
  3.214381e-01   4.797417e-18   0.000000e+00   5.751863e-19   24
  3.222890e-01   4.985756e-18   2.952626e-04   1.894359e-19   456
  3.238280e-01   6.458233e-18   0.000000e+00   6.975323e-19   48
  3.247789e-01   5.447388e-18   2.908218e-04   2.847132e-19   240
  3.258718e-01   5.880902e-18   2.939082e-04   3.060533e-19   216
  3.267908e-01   6.570325e-18   0.000000e+00   5.659456e-19   72
  3.273801e-01   4.800811e-18   1.015467e-08   2.322148e-19   168
  3.290441e-01   4.910724e-18   2.184577e-04   2.135816e-19   288
  3.299773e-01   5.385331e-18   2.890570e-04   2.848197e-19   168
  3.314762e-01   4.079218e-18   0.000000e+00   1.967185e-19   192
  3.320572e-01   5.052584e-18   3.746387e-09   2.795198e-19   144
  3.332162e-01   6.393436e-18   0.000000e+00   5.951339e-19   36
  3.341991e-01   4.538050e-18   2.639705e-04   1.954824e-19   342
  3.351389e-01   4.345608e-18   2.710657e-04   2.672397e-19   144
  3.363470e-01   4.746194e-18   2.842800e-04   1.835355e-19   384
  3.378125e-01   4.231129e-18   7.786718e-09   2.956961e-19   120
  3.385379e-01   5.658319e-18   2.534951e-04   2.601915e-19   264
  3.395201e-01   4.698757e-18   1.256576e-08   3.069193e-19   192
  3.404451e-01   4.455370e-18   2.731894e-04   2.110235e-19   152
  3.412191e-01   4.895641e-18   3.746387e-09   3.290566e-19   144
  3.428472e-01   4.558003e-18   1.768108e-04   2.377556e-19   216
  3.436008e-01   4.435741e-18   2.362665e-04   2.031360e-19   312
  3.449274e-01   4.392217e-18   2.738281e-04   2.422842e-19   240
  3.457090e-01   4.053839e-18   3.973643e-09   2.232959e-19   96
  3.471927e-01   3.534198e-18   2.617995e-04   1.834788e-19   144
  3.481071e-01   4.298061e-18   2.573258e-04   1.612474e-19   456
  3.495904e-01   3.489372e-18   0.000000e+00   1.707754e-19   120
  3.501414e-01   4.596270e-18   0.000000e+00   2.991118e-19   144
  3.512407e-01   3.520323e-18   0.000000e+00   3.371586e-19   24
  3.519456e-01   3.748381e-18   2.473498e-04   1.380056e-19   336
  3.531645e-01   4.315998e-18   2.727931e-04   2.470680e-19   198
  3.543067e-01   3.983788e-18   2.652756e-04   1.447514e-19   432
  3.556041e-01   5.323207e-18   0.000000e+00   7.615855e-19   48
  3.562810e-01   4.224228e-18   2.341925e-04   1.601104e-19   384
  3.574963e-01   3.753006e-18   2.696052e-04   2.977343e-19   144
  3.585975e-01   4.774715e-18   2.676825e-04   2.486009e-19   264
  3.599147e-01   2.980570e-18   3.973643e-09   2.950999e-19   48
  3.607984e-01   3.955433e-18   2.545223e-04   1.965311e-19   276
  3.616510e-01   3.649793e-18   2.307176e-04   2.141369e-19   192
  3.627906e-01   3.840213e-18   2.592759e-04   1.339288e-19   552
  3.641741e-01   4.164193e-18   4.495664e-09   3.348588e-19   120
  3.649965e-01   2.760636e-18   2.624511e-04   1.382684e-19   216
  3.657587e-01   3.552657e-18   6.357829e-09   2.344553e-19   120
  3.671201e-01   3.750180e-18   2.584500e-04   1.688178e-19   408
  3.683844e-01   1.975991e-18   5.619580e-09   2.015370e-19   24
  3.691684e-01   3.224631e-18   2.610810e-04   1.252618e-19   384
  3.702633e-01   3.185108e-18   2.550855e-04   1.484411e-19   240
  3.712141e-01   3.719092e-18   2.569535e-04   1.976960e-19   168
  3.725471e-01   3.390503e-18   0.000000e+00   2.649187e-19   120
  3.734064e-01   3.257135e-18   2.678605e-04   1.285386e-19   350
  3.748037e-01   3.673281e-18   4.409502e-04   1.443652e-19   384
  3.756388e-01   3.713674e-18   0.000000e+00   2.723593e-19   144
  3.771752e-01   3.085206e-18   0.000000e+00   1.284920e-19   288
  3.779773e-01   3.593707e-18   2.524053e-04   1.710243e-19   336
  3.790686e-01   3.099802e-18   2.297941e-04   1.846825e-19   168
  3.797219e-01   3.379673e-18   1.015467e-08   1.496723e-19   336
  3.810732e-01   3.250143e-18   2.385126e-04   1.789023e-19   288
  3.818848e-01   3.525572e-18   2.247398e-04   1.491568e-19   264
  3.832590e-01   2.990284e-18   0.000000e+00   1.945688e-19   240
  3.837616e-01   3.025988e-18   5.619580e-09   2.869157e-19   96
  3.855656e-01   3.164512e-18   3.056310e-04   1.198861e-19   360
  3.864075e-01   3.580118e-18   2.253025e-04   2.278030e-19   168
  3.874713e-01   3.042045e-18   2.456032e-04   1.137778e-19   456
  3.887523e-01   2.839127e-18   4.995182e-09   2.035878e-19   108
  3.894728e-01   2.468285e-18   2.464311e-04   1.128976e-19   264
  3.903716e-01   2.658262e-18   2.198567e-04   1.301459e-19   264
  3.916025e-01   3.102910e-18   2.074668e-04   1.486144e-19   312
  3.931351e-01   2.851229e-18   1.541705e-04   1.223202e-19   270
  3.937775e-01   2.968256e-18   1.957388e-04   1.673987e-19   240
  3.949323e-01   2.916727e-18   2.421536e-04   1.237806e-19   384
  3.956334e-01   2.532935e-18   5.619580e-09   1.244360e-19   192
  3.969952e-01   3.115297e-18   1.942960e-04   1.725599e-19   240
  3.977852e-01   3.099224e-18   2.397927e-04   1.624279e-19   336
  3.992708e-01   3.030702e-18   2.413972e-04   1.178770e-19   480
  4.004761e-01   3.257902e-18   9.176735e-09   3.710410e-19   72
  4.011493e-01   2.922435e-18   2.353842e-04   1.921166e-19   240
  4.020650e-01   2.711237e-18   2.212289e-04   1.114998e-19   312
  4.031147e-01   2.423498e-18   2.390954e-04   1.078534e-19   240
  4.047009e-01   2.700046e-18   1.816506e-04   1.104494e-19   408
  4.053288e-01   2.492022e-18   1.663482e-04   1.063930e-19   336
  4.065560e-01   2.596616e-18   2.112212e-04   1.346875e-19   264
  4.071591e-01   2.061488e-18   0.000000e+00   1.311362e-19   144
  4.088370e-01   2.616721e-18   2.927651e-04   9.475877e-20   464
  4.097211e-01   2.775976e-18   2.328083e-04   2.248613e-19   168
  4.105939e-01   2.524443e-18   2.120376e-04   1.043360e-19   336
  4.121713e-01   2.427608e-18   2.227870e-04   9.543892e-20   414
  4.130606e-01   3.037889e-18   2.319080e-04   1.873139e-19   216
  4.141998e-01   4.016898e-18   5.619580e-09   3.149763e-19   96
  4.146649e-01   2.521658e-18   1.256576e-08   1.200663e-19   384
  4.162944e-01   2.403965e-18   2.314600e-04   8.608179e-20   492
  4.171676e-01   3.216126e-18   2.263480e-04   1.898231e-19   240
  4.181546e-01   2.614164e-18   2.298225e-04   1.211727e-19   312
  4.195176e-01   1.943128e-18   2.297469e-04   1.332038e-19   192
  4.203810e-01   2.447100e-18   2.226525e-04   9.542747e-20   504
  4.215265e-01   2.405187e-18   1.473998e-04   1.098328e-19   408
  4.224284e-01   2.089614e-18   4.515774e-04   1.232763e-19   168
  4.235571e-01   2.746454e-18   2.145032e-04   1.414654e-19   288
  4.245041e-01   2.235296e-18   2.238525e-04   1.089034e-19   288
  4.254743e-01   2.129238e-18   2.251410e-04   8.430846e-20   432
  4.268815e-01   2.437805e-18   2.129084e-04   1.378301e-19   216
  4.276334e-01   2.162253e-18   2.124592e-04   9.066110e-20   360
  4.289721e-01   2.318092e-18   2.073582e-04   1.187877e-19   312
  4.301803e-01   2.625000e-18   0.000000e+00   2.849250e-19   48
  4.308767e-01   2.021618e-18   2.223178e-04   8.412461e-20   432
  4.321240e-01   2.208873e-18   3.708284e-04   8.210013e-20   414
  4.328606e-01   2.200972e-18   0.000000e+00   1.080355e-19   312
  4.342347e-01   2.236055e-18   3.253813e-04   8.535188e-20   528
  4.351620e-01   2.311983e-18   1.707976e-04   1.159426e-19   264
  4.362761e-01   2.224290e-18   2.025191e-04   9.658287e-20   480
  4.377318e-01   2.335812e-18   0.000000e+00   1.376905e-19   288
  4.383604e-01   2.323147e-18   2.176005e-04   1.246601e-19   168
  4.395105e-01   2.482524e-18   3.444610e-04   1.020642e-19   504
  4.408036e-01   2.767645e-18   5.298191e-09   1.750794e-19   144
  4.416171e-01   1.933030e-18   2.212265e-04   6.354959e-20   464
  4.428396e-01   2.201921e-18   3.246624e-04   9.759964e-20   432
  4.434197e-01   1.970846e-18   0.000000e+00   1.109581e-19   192
  4.449189e-01   2.050543e-18   2.406833e-04   9.855069e-20   396
  4.458042e-01   1.893266e-18   2.162000e-04   9.505177e-20   288
  4.466990e-01   1.970627e-18   2.135686e-04   9.022375e-20   336
  4.481283e-01   1.805364e-18   1.352359e-04   7.907063e-20   432
  4.490354e-01   1.985489e-18   3.505126e-04   8.658535e-20   360
  4.500539e-01   2.077974e-18   2.073334e-04   8.895585e-20   384
  4.515004e-01   1.882773e-18   1.830116e-04   1.241761e-19   198
  4.521974e-01   1.889012e-18   2.080246e-04   6.590267e-20   552
  4.534970e-01   2.127487e-18   2.912202e-04   8.739109e-20   432
  4.545821e-01   2.028379e-18   6.422377e-09   1.758068e-19   168
  4.554927e-01   2.163841e-18   3.610065e-04   8.851612e-20   480
  4.566974e-01   1.875598e-18   6.357829e-09   1.152309e-19   120
  4.572396e-01   2.240010e-18   2.948545e-04   1.241774e-19   336
  4.585628e-01   1.848466e-18   2.080152e-04   6.455218e-20   672
  4.598711e-01   2.209643e-18   3.025866e-04   9.037535e-20   528
  4.604805e-01   1.383041e-18   0.000000e+00   8.945051e-20   168
  4.618883e-01   1.877482e-18   3.375333e-04   8.235737e-20   456
  4.627474e-01   2.059952e-18   2.061344e-04   1.143259e-19   168
  4.636392e-01   1.813756e-18   2.057643e-04   6.098770e-20   504
  4.651216e-01   1.587407e-18   2.647872e-04   8.180375e-20   336
  4.660180e-01   1.845564e-18   1.908802e-04   8.713824e-20   312
  4.670124e-01   1.773232e-18   1.865029e-04   7.264894e-20   504
  4.683210e-01   1.681967e-18   1.294009e-04   6.467206e-20   432
  4.689362e-01   1.677994e-18   1.999672e-04   7.820199e-20   312
  4.702151e-01   1.703668e-18   2.049761e-04   7.631148e-20   384
  4.715504e-01   1.941848e-18   1.741510e-04   1.417650e-19   126
  4.723748e-01   1.832312e-18   3.057676e-04   7.277646e-20   492
  4.734278e-01   1.861475e-18   1.958445e-04   6.606795e-20   528
  4.747438e-01   1.674378e-18   1.989360e-04   8.143901e-20   480
  4.755596e-01   1.929899e-18   2.748289e-04   8.073319e-20   432
  4.767402e-01   1.788412e-18   2.161166e-04   7.131815e-20   440
  4.781114e-01   1.820403e-18   1.074739e-04   9.324197e-20   312
  4.786259e-01   1.516622e-18   1.610586e-04   5.423020e-20   480
  4.796813e-01   1.737060e-18   3.153497e-04   8.846445e-20   408
  4.812233e-01   1.910254e-18   1.888588e-04   8.838633e-20   360
  4.818747e-01   1.633018e-18   1.822418e-04   6.845569e-20   408
  4.830820e-01   1.547969e-18   1.854542e-04   7.220412e-20   456
  4.844414e-01   1.602615e-18   1.772485e-04   8.041605e-20   264
  4.851959e-01   1.526872e-18   1.923591e-04   6.991754e-20   384
  4.862943e-01   1.430580e-18   3.238501e-04   4.723466e-20   672
  4.875640e-01   1.723142e-18   1.937042e-04   1.016490e-19   240
  4.882967e-01   1.486340e-18   1.965613e-04   7.742216e-20   264
  4.893308e-01   1.195995e-18   2.424259e-04   3.925501e-20   624
  4.908739e-01   1.490567e-18   0.000000e+00   1.549687e-19   150
  4.914232e-01   1.781517e-18   2.716574e-04   6.489597e-20   600
  4.925819e-01   1.796754e-18   1.874909e-04   6.893805e-20   672
  4.938939e-01   1.535948e-18   1.763484e-04   7.108269e-20   336
  4.946248e-01   1.575405e-18   1.918157e-04   5.882414e-20   408
  4.957926e-01   1.481900e-18   1.913639e-04   6.194841e-20   408
  4.970915e-01   1.589235e-18   9.676385e-05   6.774489e-20   360
  4.978921e-01   1.523187e-18   3.552857e-04   6.180677e-20   456
  4.988592e-01   1.573693e-18   1.932065e-04   7.656440e-20   384
  5.000902e-01   1.143248e-18   1.783541e-04   5.179525e-20   348
  5.007554e-01   1.656906e-18   2.198754e-04   6.961919e-20   576
  5.020050e-01   1.352878e-18   1.810385e-04   5.251506e-20   504
  5.032833e-01   1.409403e-18   2.553443e-04   6.647986e-20   432
  5.043991e-01   1.492779e-18   3.473946e-04   5.234231e-20   576
  5.051948e-01   1.182568e-18   8.173934e-09   5.546327e-20   264
  5.064571e-01   1.291871e-18   2.764393e-04   3.571611e-20   768
  5.075549e-01   1.067256e-18   3.721752e-04   4.834573e-20   240
  5.084277e-01   1.216311e-18   3.282233e-04   9.878400e-20   192
  5.096990e-01   1.321119e-18   2.416124e-04   4.924939e-20   504
  5.106418e-01   1.573628e-18   3.255818e-04   6.151668e-20   590
  5.115460e-01   1.713110e-18   3.647966e-04   8.441239e-20   384
  5.126798e-01   1.417485e-18   3.048625e-04   6.310223e-20   504
  5.140486e-01   1.458151e-18   2.933830e-04   6.242133e-20   648
  5.153764e-01   1.235842e-18   7.967896e-05   4.910706e-20   504
  5.159117e-01   1.172826e-18   1.817627e-04   5.721723e-20   312
  5.168569e-01   1.466693e-18   2.618753e-04   6.423985e-20   576
  5.181545e-01   1.506138e-18   1.822405e-04   8.652025e-20   240
  5.189109e-01   1.252922e-18   1.841453e-04   4.258126e-20   552
  5.199816e-01   1.340633e-18   1.729082e-04   5.045954e-20   600
  5.215067e-01   1.238882e-18   2.111937e-04   4.630528e-20   600
  5.224237e-01   1.092692e-18   3.382099e-04   5.402995e-20   312
  5.233368e-01   1.422523e-18   2.945474e-04   6.069604e-20   480
  5.244775e-01   1.144532e-18   1.837693e-04   4.174834e-20   576
  5.254818e-01   1.307283e-18   2.959085e-04   5.979162e-20   408
  5.263729e-01   8.179953e-19   3.451909e-04   4.202094e-20   216
  5.275243e-01   1.242349e-18   2.643774e-04   4.628531e-20   516
  5.287578e-01   1.206697e-18   2.522429e-04   4.231841e-20   744
  5.300304e-01   1.363431e-18   1.684760e-04   6.279220e-20   462
  5.307494e-01   1.330666e-18   1.712315e-04   7.773418e-20   432
  5.318647e-01   1.383455e-18   1.588547e-04   5.533328e-20   648
  5.331761e-01   1.250871e-18   2.324340e-04   5.830654e-20   528
  5.342295e-01   1.411047e-18   2.799086e-04   5.982867e-20   600
  5.352820e-01   1.741289e-18   3.528915e-04   1.291240e-19   240
  5.363014e-01   1.159378e-18   2.703115e-04   4.545327e-20   720
  5.374863e-01   1.220766e-18   2.138653e-04   4.554157e-20   720
  5.387997e-01   8.580722e-19   0.000000e+00   6.953357e-20   144
  5.394909e-01   1.233337e-18   2.757364e-04   4.464576e-20   720
