# power spectrum of chi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.031055e-01   1.392587e-22   0.000000e+00   1.330787e-23   72
  2.047049e-01   1.497220e-22   4.350048e-04   1.389360e-23   104
  2.059331e-01   1.246838e-22   3.746387e-09   9.426879e-24   144
  2.087224e-01   1.319680e-22   6.282881e-09   1.082262e-23   96
  2.096439e-01   1.025266e-22   0.000000e+00   1.017958e-23   96
  2.111095e-01   9.191478e-23   4.475232e-04   7.027882e-24   120
  2.123845e-01   1.308748e-22   0.000000e+00   1.188146e-23   120
  2.132902e-01   8.864908e-23   0.000000e+00   8.699196e-24   72
  2.150901e-01   1.299836e-22   0.000000e+00   1.422795e-23   48
  2.159845e-01   1.038645e-22   4.235416e-09   8.997435e-24   78
  2.171286e-01   9.997587e-23   4.007142e-04   7.737018e-24   168
  2.195255e-01   1.175511e-22   3.746387e-09   9.563883e-24   144
  2.204018e-01   9.461139e-23   3.746387e-09   6.358818e-24   144
  2.229436e-01   1.003673e-22   2.307791e-04   8.886361e-24   156
  2.238729e-01   8.307205e-23   4.866699e-09   1.501206e-23   48
  2.247323e-01   7.623659e-23   3.178914e-09   6.711686e-24   120
  2.255884e-01   7.429874e-23   0.000000e+00   1.018373e-23   48
  2.271022e-01   8.499757e-23   3.532495e-04   5.201335e-24   216
  2.289809e-01   9.469235e-23   0.000000e+00   8.790812e-24   48
  2.298212e-01   1.025566e-22   2.809790e-09   8.579651e-24   96
  2.310160e-01   7.843171e-23   4.128272e-04   5.475035e-24   168
  2.323239e-01   1.154811e-22   2.809790e-09   1.565341e-23   48
  2.331522e-01   8.931262e-23   0.000000e+00   7.190820e-24   96
  2.339775e-01   4.808685e-23   0.000000e+00   5.903074e-24   48
  2.356194e-01   6.121934e-23   3.178914e-09   8.405160e-24   30
  2.364362e-01   8.403236e-23   2.809790e-09   6.520045e-24   96
  2.374123e-01   7.347320e-23   3.244455e-04   4.355711e-24   240
  2.386674e-01   7.187792e-23   3.500299e-04   9.051242e-24   32
  2.396752e-01   7.982536e-23   0.000000e+00   6.952928e-24   168
  2.404781e-01   7.391731e-23   0.000000e+00   5.995861e-24   120
  2.420760e-01   7.118631e-23   5.923557e-09   5.677035e-24   72
  2.428710e-01   8.399622e-23   3.746387e-09   5.825733e-24   144
  2.436634e-01   6.530593e-23   0.000000e+00   6.412661e-24   96
  2.444532e-01   5.896778e-23   0.000000e+00   4.441165e-24   96
  2.460253e-01   8.104696e-23   4.588368e-09   8.579016e-24   72
  2.468075e-01   7.862975e-23   3.973643e-09   1.016033e-23   96
  2.483647e-01   6.633748e-23   0.000000e+00   1.693947e-23   24
  2.491396e-01   5.593165e-23   0.000000e+00   3.295287e-24   192
  2.500522e-01   6.472014e-23   2.970416e-04   5.678697e-24   132
  2.514501e-01   5.857902e-23   0.000000e+00   5.783662e-24   96
  2.522156e-01   5.634951e-23   0.000000e+00   6.172909e-24   96
  2.529787e-01   5.894039e-23   3.178914e-09   5.938365e-24   120
  2.544981e-01   6.295132e-23   0.000000e+00   9.027581e-24   48
  2.557435e-01   6.522088e-23   3.599905e-04   3.684810e-24   222
  2.567603e-01   5.345283e-23   0.000000e+00   6.056041e-24   120
  2.575100e-01   8.923962e-23   4.866699e-09   1.957479e-23   24
  2.586015e-01   7.008743e-23   3.715625e-04   3.557084e-24   312
  2.609797e-01   7.964234e-23   3.483547e-04   8.434427e-24   72
  2.619630e-01   5.667803e-23   2.809790e-09   5.351876e-24   96
  2.629726e-01   5.199399e-23   3.547511e-04   3.611852e-24   192
  2.641613e-01   5.819409e-23   4.495664e-09   5.766948e-24   120
  2.648900e-01   4.521809e-23   0.000000e+00   3.260841e-24   144
  2.663415e-01   6.216545e-23   0.000000e+00   8.699213e-24   48
  2.673732e-01   5.437120e-23   3.567146e-04   2.608115e-24   336
  2.685040e-01   5.720330e-23   0.000000e+00   8.879038e-24   48
  2.699360e-01   4.229231e-23   0.000000e+00   2.572504e-24   192
  2.706492e-01   5.204560e-23   0.000000e+00   7.853805e-24   48
  2.726764e-01   4.113227e-23   2.476067e-04   5.300645e-24   56
  2.736844e-01   4.797591e-23   3.180112e-04   2.566415e-24   336
  2.748894e-01   4.815381e-23   3.532127e-09   6.233981e-24   54
  2.759390e-01   4.053843e-23   3.492904e-04   2.225013e-24   240
  2.781181e-01   4.499801e-23   3.344484e-04   2.599030e-24   228
  2.790651e-01   4.863752e-23   3.746387e-09   4.662735e-24   72
  2.799844e-01   4.020510e-23   3.244231e-04   3.244296e-24   144
  2.811298e-01   2.999377e-23   0.000000e+00   2.850336e-24   96
  2.818146e-01   4.500832e-23   4.495664e-09   2.766028e-24   240
  2.831793e-01   3.373121e-23   3.973643e-09   5.757833e-24   24
  2.840530e-01   3.750598e-23   3.064151e-04   1.859584e-24   336
  2.852142e-01   4.846250e-23   0.000000e+00   4.557497e-24   72
  2.862741e-01   5.165463e-23   3.332831e-04   3.481954e-24   168
  2.872346e-01   5.085180e-23   0.000000e+00   5.321394e-24   72
  2.885737e-01   4.735477e-23   0.000000e+00   4.456447e-24   96
  2.896108e-01   2.690183e-23   3.307829e-04   1.562010e-24   216
  2.905708e-01   3.183216e-23   3.973643e-09   2.585177e-24   96
  2.918946e-01   3.216067e-23   0.000000e+00   2.074196e-24   192
  2.925542e-01   3.889190e-23   3.746387e-09   3.011097e-24   144
  2.938691e-01   4.382185e-23   0.000000e+00   5.024040e-24   48
  2.947794e-01   3.600920e-23   3.189136e-04   2.488860e-24   246
  2.960164e-01   3.368130e-23   2.940434e-04   2.470568e-24   168
  2.971308e-01   3.371700e-23   5.506041e-09   2.142321e-24   120
  2.977788e-01   3.763912e-23   0.000000e+00   2.319402e-24   240
  2.990707e-01   4.651340e-23   3.973643e-09   6.727184e-24   24
  3.001001e-01   3.819933e-23   3.147475e-04   2.023740e-24   360
  3.013820e-01   3.900281e-23   3.134082e-04   3.173779e-24   120
  3.022763e-01   3.582032e-23   0.000000e+00   2.624561e-24   144
  3.029133e-01   3.098640e-23   0.000000e+00   2.679029e-24   96
  3.048165e-01   3.720184e-23   0.000000e+00   2.650162e-24   144
  3.054482e-01   2.457580e-23   0.000000e+00   1.744700e-24   132
  3.063360e-01   3.507532e-23   3.093292e-04   2.637845e-24   176
  3.076248e-01   3.415463e-23   3.123602e-04   1.995405e-24   312
  3.092116e-01   2.973732e-23   0.000000e+00   2.767652e-24   96
  3.098343e-01   3.292281e-23   0.000000e+00   3.027710e-24   144
  3.107899e-01   3.249422e-23   3.092271e-04   1.924501e-24   312
  3.123131e-01   2.499642e-23   0.000000e+00   3.209540e-24   48
  3.129297e-01   3.558193e-23   3.973643e-09   2.560329e-24   192
  3.141593e-01   1.693372e-23   0.000000e+00   2.839797e-24   6
  3.149762e-01   3.046605e-23   2.884066e-04   1.526812e-24   288
  3.162994e-01   2.863911e-23   3.047203e-04   1.901141e-24   192
  3.172124e-01   3.379039e-23   7.064254e-09   2.681135e-24   216
  3.178195e-01   2.921397e-23   0.000000e+00   2.486770e-24   72
  3.193321e-01   3.002487e-23   3.018264e-04   2.040935e-24   192
  3.203366e-01   2.873850e-23   2.241224e-04   1.501774e-24   288
  3.214381e-01   3.135072e-23   0.000000e+00   5.315364e-24   24
  3.222890e-01   2.643792e-23   2.952626e-04   1.131570e-24   456
  3.238280e-01   1.746974e-23   0.000000e+00   1.788437e-24   48
  3.247789e-01   2.441160e-23   2.908218e-04   1.277229e-24   240
  3.258718e-01   2.773563e-23   2.939082e-04   2.036448e-24   216
  3.267908e-01   2.768991e-23   0.000000e+00   3.019394e-24   72
  3.273801e-01   2.957266e-23   1.015467e-08   2.344325e-24   168
  3.290441e-01   2.538115e-23   2.184577e-04   1.389013e-24   288
  3.299773e-01   2.600100e-23   2.890570e-04   1.855348e-24   168
  3.314762e-01   2.260775e-23   0.000000e+00   1.418188e-24   192
  3.320572e-01   3.117250e-23   3.746387e-09   2.110054e-24   144
  3.332162e-01   1.596885e-23   0.000000e+00   2.544486e-24   36
  3.341991e-01   2.522828e-23   2.639705e-04   1.242023e-24   342
  3.351389e-01   2.771174e-23   2.710657e-04   2.263792e-24   144
  3.363470e-01   2.422694e-23   2.842800e-04   1.252289e-24   384
  3.378125e-01   2.293989e-23   7.786718e-09   2.269558e-24   120
  3.385379e-01   2.646132e-23   2.534951e-04   1.565207e-24   264
  3.395201e-01   2.129388e-23   1.256576e-08   1.673093e-24   192
  3.404451e-01   2.031672e-23   2.731894e-04   1.320521e-24   152
  3.412191e-01   2.055320e-23   3.746387e-09   1.598529e-24   144
  3.428472e-01   2.319337e-23   1.768108e-04   1.713796e-24   216
  3.436008e-01   2.590302e-23   2.362665e-04   1.238503e-24   312
  3.449274e-01   2.321698e-23   2.738281e-04   1.526778e-24   240
  3.457090e-01   2.356991e-23   3.973643e-09   2.379868e-24   96
  3.471927e-01   2.038515e-23   2.617995e-04   1.642042e-24   144
  3.481071e-01   1.968555e-23   2.573258e-04   1.010899e-24   456
  3.495904e-01   2.338030e-23   0.000000e+00   2.698316e-24   120
  3.501414e-01   1.737183e-23   0.000000e+00   1.540424e-24   144
  3.512407e-01   1.065235e-23   0.000000e+00   1.456186e-24   24
  3.519456e-01   1.948950e-23   2.473498e-04   9.866423e-25   336
  3.531645e-01   2.146328e-23   2.727931e-04   1.358963e-24   198
  3.543067e-01   2.114437e-23   2.652756e-04   1.037343e-24   432
  3.556041e-01   1.562910e-23   0.000000e+00   1.792726e-24   48
  3.562810e-01   1.999052e-23   2.341925e-04   1.146330e-24   384
  3.574963e-01   1.819195e-23   2.696052e-04   1.384225e-24   144
  3.585975e-01   1.749296e-23   2.676825e-04   1.096106e-24   264
  3.599147e-01   1.663144e-23   3.973643e-09   2.331269e-24   48
  3.607984e-01   2.002107e-23   2.545223e-04   1.087427e-24   276
  3.616510e-01   1.861233e-23   2.307176e-04   1.190143e-24   192
  3.627906e-01   1.612156e-23   2.592759e-04   6.893734e-25   552
  3.641741e-01   1.924865e-23   4.495664e-09   1.728543e-24   120
  3.649965e-01   1.797826e-23   2.624511e-04   1.016570e-24   216
  3.657587e-01   1.658420e-23   6.357829e-09   1.432043e-24   120
  3.671201e-01   1.683221e-23   2.584500e-04   8.012142e-25   408
  3.683844e-01   1.312137e-23   5.619580e-09   2.809282e-24   24
  3.691684e-01   1.808059e-23   2.610810e-04   8.753815e-25   384
  3.702633e-01   1.785535e-23   2.550855e-04   1.122730e-24   240
  3.712141e-01   1.714644e-23   2.569535e-04   1.198069e-24   168
  3.725471e-01   1.516543e-23   0.000000e+00   1.158775e-24   120
  3.734064e-01   1.674341e-23   2.678605e-04   9.407608e-25   350
  3.748037e-01   1.870639e-23   4.409502e-04   9.585398e-25   384
  3.756388e-01   1.689191e-23   0.000000e+00   1.335651e-24   144
  3.771752e-01   1.722835e-23   0.000000e+00   9.650715e-25   288
  3.779773e-01   1.733493e-23   2.524053e-04   9.309093e-25   336
  3.790686e-01   1.622579e-23   2.297941e-04   1.194403e-24   168
  3.797219e-01   1.520969e-23   1.015467e-08   7.487341e-25   336
  3.810732e-01   1.507804e-23   2.385126e-04   8.012437e-25   288
  3.818848e-01   1.667328e-23   2.247398e-04   9.273322e-25   264
  3.832590e-01   1.800418e-23   0.000000e+00   1.210518e-24   240
  3.837616e-01   1.245595e-23   5.619580e-09   1.714005e-24   96
  3.855656e-01   1.808768e-23   3.056310e-04   9.258531e-25   360
  3.864075e-01   1.637135e-23   2.253025e-04   1.048595e-24   168
  3.874713e-01   1.456039e-23   2.456032e-04   6.254482e-25   456
  3.887523e-01   1.407966e-23   4.995182e-09   1.746729e-24   108
  3.894728e-01   1.286574e-23   2.464311e-04   7.890054e-25   264
  3.903716e-01   1.196995e-23   2.198567e-04   6.793647e-25   264
  3.916025e-01   1.342502e-23   2.074668e-04   7.209538e-25   312
  3.931351e-01   1.507063e-23   1.541705e-04   8.358093e-25   270
  3.937775e-01   1.559155e-23   1.957388e-04   1.041687e-24   240
  3.949323e-01   1.245789e-23   2.421536e-04   6.110217e-25   384
  3.956334e-01   1.252019e-23   5.619580e-09   7.130015e-25   192
  3.969952e-01   1.387150e-23   1.942960e-04   9.536477e-25   240
  3.977852e-01   1.475264e-23   2.397927e-04   9.156333e-25   336
  3.992708e-01   1.243919e-23   2.413972e-04   5.692021e-25   480
  4.004761e-01   1.808498e-23   9.176735e-09   1.878979e-24   72
  4.011493e-01   1.428283e-23   2.353842e-04   8.517175e-25   240
  4.020650e-01   1.364961e-23   2.212289e-04   7.685978e-25   312
  4.031147e-01   1.364625e-23   2.390954e-04   7.793364e-25   240
  4.047009e-01   1.308923e-23   1.816506e-04   6.283705e-25   408
  4.053288e-01   1.153022e-23   1.663482e-04   6.766806e-25   336
  4.065560e-01   1.260186e-23   2.112212e-04   7.351953e-25   264
  4.071591e-01   1.290424e-23   0.000000e+00   9.147533e-25   144
  4.088370e-01   1.253765e-23   2.927651e-04   5.415908e-25   464
  4.097211e-01   1.275806e-23   2.328083e-04   1.096689e-24   168
  4.105939e-01   1.159637e-23   2.120376e-04   7.116261e-25   336
  4.121713e-01   1.274350e-23   2.227870e-04   6.299376e-25   414
  4.130606e-01   1.334817e-23   2.319080e-04   9.032045e-25   216
  4.141998e-01   1.245970e-23   5.619580e-09   1.102256e-24   96
  4.146649e-01   1.259423e-23   1.256576e-08   6.075420e-25   384
  4.162944e-01   1.245100e-23   2.314600e-04   5.718274e-25   492
  4.171676e-01   1.450079e-23   2.263480e-04   8.968707e-25   240
  4.181546e-01   1.144917e-23   2.298225e-04   5.874218e-25   312
  4.195176e-01   9.440590e-24   2.297469e-04   5.977721e-25   192
  4.203810e-01   1.116032e-23   2.226525e-04   5.003553e-25   504
  4.215265e-01   1.131492e-23   1.473998e-04   5.592956e-25   408
  4.224284e-01   1.248821e-23   4.515774e-04   9.734090e-25   168
  4.235571e-01   1.376562e-23   2.145032e-04   7.966810e-25   288
  4.245041e-01   1.080115e-23   2.238525e-04   6.041732e-25   288
  4.254743e-01   9.914750e-24   2.251410e-04   4.486848e-25   432
  4.268815e-01   1.242464e-23   2.129084e-04   9.162051e-25   216
  4.276334e-01   1.108628e-23   2.124592e-04   6.287666e-25   360
  4.289721e-01   1.221281e-23   2.073582e-04   6.575148e-25   312
  4.301803e-01   1.195468e-23   0.000000e+00   1.254398e-24   48
  4.308767e-01   1.100582e-23   2.223178e-04   4.797358e-25   432
  4.321240e-01   1.013348e-23   3.708284e-04   4.999515e-25   414
  4.328606e-01   9.800718e-24   0.000000e+00   5.453301e-25   312
  4.342347e-01   9.738743e-24   3.253813e-04   4.218003e-25   528
  4.351620e-01   1.045362e-23   1.707976e-04   6.841999e-25   264
  4.362761e-01   1.074772e-23   2.025191e-04   4.709248e-25   480
  4.377318e-01   1.057576e-23   0.000000e+00   6.561755e-25   288
  4.383604e-01   9.759987e-24   2.176005e-04   7.430274e-25   168
  4.395105e-01   9.352017e-24   3.444610e-04   3.982294e-25   504
  4.408036e-01   9.860457e-24   5.298191e-09   8.425472e-25   144
  4.416171e-01   1.008281e-23   2.212265e-04   4.526392e-25   464
  4.428396e-01   9.592843e-24   3.246624e-04   4.172714e-25   432
  4.434197e-01   9.382110e-24   0.000000e+00   7.424710e-25   192
  4.449189e-01   8.967689e-24   2.406833e-04   4.240676e-25   396
  4.458042e-01   8.357673e-24   2.162000e-04   4.530635e-25   288
  4.466990e-01   1.047391e-23   2.135686e-04   6.015098e-25   336
  4.481283e-01   9.413368e-24   1.352359e-04   5.000799e-25   432
  4.490354e-01   9.019883e-24   3.505126e-04   4.726910e-25   360
  4.500539e-01   9.707403e-24   2.073334e-04   4.395383e-25   384
  4.515004e-01   1.081621e-23   1.830116e-04   6.965723e-25   198
  4.521974e-01   8.508297e-24   2.080246e-04   3.597741e-25   552
  4.534970e-01   9.786398e-24   2.912202e-04   4.333094e-25   432
  4.545821e-01   9.013641e-24   6.422377e-09   6.224773e-25   168
  4.554927e-01   9.947425e-24   3.610065e-04   5.161414e-25   480
  4.566974e-01   7.723885e-24   6.357829e-09   7.375919e-25   120
  4.572396e-01   9.687320e-24   2.948545e-04   5.278483e-25   336
  4.585628e-01   8.264133e-24   2.080152e-04   3.006236e-25   672
  4.598711e-01   9.464192e-24   3.025866e-04   4.060537e-25   528
  4.604805e-01   9.324894e-24   0.000000e+00   7.404622e-25   168
  4.618883e-01   8.515496e-24   3.375333e-04   3.695893e-25   456
  4.627474e-01   9.150633e-24   2.061344e-04   8.063564e-25   168
  4.636392e-01   9.111458e-24   2.057643e-04   3.985577e-25   504
  4.651216e-01   8.589470e-24   2.647872e-04   5.137420e-25   336
  4.660180e-01   7.837901e-24   1.908802e-04   4.477454e-25   312
  4.670124e-01   8.679790e-24   1.865029e-04   3.483000e-25   504
  4.683210e-01   8.631834e-24   1.294009e-04   4.153149e-25   432
  4.689362e-01   8.188614e-24   1.999672e-04   4.901787e-25   312
  4.702151e-01   7.705975e-24   2.049761e-04   4.143273e-25   384
  4.715504e-01   8.847501e-24   1.741510e-04   8.886953e-25   126
  4.723748e-01   7.425890e-24   3.057676e-04   3.343888e-25   492
  4.734278e-01   8.872087e-24   1.958445e-04   3.894858e-25   528
  4.747438e-01   8.869008e-24   1.989360e-04   4.127058e-25   480
  4.755596e-01   7.573396e-24   2.748289e-04   3.595555e-25   432
  4.767402e-01   8.423306e-24   2.161166e-04   4.420236e-25   440
  4.781114e-01   8.066647e-24   1.074739e-04   4.132115e-25   312
  4.786259e-01   6.856311e-24   1.610586e-04   3.201704e-25   480
  4.796813e-01   7.344829e-24   3.153497e-04   3.284421e-25   408
  4.812233e-01   8.227622e-24   1.888588e-04   4.315310e-25   360
  4.818747e-01   7.542059e-24   1.822418e-04   3.666902e-25   408
  4.830820e-01   7.469734e-24   1.854542e-04   3.204697e-25   456
  4.844414e-01   7.650577e-24   1.772485e-04   4.564060e-25   264
  4.851959e-01   7.954590e-24   1.923591e-04   4.200236e-25   384
  4.862943e-01   7.121285e-24   3.238501e-04   2.673940e-25   672
  4.875640e-01   7.303743e-24   1.937042e-04   4.207702e-25   240
  4.882967e-01   7.973052e-24   1.965613e-04   4.226024e-25   264
  4.893308e-01   6.957474e-24   2.424259e-04   2.811533e-25   624
  4.908739e-01   5.642507e-24   0.000000e+00   4.161195e-25   150
  4.914232e-01   7.264812e-24   2.716574e-04   3.102961e-25   600
  4.925819e-01   6.796202e-24   1.874909e-04   2.495805e-25   672
  4.938939e-01   7.135064e-24   1.763484e-04   3.666835e-25   336
  4.946248e-01   5.648790e-24   1.918157e-04   2.848797e-25   408
  4.957926e-01   7.888146e-24   1.913639e-04   3.960398e-25   408
  4.970915e-01   6.678006e-24   9.676385e-05   3.457446e-25   360
  4.978921e-01   7.107088e-24   3.552857e-04   3.145256e-25   456
  4.988592e-01   7.487908e-24   1.932065e-04   4.130627e-25   384
  5.000902e-01   6.332072e-24   1.783541e-04   3.229786e-25   348
  5.007554e-01   6.755642e-24   2.198754e-04   2.840278e-25   576
  5.020050e-01   6.481769e-24   1.810385e-04   3.163416e-25   504
  5.032833e-01   7.098618e-24   2.553443e-04   3.185976e-25   432
  5.043991e-01   6.109539e-24   3.473946e-04   2.493694e-25   576
  5.051948e-01   5.879991e-24   8.173934e-09   4.149646e-25   264
  5.064571e-01   5.959012e-24   2.764393e-04   2.104148e-25   768
  5.075549e-01   7.530376e-24   3.721752e-04   4.199699e-25   240
  5.084277e-01   5.827883e-24   3.282233e-04   4.855662e-25   192
  5.096990e-01   5.933398e-24   2.416124e-04   2.867409e-25   504
  5.106418e-01   5.667481e-24   3.255818e-04   2.410641e-25   590
  5.115460e-01   6.273029e-24   3.647966e-04   3.543835e-25   384
  5.126798e-01   6.460256e-24   3.048625e-04   3.062909e-25   504
  5.140486e-01   6.110400e-24   2.933830e-04   2.217027e-25   648
  5.153764e-01   5.283946e-24   7.967896e-05   2.531701e-25   504
  5.159117e-01   6.015116e-24   1.817627e-04   3.282019e-25   312
  5.168569e-01   6.443186e-24   2.618753e-04   2.546697e-25   576
  5.181545e-01   6.331418e-24   1.822405e-04   3.906213e-25   240
  5.189109e-01   5.913659e-24   1.841453e-04   2.398705e-25   552
  5.199816e-01   5.742383e-24   1.729082e-04   2.505892e-25   600
  5.215067e-01   6.072799e-24   2.111937e-04   2.391269e-25   600
  5.224237e-01   5.622696e-24   3.382099e-04   3.179643e-25   312
  5.233368e-01   6.693019e-24   2.945474e-04   2.884977e-25   480
  5.244775e-01   6.045011e-24   1.837693e-04   2.535591e-25   576
  5.254818e-01   5.796801e-24   2.959085e-04   3.164288e-25   408
  5.263729e-01   5.470420e-24   3.451909e-04   3.728894e-25   216
  5.275243e-01   4.997975e-24   2.643774e-04   2.222022e-25   516
  5.287578e-01   5.510845e-24   2.522429e-04   2.064066e-25   744
  5.300304e-01   6.664270e-24   1.684760e-04   2.839086e-25   462
  5.307494e-01   5.477636e-24   1.712315e-04   2.358150e-25   432
  5.318647e-01   5.554366e-24   1.588547e-04   2.255116e-25   648
  5.331761e-01   5.394215e-24   2.324340e-04   2.288371e-25   528
  5.342295e-01   6.035681e-24   2.799086e-04   2.643619e-25   600
  5.352820e-01   6.602284e-24   3.528915e-04   5.300457e-25   240
  5.363014e-01   5.216541e-24   2.703115e-04   1.985028e-25   720
  5.374863e-01   5.721850e-24   2.138653e-04   2.327956e-25   720
  5.387997e-01   4.057494e-24   0.000000e+00   2.980257e-25   144
  5.394909e-01   5.387653e-24   2.757364e-04   2.207276e-25   720
