# power spectrum of hij
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.810253e-01   1.442226e-22   0.000000e+00   1.315086e-23   48
  1.820871e-01   1.118004e-22   4.495664e-09   6.824112e-24   120
  1.841922e-01   9.945033e-23   2.809790e-09   9.000482e-24   24
  1.852358e-01   1.020230e-22   2.649095e-09   5.543311e-24   144
  1.862735e-01   1.028254e-22   3.178914e-09   7.006940e-24   120
  1.873055e-01   8.333737e-23   2.809790e-09   9.000463e-24   48
  1.893526e-01   9.077656e-23   2.809790e-09   7.423149e-24   48
  1.903679e-01   8.260537e-23   2.809790e-09   6.142711e-24   96
  1.930487e-01   8.272929e-23   4.711199e-04   8.482891e-24   72
  1.943761e-01   7.591927e-23   3.532127e-09   4.068290e-24   108
  1.953653e-01   7.780314e-23   0.000000e+00   5.961976e-24   72
  1.963495e-01   5.690379e-23   0.000000e+00   5.066183e-24   30
  1.973288e-01   7.145242e-23   0.000000e+00   2.894053e-24   168
  1.983033e-01   7.951252e-23   0.000000e+00   9.142355e-24   48
  2.002380e-01   6.269234e-23   0.000000e+00   5.985512e-24   72
  2.011984e-01   7.222288e-23   0.000000e+00   3.970764e-24   96
  2.021542e-01   6.424159e-23   5.298191e-09   4.356110e-24   72
  2.031055e-01   6.382311e-23   0.000000e+00   4.725680e-24   72
  2.047049e-01   7.834841e-23   4.350048e-04   5.290572e-24   104
  2.059331e-01   6.953095e-23   3.746387e-09   4.150919e-24   144
  2.087224e-01   6.926243e-23   6.282881e-09   4.773621e-24   96
  2.096439e-01   5.562968e-23   0.000000e+00   4.049252e-24   96
  2.111095e-01   6.979187e-23   4.475232e-04   4.186919e-24   120
  2.123845e-01   6.992028e-23   0.000000e+00   4.312860e-24   120
  2.132902e-01   6.432483e-23   0.000000e+00   5.045142e-24   72
  2.150901e-01   6.393445e-23   0.000000e+00   6.318865e-24   48
  2.159845e-01   4.370036e-23   4.235416e-09   2.319205e-24   78
  2.171286e-01   5.631011e-23   4.007142e-04   3.225737e-24   168
  2.195255e-01   5.678099e-23   3.746387e-09   3.432153e-24   144
  2.204018e-01   5.806727e-23   3.746387e-09   2.919689e-24   144
  2.229436e-01   4.552372e-23   2.307791e-04   2.716451e-24   156
  2.238729e-01   5.625296e-23   4.866699e-09   6.344797e-24   48
  2.247323e-01   5.165563e-23   3.178914e-09   3.155310e-24   120
  2.255884e-01   5.747297e-23   0.000000e+00   5.173834e-24   48
  2.271022e-01   4.757824e-23   3.532495e-04   2.038456e-24   216
  2.289809e-01   3.924691e-23   0.000000e+00   2.951586e-24   48
  2.298212e-01   3.694679e-23   2.809790e-09   2.205495e-24   96
  2.310160e-01   4.584637e-23   4.128272e-04   2.097822e-24   168
  2.323239e-01   3.977258e-23   2.809790e-09   4.180456e-24   48
  2.331522e-01   5.525907e-23   0.000000e+00   3.503448e-24   96
  2.339775e-01   3.748823e-23   0.000000e+00   3.228192e-24   48
  2.356194e-01   2.936201e-23   3.178914e-09   3.192392e-24   30
  2.364362e-01   4.108972e-23   2.809790e-09   2.740607e-24   96
  2.374123e-01   3.831365e-23   3.244455e-04   1.516202e-24   240
  2.386674e-01   3.963694e-23   3.500299e-04   5.171626e-24   32
  2.396752e-01   3.670079e-23   0.000000e+00   1.986282e-24   168
  2.404781e-01   3.732885e-23   0.000000e+00   2.462345e-24   120
  2.420760e-01   4.001098e-23   5.923557e-09   3.280999e-24   72
  2.428710e-01   3.706057e-23   3.746387e-09   2.480859e-24   144
  2.436634e-01   3.382831e-23   0.000000e+00   1.782807e-24   96
  2.444532e-01   3.062613e-23   0.000000e+00   2.442224e-24   96
  2.460253e-01   4.772194e-23   4.588368e-09   3.451748e-24   72
  2.468075e-01   3.884051e-23   3.973643e-09   2.770225e-24   96
  2.483647e-01   3.331659e-23   0.000000e+00   3.697925e-24   24
  2.491396e-01   3.323354e-23   0.000000e+00   1.523029e-24   192
  2.500522e-01   3.742646e-23   2.970416e-04   2.274409e-24   132
  2.514501e-01   3.387693e-23   0.000000e+00   2.722688e-24   96
  2.522156e-01   2.760814e-23   0.000000e+00   1.822415e-24   96
  2.529787e-01   3.003066e-23   3.178914e-09   1.498172e-24   120
  2.544981e-01   3.020657e-23   0.000000e+00   2.380909e-24   48
  2.557435e-01   2.754705e-23   3.599905e-04   1.325811e-24   222
  2.567603e-01   2.757628e-23   0.000000e+00   1.724011e-24   120
  2.575100e-01   2.333699e-23   4.866699e-09   2.891545e-24   24
  2.586015e-01   3.171059e-23   3.715625e-04   1.212240e-24   312
  2.609797e-01   3.201937e-23   3.483547e-04   2.631912e-24   72
  2.619630e-01   2.937471e-23   2.809790e-09   2.030305e-24   96
  2.629726e-01   2.797121e-23   3.547511e-04   1.495092e-24   192
  2.641613e-01   2.901116e-23   4.495664e-09   1.761723e-24   120
  2.648900e-01   2.825368e-23   0.000000e+00   1.478903e-24   144
  2.663415e-01   2.587104e-23   0.000000e+00   1.820131e-24   48
  2.673732e-01   2.879711e-23   3.567146e-04   1.142682e-24   336
  2.685040e-01   2.654205e-23   0.000000e+00   2.976851e-24   48
  2.699360e-01   2.616514e-23   0.000000e+00   1.144936e-24   192
  2.706492e-01   2.141790e-23   0.000000e+00   1.774365e-24   48
  2.726764e-01   2.366381e-23   2.476067e-04   2.411294e-24   56
  2.736844e-01   2.366497e-23   3.180112e-04   8.848116e-25   336
  2.748894e-01   2.258954e-23   3.532127e-09   2.013696e-24   54
  2.759390e-01   2.238507e-23   3.492904e-04   1.056555e-24   240
  2.781181e-01   2.301657e-23   3.344484e-04   1.015147e-24   228
  2.790651e-01   2.413727e-23   3.746387e-09   2.105101e-24   72
  2.799844e-01   2.150995e-23   3.244231e-04   1.388534e-24   144
  2.811298e-01   2.573488e-23   0.000000e+00   1.813601e-24   96
  2.818146e-01   1.917107e-23   4.495664e-09   8.001201e-25   240
  2.831793e-01   2.432654e-23   3.973643e-09   3.114565e-24   24
  2.840530e-01   1.972988e-23   3.064151e-04   8.953556e-25   336
  2.852142e-01   1.805682e-23   0.000000e+00   1.124603e-24   72
  2.862741e-01   1.998482e-23   3.332831e-04   1.112537e-24   168
  2.872346e-01   2.506194e-23   0.000000e+00   1.652821e-24   72
  2.885737e-01   1.934892e-23   0.000000e+00   1.714893e-24   96
  2.896108e-01   2.085794e-23   3.307829e-04   1.087979e-24   216
  2.905708e-01   2.052096e-23   3.973643e-09   1.373675e-24   96
  2.918946e-01   1.706999e-23   0.000000e+00   8.384581e-25   192
  2.925542e-01   2.034645e-23   3.746387e-09   1.025368e-24   144
  2.938691e-01   1.750761e-23   0.000000e+00   1.721789e-24   48
  2.947794e-01   2.230326e-23   3.189136e-04   1.021721e-24   246
  2.960164e-01   1.618622e-23   2.940434e-04   8.014315e-25   168
  2.971308e-01   2.075597e-23   5.506041e-09   1.467453e-24   120
  2.977788e-01   1.950112e-23   0.000000e+00   9.769654e-25   240
  2.990707e-01   1.958999e-23   3.973643e-09   3.699836e-24   24
  3.001001e-01   1.983880e-23   3.147475e-04   7.639221e-25   360
  3.013820e-01   2.109062e-23   3.134082e-04   1.495213e-24   120
  3.022763e-01   1.643522e-23   0.000000e+00   7.630622e-25   144
  3.029133e-01   1.902108e-23   0.000000e+00   1.717419e-24   96
  3.048165e-01   1.576642e-23   0.000000e+00   8.265230e-25   144
  3.054482e-01   1.913213e-23   0.000000e+00   1.139459e-24   132
  3.063360e-01   1.627252e-23   3.093292e-04   7.849264e-25   176
  3.076248e-01   1.718251e-23   3.123602e-04   7.150793e-25   312
  3.092116e-01   1.471433e-23   0.000000e+00   1.163921e-24   96
  3.098343e-01   1.375324e-23   0.000000e+00   6.960625e-25   144
  3.107899e-01   1.648040e-23   3.092271e-04   7.232824e-25   312
  3.123131e-01   1.527913e-23   0.000000e+00   1.653721e-24   48
  3.129297e-01   1.581223e-23   3.973643e-09   7.727215e-25   192
  3.141593e-01   1.979257e-23   0.000000e+00   3.018987e-24   6
  3.149762e-01   1.442235e-23   2.884066e-04   6.062960e-25   288
  3.162994e-01   1.573529e-23   3.047203e-04   7.580439e-25   192
  3.172124e-01   1.497052e-23   7.064254e-09   6.923543e-25   216
  3.178195e-01   1.434277e-23   0.000000e+00   1.012361e-24   72
  3.193321e-01   1.456399e-23   3.018264e-04   6.176553e-25   192
  3.203366e-01   1.554816e-23   2.241224e-04   6.848624e-25   288
  3.214381e-01   1.535261e-23   0.000000e+00   2.207970e-24   24
  3.222890e-01   1.297459e-23   2.952626e-04   3.835012e-25   456
  3.238280e-01   1.603855e-23   0.000000e+00   1.679608e-24   48
  3.247789e-01   1.546531e-23   2.908218e-04   7.082269e-25   240
  3.258718e-01   1.558983e-23   2.939082e-04   7.366614e-25   216
  3.267908e-01   1.436433e-23   0.000000e+00   1.218363e-24   72
  3.273801e-01   1.177532e-23   1.015467e-08   5.261622e-25   168
  3.290441e-01   1.237375e-23   2.184577e-04   5.953466e-25   288
  3.299773e-01   1.314473e-23   2.890570e-04   7.068885e-25   168
  3.314762e-01   1.237456e-23   0.000000e+00   5.827078e-25   192
  3.320572e-01   1.282867e-23   3.746387e-09   6.749994e-25   144
  3.332162e-01   1.564004e-23   0.000000e+00   1.381013e-24   36
  3.341991e-01   1.313903e-23   2.639705e-04   4.800048e-25   342
  3.351389e-01   1.274414e-23   2.710657e-04   7.687454e-25   144
  3.363470e-01   1.321708e-23   2.842800e-04   5.611963e-25   384
  3.378125e-01   1.392670e-23   7.786718e-09   8.991768e-25   120
  3.385379e-01   1.433200e-23   2.534951e-04   6.107460e-25   264
  3.395201e-01   1.109649e-23   1.256576e-08   5.015466e-25   192
  3.404451e-01   1.258416e-23   2.731894e-04   7.604616e-25   152
  3.412191e-01   1.215824e-23   3.746387e-09   9.817712e-25   144
  3.428472e-01   1.144852e-23   1.768108e-04   5.882302e-25   216
  3.436008e-01   1.242551e-23   2.362665e-04   5.142070e-25   312
  3.449274e-01   1.154403e-23   2.738281e-04   4.337814e-25   240
  3.457090e-01   1.202443e-23   3.973643e-09   8.181887e-25   96
  3.471927e-01   9.409516e-24   2.617995e-04   5.352118e-25   144
  3.481071e-01   1.081463e-23   2.573258e-04   3.758425e-25   456
  3.495904e-01   1.198282e-23   0.000000e+00   8.915858e-25   120
  3.501414e-01   1.197645e-23   0.000000e+00   7.741328e-25   144
  3.512407e-01   1.380703e-23   0.000000e+00   1.540952e-24   24
  3.519456e-01   1.001439e-23   2.473498e-04   3.890056e-25   336
  3.531645e-01   1.074770e-23   2.727931e-04   6.381863e-25   198
  3.543067e-01   1.159210e-23   2.652756e-04   4.290655e-25   432
  3.556041e-01   1.219735e-23   0.000000e+00   1.434194e-24   48
  3.562810e-01   1.145053e-23   2.341925e-04   4.712265e-25   384
  3.574963e-01   1.050735e-23   2.696052e-04   5.579515e-25   144
  3.585975e-01   1.028188e-23   2.676825e-04   4.625442e-25   264
  3.599147e-01   8.973620e-24   3.973643e-09   1.269114e-24   48
  3.607984e-01   1.013621e-23   2.545223e-04   4.843241e-25   276
  3.616510e-01   1.003312e-23   2.307176e-04   5.745696e-25   192
  3.627906e-01   9.129754e-24   2.592759e-04   2.899390e-25   552
  3.641741e-01   1.135968e-23   4.495664e-09   8.473242e-25   120
  3.649965e-01   7.986643e-24   2.624511e-04   3.427078e-25   216
  3.657587e-01   1.076405e-23   6.357829e-09   6.945682e-25   120
  3.671201e-01   9.789197e-24   2.584500e-04   3.468948e-25   408
  3.683844e-01   7.796305e-24   5.619580e-09   7.409449e-25   24
  3.691684e-01   9.367162e-24   2.610810e-04   3.159966e-25   384
  3.702633e-01   8.360109e-24   2.550855e-04   4.208923e-25   240
  3.712141e-01   9.241318e-24   2.569535e-04   4.991644e-25   168
  3.725471e-01   9.194842e-24   0.000000e+00   8.203074e-25   120
  3.734064e-01   9.649827e-24   2.678605e-04   4.098590e-25   350
  3.748037e-01   8.384557e-24   4.409502e-04   3.004625e-25   384
  3.756388e-01   1.072849e-23   0.000000e+00   6.400415e-25   144
  3.771752e-01   8.085308e-24   0.000000e+00   3.450176e-25   288
  3.779773e-01   8.414135e-24   2.524053e-04   3.436761e-25   336
  3.790686e-01   8.269784e-24   2.297941e-04   4.802398e-25   168
  3.797219e-01   9.123821e-24   1.015467e-08   3.725619e-25   336
  3.810732e-01   7.742653e-24   2.385126e-04   3.050867e-25   288
  3.818848e-01   9.492378e-24   2.247398e-04   4.658007e-25   264
  3.832590e-01   7.785608e-24   0.000000e+00   3.580039e-25   240
  3.837616e-01   8.116169e-24   5.619580e-09   5.650000e-25   96
  3.855656e-01   7.679208e-24   3.056310e-04   2.704507e-25   360
  3.864075e-01   8.757143e-24   2.253025e-04   5.657716e-25   168
  3.874713e-01   8.260203e-24   2.456032e-04   2.965641e-25   456
  3.887523e-01   7.589699e-24   4.995182e-09   5.593405e-25   108
  3.894728e-01   7.501253e-24   2.464311e-04   3.389293e-25   264
  3.903716e-01   8.089046e-24   2.198567e-04   3.476216e-25   264
  3.916025e-01   7.608249e-24   2.074668e-04   3.001597e-25   312
  3.931351e-01   7.713978e-24   1.541705e-04   3.445304e-25   270
  3.937775e-01   6.890962e-24   1.957388e-04   3.208842e-25   240
  3.949323e-01   8.181838e-24   2.421536e-04   3.645854e-25   384
  3.956334e-01   8.806715e-24   5.619580e-09   4.713863e-25   192
  3.969952e-01   8.529079e-24   1.942960e-04   4.320268e-25   240
  3.977852e-01   7.742814e-24   2.397927e-04   2.746774e-25   336
  3.992708e-01   7.833855e-24   2.413972e-04   2.718166e-25   480
  4.004761e-01   7.462524e-24   9.176735e-09   1.054233e-24   72
  4.011493e-01   7.016725e-24   2.353842e-04   3.809480e-25   240
  4.020650e-01   7.086144e-24   2.212289e-04   2.630781e-25   312
  4.031147e-01   7.236152e-24   2.390954e-04   3.188170e-25   240
  4.047009e-01   7.722284e-24   1.816506e-04   2.711136e-25   408
  4.053288e-01   7.659134e-24   1.663482e-04   3.571995e-25   336
  4.065560e-01   7.636283e-24   2.112212e-04   3.676788e-25   264
  4.071591e-01   5.928943e-24   0.000000e+00   3.699991e-25   144
  4.088370e-01   7.041851e-24   2.927651e-04   2.171718e-25   464
  4.097211e-01   6.418318e-24   2.328083e-04   3.847108e-25   168
  4.105939e-01   5.804864e-24   2.120376e-04   2.551441e-25   336
  4.121713e-01   6.527251e-24   2.227870e-04   2.706778e-25   414
  4.130606e-01   8.336714e-24   2.319080e-04   4.703038e-25   216
  4.141998e-01   8.133800e-24   5.619580e-09   4.149726e-25   96
  4.146649e-01   6.395703e-24   1.256576e-08   2.704408e-25   384
  4.162944e-01   6.161169e-24   2.314600e-04   2.129113e-25   492
  4.171676e-01   6.850611e-24   2.263480e-04   3.622904e-25   240
  4.181546e-01   7.018244e-24   2.298225e-04   3.399381e-25   312
  4.195176e-01   6.671841e-24   2.297469e-04   4.280344e-25   192
  4.203810e-01   6.457514e-24   2.226525e-04   2.343683e-25   504
  4.215265e-01   6.814666e-24   1.473998e-04   2.497471e-25   408
  4.224284e-01   5.935583e-24   4.515774e-04   3.498494e-25   168
  4.235571e-01   8.254390e-24   2.145032e-04   3.987325e-25   288
  4.245041e-01   6.613493e-24   2.238525e-04   3.251219e-25   288
  4.254743e-01   6.212260e-24   2.251410e-04   2.163362e-25   432
  4.268815e-01   5.733598e-24   2.129084e-04   2.791540e-25   216
  4.276334e-01   5.751513e-24   2.124592e-04   2.381084e-25   360
  4.289721e-01   6.206042e-24   2.073582e-04   3.041468e-25   312
  4.301803e-01   6.187550e-24   0.000000e+00   5.915679e-25   48
  4.308767e-01   5.673499e-24   2.223178e-04   2.133066e-25   432
  4.321240e-01   5.102346e-24   3.708284e-04   1.803979e-25   414
  4.328606e-01   6.494232e-24   0.000000e+00   2.895623e-25   312
  4.342347e-01   6.165958e-24   3.253813e-04   2.317980e-25   528
  4.351620e-01   6.202489e-24   1.707976e-04   2.478233e-25   264
  4.362761e-01   5.647538e-24   2.025191e-04   2.025986e-25   480
  4.377318e-01   5.659263e-24   0.000000e+00   2.510110e-25   288
  4.383604e-01   5.560959e-24   2.176005e-04   2.987792e-25   168
  4.395105e-01   5.967144e-24   3.444610e-04   1.940668e-25   504
  4.408036e-01   6.043242e-24   5.298191e-09   4.164060e-25   144
  4.416171e-01   5.627880e-24   2.212265e-04   1.994287e-25   464
  4.428396e-01   5.877400e-24   3.246624e-04   2.267676e-25   432
  4.434197e-01   5.798868e-24   0.000000e+00   3.428615e-25   192
  4.449189e-01   5.321705e-24   2.406833e-04   1.943989e-25   396
  4.458042e-01   5.287659e-24   2.162000e-04   2.323912e-25   288
  4.466990e-01   5.360383e-24   2.135686e-04   2.289628e-25   336
  4.481283e-01   5.567052e-24   1.352359e-04   1.860006e-25   432
  4.490354e-01   5.137007e-24   3.505126e-04   1.876595e-25   360
  4.500539e-01   5.329537e-24   2.073334e-04   1.951681e-25   384
  4.515004e-01   5.401290e-24   1.830116e-04   2.625945e-25   198
  4.521974e-01   5.216749e-24   2.080246e-04   1.679593e-25   552
  4.534970e-01   5.027612e-24   2.912202e-04   2.109555e-25   432
  4.545821e-01   5.030503e-24   6.422377e-09   2.843958e-25   168
  4.554927e-01   5.438011e-24   3.610065e-04   1.696487e-25   480
  4.566974e-01   5.474747e-24   6.357829e-09   3.479189e-25   120
  4.572396e-01   5.460913e-24   2.948545e-04   2.566945e-25   336
  4.585628e-01   5.386280e-24   2.080152e-04   1.644680e-25   672
  4.598711e-01   5.912553e-24   3.025866e-04   2.195367e-25   528
  4.604805e-01   4.480528e-24   0.000000e+00   2.273656e-25   168
  4.618883e-01   5.226818e-24   3.375333e-04   2.066485e-25   456
  4.627474e-01   5.355590e-24   2.061344e-04   3.459733e-25   168
  4.636392e-01   5.374907e-24   2.057643e-04   1.828817e-25   504
  4.651216e-01   4.749529e-24   2.647872e-04   1.912209e-25   336
  4.660180e-01   5.146822e-24   1.908802e-04   2.256791e-25   312
  4.670124e-01   4.583323e-24   1.865029e-04   1.423673e-25   504
  4.683210e-01   4.595486e-24   1.294009e-04   1.555729e-25   432
  4.689362e-01   4.586654e-24   1.999672e-04   1.930861e-25   312
  4.702151e-01   4.549848e-24   2.049761e-04   1.869520e-25   384
  4.715504e-01   4.950397e-24   1.741510e-04   3.205282e-25   126
  4.723748e-01   5.175056e-24   3.057676e-04   1.955553e-25   492
  4.734278e-01   4.848032e-24   1.958445e-04   2.004385e-25   528
  4.747438e-01   4.675251e-24   1.989360e-04   1.526514e-25   480
  4.755596e-01   5.163543e-24   2.748289e-04   1.997854e-25   432
  4.767402e-01   4.791641e-24   2.161166e-04   1.887355e-25   440
  4.781114e-01   4.762945e-24   1.074739e-04   2.131660e-25   312
  4.786259e-01   4.268106e-24   1.610586e-04   1.504394e-25   480
  4.796813e-01   4.331353e-24   3.153497e-04   1.927926e-25   408
  4.812233e-01   4.970377e-24   1.888588e-04   1.734140e-25   360
  4.818747e-01   4.619800e-24   1.822418e-04   1.951640e-25   408
  4.830820e-01   4.004569e-24   1.854542e-04   1.294861e-25   456
  4.844414e-01   4.726210e-24   1.772485e-04   2.341325e-25   264
  4.851959e-01   4.381407e-24   1.923591e-04   1.633284e-25   384
  4.862943e-01   4.703787e-24   3.238501e-04   1.569890e-25   672
  4.875640e-01   4.939440e-24   1.937042e-04   2.633651e-25   240
  4.882967e-01   3.743171e-24   1.965613e-04   1.520036e-25   264
  4.893308e-01   3.801637e-24   2.424259e-04   1.106682e-25   624
  4.908739e-01   4.016176e-24   0.000000e+00   2.710138e-25   150
  4.914232e-01   4.579888e-24   2.716574e-04   1.544690e-25   600
  4.925819e-01   4.742925e-24   1.874909e-04   1.541691e-25   672
  4.938939e-01   4.531046e-24   1.763484e-04   1.836470e-25   336
  4.946248e-01   4.660417e-24   1.918157e-04   1.900280e-25   408
  4.957926e-01   4.418462e-24   1.913639e-04   1.698823e-25   408
  4.970915e-01   4.654918e-24   9.676385e-05   1.525529e-25   360
  4.978921e-01   4.443775e-24   3.552857e-04   1.646965e-25   456
  4.988592e-01   4.279384e-24   1.932065e-04   1.793136e-25   384
  5.000902e-01   4.142404e-24   1.783541e-04   1.784101e-25   348
  5.007554e-01   4.581946e-24   2.198754e-04   1.672574e-25   576
  5.020050e-01   4.105501e-24   1.810385e-04   1.339627e-25   504
  5.032833e-01   3.977819e-24   2.553443e-04   1.538370e-25   432
  5.043991e-01   4.135036e-24   3.473946e-04   1.311070e-25   576
  5.051948e-01   3.912823e-24   8.173934e-09   1.592660e-25   264
  5.064571e-01   3.753853e-24   2.764393e-04   9.812540e-26   768
  5.075549e-01   3.435277e-24   3.721752e-04   1.544016e-25   240
  5.084277e-01   3.454115e-24   3.282233e-04   2.151226e-25   192
  5.096990e-01   3.995306e-24   2.416124e-04   1.470147e-25   504
  5.106418e-01   4.136059e-24   3.255818e-04   1.437316e-25   590
  5.115460e-01   4.335375e-24   3.647966e-04   1.732686e-25   384
  5.126798e-01   4.244565e-24   3.048625e-04   1.789310e-25   504
  5.140486e-01   4.253970e-24   2.933830e-04   1.423185e-25   648
  5.153764e-01   3.614625e-24   7.967896e-05   1.454338e-25   504
  5.159117e-01   3.439065e-24   1.817627e-04   1.558074e-25   312
  5.168569e-01   4.194560e-24   2.618753e-04   1.436512e-25   576
  5.181545e-01   4.179885e-24   1.822405e-04   2.122114e-25   240
  5.189109e-01   3.815511e-24   1.841453e-04   1.198348e-25   552
  5.199816e-01   4.282496e-24   1.729082e-04   1.595697e-25   600
  5.215067e-01   3.905170e-24   2.111937e-04   1.243919e-25   600
  5.224237e-01   3.862582e-24   3.382099e-04   1.685275e-25   312
  5.233368e-01   3.956670e-24   2.945474e-04   1.407073e-25   480
  5.244775e-01   3.403524e-24   1.837693e-04   1.104798e-25   576
  5.254818e-01   3.972615e-24   2.959085e-04   1.801593e-25   408
  5.263729e-01   2.684716e-24   3.451909e-04   1.359638e-25   216
  5.275243e-01   3.630721e-24   2.643774e-04   1.213978e-25   516
  5.287578e-01   3.640554e-24   2.522429e-04   1.084799e-25   744
  5.300304e-01   3.919634e-24   1.684760e-04   1.343435e-25   462
  5.307494e-01   3.471844e-24   1.712315e-04   1.242379e-25   432
  5.318647e-01   3.790358e-24   1.588547e-04   1.317982e-25   648
  5.331761e-01   3.753116e-24   2.324340e-04   1.544393e-25   528
  5.342295e-01   4.174026e-24   2.799086e-04   1.463748e-25   600
  5.352820e-01   4.620093e-24   3.528915e-04   2.361657e-25   240
  5.363014e-01   3.562894e-24   2.703115e-04   1.101405e-25   720
  5.374863e-01   3.826738e-24   2.138653e-04   1.306458e-25   720
  5.387997e-01   2.803405e-24   0.000000e+00   1.873496e-25   144
  5.394909e-01   3.908909e-24   2.757364e-04   1.170837e-25   720
