# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.238805e-02   1.225128e-10   3.692115e-05   5.941116e-12   408
  2.254172e-02   9.960198e-11   2.450600e-05   5.768218e-12   324
  2.265603e-02   1.134831e-10   3.492404e-05   4.100460e-12   744
  2.279393e-02   1.036362e-10   2.791945e-05   5.143549e-12   336
  2.292567e-02   1.033724e-10   3.838211e-05   4.057028e-12   528
  2.307014e-02   1.047549e-10   1.958372e-05   5.543310e-12   408
  2.316592e-02   9.647960e-11   3.333151e-05   4.343257e-12   408
  2.332419e-02   1.128858e-10   2.751624e-05   5.053176e-12   470
  2.343947e-02   1.128488e-10   3.305591e-05   5.242725e-12   528
  2.360044e-02   1.050400e-10   2.754453e-05   4.157559e-12   624
  2.371901e-02   1.008542e-10   2.095879e-05   4.609646e-12   504
  2.384133e-02   1.031937e-10   2.919404e-05   4.509672e-12   552
  2.396266e-02   9.183182e-11   1.419171e-05   5.244033e-12   336
  2.411459e-02   9.969929e-11   3.020856e-05   4.672741e-12   528
  2.423229e-02   1.137790e-10   3.439301e-05   5.113177e-12   564
  2.437014e-02   1.086084e-10   3.165515e-05   4.651898e-12   528
  2.451959e-02   9.176734e-11   4.914557e-05   3.351003e-12   582
  2.465551e-02   9.593944e-11   3.783467e-05   4.069838e-12   624
  2.477437e-02   9.174613e-11   4.325231e-05   4.337996e-12   432
  2.491619e-02   9.308392e-11   4.811065e-05   3.061508e-12   816
  2.506212e-02   8.767490e-11   2.192667e-05   4.827798e-12   312
  2.515759e-02   9.621499e-11   3.553705e-05   3.968561e-12   552
  2.531153e-02   9.084268e-11   2.238207e-05   3.431674e-12   744
  2.542305e-02   8.984321e-11   2.090941e-05   4.467964e-12   408
  2.556700e-02   8.723337e-11   2.996409e-05   3.328198e-12   632
  2.571654e-02   8.204107e-11   5.088663e-05   2.742961e-12   750
  2.583819e-02   8.373590e-11   3.500622e-05   5.471751e-12   312
  2.597376e-02   8.715187e-11   5.168180e-05   3.002306e-12   876
  2.610784e-02   8.423999e-11   3.374515e-05   3.293796e-12   552
  2.625893e-02   7.260576e-11   2.790711e-05   2.621790e-12   696
  2.636185e-02   7.282558e-11   3.080416e-05   2.989982e-12   576
  2.650191e-02   8.434829e-11   3.261419e-05   3.379458e-12   576
  2.662146e-02   7.615403e-11   4.370312e-05   3.234264e-12   648
  2.676594e-02   8.381560e-11   4.374408e-05   3.247248e-12   672
  2.692544e-02   7.182940e-11   1.855461e-05   3.068216e-12   480
  2.702753e-02   7.910692e-11   2.873406e-05   2.717397e-12   726
  2.715899e-02   7.130379e-11   3.255943e-05   2.330314e-12   792
  2.730137e-02   8.030261e-11   4.516853e-05   3.283164e-12   768
  2.745144e-02   7.513850e-11   3.691452e-05   2.885619e-12   672
  2.758903e-02   7.948366e-11   2.476149e-05   3.262675e-12   608
  2.768863e-02   8.043349e-11   2.377178e-05   3.298701e-12   624
  2.783073e-02   6.610874e-11   3.089122e-05   2.641345e-12   684
  2.796894e-02   7.240470e-11   4.562993e-05   2.586509e-12   768
  2.809757e-02   7.526344e-11   3.648081e-05   3.117594e-12   744
  2.825084e-02   6.967602e-11   2.297049e-05   2.481524e-12   750
  2.836255e-02   7.796667e-11   3.414257e-05   3.358611e-12   600
  2.848335e-02   6.920289e-11   3.625325e-05   3.298525e-12   600
  2.863261e-02   6.791053e-11   4.177962e-05   2.472509e-12   1008
  2.875114e-02   6.771648e-11   2.317242e-05   2.366968e-12   696
  2.888247e-02   7.103166e-11   3.061180e-05   3.152797e-12   624
  2.901451e-02   6.328611e-11   4.763583e-05   2.553800e-12   840
  2.916451e-02   6.954048e-11   3.241234e-05   2.476779e-12   816
  2.928619e-02   6.162761e-11   2.152904e-05   2.262082e-12   744
  2.940906e-02   6.705656e-11   3.805980e-05   3.044729e-12   510
  2.955749e-02   6.641313e-11   3.654053e-05   2.208300e-12   1020
  2.969564e-02   6.763294e-11   2.948459e-05   2.217108e-12   912
  2.983182e-02   6.344585e-11   4.368307e-05   2.337141e-12   752
  2.994442e-02   6.012725e-11   3.624674e-05   2.092851e-12   888
  3.009809e-02   6.578954e-11   2.338988e-05   2.787516e-12   768
  3.022378e-02   6.064389e-11   4.250147e-05   2.410682e-12   720
  3.036843e-02   5.842754e-11   3.746627e-05   1.989406e-12   1056
  3.049674e-02   6.123385e-11   2.592075e-05   3.406268e-12   504
  3.060186e-02   5.415950e-11   4.047577e-05   1.850530e-12   774
  3.075221e-02   6.095703e-11   3.892698e-05   1.892511e-12   1272
  3.089342e-02   5.976501e-11   2.550330e-05   2.153204e-12   744
  3.102509e-02   5.466163e-11   4.164527e-05   2.159832e-12   768
  3.114589e-02   5.345615e-11   3.522647e-05   1.951830e-12   840
  3.128156e-02   5.223603e-11   2.388260e-05   1.768478e-12   924
  3.141219e-02   5.148078e-11   4.210496e-05   1.879007e-12   936
  3.154058e-02   5.398814e-11   2.926136e-05   1.905285e-12   840
  3.166990e-02   4.687206e-11   3.478834e-05   1.510610e-12   1008
  3.183427e-02   4.679421e-11   3.927280e-05   1.733327e-12   696
  3.193739e-02   5.685463e-11   3.490674e-05   2.017185e-12   974
  3.209061e-02   5.219055e-11   4.636022e-05   1.682709e-12   1152
  3.222382e-02   5.372555e-11   1.814088e-05   1.997788e-12   816
  3.232741e-02   5.280899e-11   3.990788e-05   1.975484e-12   816
  3.246678e-02   4.695554e-11   3.524046e-05   1.622038e-12   1152
  3.261377e-02   4.670934e-11   3.172850e-05   1.725618e-12   912
  3.274744e-02   4.451131e-11   3.855012e-05   1.537444e-12   1056
  3.286189e-02   4.595688e-11   3.296725e-05   1.888784e-12   624
  3.301579e-02   4.964431e-11   4.118042e-05   1.450988e-12   1260
  3.314861e-02   4.407081e-11   2.483829e-05   1.544416e-12   894
  3.327835e-02   4.233395e-11   4.255682e-05   1.417108e-12   1176
  3.340814e-02   4.795867e-11   3.522444e-05   1.876500e-12   840
  3.355587e-02   4.541612e-11   4.003771e-05   1.300582e-12   1440
  3.371098e-02   4.255722e-11   2.250943e-05   1.492656e-12   864
  3.382859e-02   4.483505e-11   3.862730e-05   1.481668e-12   1056
  3.394565e-02   4.356255e-11   2.277415e-05   2.085226e-12   624
  3.408783e-02   3.904737e-11   4.217379e-05   1.083841e-12   1496
  3.422378e-02   3.894636e-11   2.977619e-05   1.448168e-12   936
  3.434481e-02   4.039052e-11   4.310655e-05   1.336897e-12   966
  3.447503e-02   4.455090e-11   3.055568e-05   1.712167e-12   936
  3.461182e-02   4.544671e-11   3.779574e-05   1.577551e-12   1248
  3.475188e-02   4.127359e-11   2.664431e-05   1.457611e-12   1044
  3.488237e-02   3.713863e-11   4.127290e-05   1.137821e-12   1392
  3.498573e-02   3.807555e-11   3.178845e-05   1.726137e-12   600
  3.513357e-02   3.750735e-11   3.611502e-05   1.033568e-12   1416
  3.527220e-02   3.751258e-11   3.887342e-05   1.180817e-12   1152
  3.541267e-02   3.658281e-11   3.729294e-05   1.363220e-12   936
  3.552582e-02   3.434403e-11   3.999851e-05   1.196436e-12   870
  3.566028e-02   3.789606e-11   3.353715e-05   1.287289e-12   1368
  3.580949e-02   3.783112e-11   4.409260e-05   1.121473e-12   1632
  3.593700e-02   4.045690e-11   1.914254e-05   1.683517e-12   816
  3.607503e-02   3.635659e-11   4.367187e-05   1.247653e-12   1200
  3.619546e-02   3.598806e-11   4.175546e-05   1.249812e-12   1184
  3.631779e-02   3.367102e-11   3.168966e-05   1.211932e-12   984
  3.646789e-02   3.362439e-11   3.868983e-05   1.017649e-12   1572
  3.660397e-02   3.850877e-11   2.130716e-05   1.494922e-12   840
  3.673077e-02   3.312801e-11   4.955064e-05   9.709090e-13   1392
  3.686466e-02   3.548284e-11   3.638005e-05   1.317822e-12   1158
  3.698417e-02   3.706445e-11   3.312685e-05   1.133381e-12   1272
  3.712806e-02   3.496282e-11   3.375923e-05   1.104985e-12   1320
  3.726321e-02   3.359864e-11   3.303302e-05   1.123023e-12   1104
  3.739181e-02   3.290464e-11   3.738876e-05   9.834609e-13   1392
  3.752678e-02   3.271003e-11   4.043971e-05   1.109422e-12   1296
  3.766578e-02   3.114292e-11   4.222573e-05   9.559028e-13   1392
  3.779622e-02   3.075237e-11   3.097595e-05   1.129120e-12   1104
  3.791690e-02   3.250551e-11   3.901717e-05   1.006466e-12   1320
  3.808878e-02   3.134376e-11   2.979684e-05   9.851137e-13   1422
  3.819858e-02   3.609581e-11   3.711029e-05   1.303138e-12   1212
  3.832470e-02   3.116019e-11   4.055152e-05   1.054548e-12   1280
  3.845427e-02   3.044629e-11   4.222518e-05   1.004658e-12   1272
  3.857844e-02   2.988776e-11   3.654171e-05   8.741929e-13   1680
  3.872563e-02   2.637575e-11   3.452513e-05   9.104950e-13   1152
  3.886113e-02   2.919021e-11   3.998131e-05   1.000425e-12   1512
  3.900358e-02   2.744190e-11   1.687995e-05   9.702528e-13   912
  3.911619e-02   2.450499e-11   4.255090e-05   6.926067e-13   1680
  3.926595e-02   2.931694e-11   3.769509e-05   8.965082e-13   1518
  3.937695e-02   2.892021e-11   3.489849e-05   1.024214e-12   1056
  3.949387e-02   2.743385e-11   3.523783e-05   9.030566e-13   1344
  3.964502e-02   3.074376e-11   3.783773e-05   8.697973e-13   1680
  3.978177e-02   2.628321e-11   3.728516e-05   7.931535e-13   1656
  3.993121e-02   2.689559e-11   3.169297e-05   9.781496e-13   1140
  4.004339e-02   2.561480e-11   3.669805e-05   9.578185e-13   1368
  4.017539e-02   2.557718e-11   4.174425e-05   7.389557e-13   1656
  4.030957e-02   2.687815e-11   4.275507e-05   8.721231e-13   1448
  4.045563e-02   2.419940e-11   4.016557e-05   8.603138e-13   1422
  4.059052e-02   2.598167e-11   4.434116e-05   8.122707e-13   1512
  4.070589e-02   2.473944e-11   3.380440e-05   7.581388e-13   1296
  4.083937e-02   2.688470e-11   3.086564e-05   7.363850e-13   1824
  4.098368e-02   2.707908e-11   4.002195e-05   8.997967e-13   1464
  4.112946e-02   2.403522e-11   3.571385e-05   6.807189e-13   1824
  4.126475e-02   2.495266e-11   2.839432e-05   8.011019e-13   1416
  4.138246e-02   2.285805e-11   4.159004e-05   7.908090e-13   1392
  4.150951e-02   2.373258e-11   3.837865e-05   7.335216e-13   1464
  4.166454e-02   2.432724e-11   3.752108e-05   7.489485e-13   1524
  4.178433e-02   2.278365e-11   3.457629e-05   7.787881e-13   1686
  4.192278e-02   2.356159e-11   4.116995e-05   7.396015e-13   1800
  4.204178e-02   2.520991e-11   3.268502e-05   9.865039e-13   1344
  4.217379e-02   2.206584e-11   3.813348e-05   7.008047e-13   1656
  4.230615e-02   2.382790e-11   3.044765e-05   8.287607e-13   1488
